interval_start,date,slot,plan_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,price,forecast_load_kwh,forecast_pv_kwh,reserve_kwh
2025-09-23 08:30:00,2025-09-23,51,0.0,1100.0135833333334,832.8488333333331,0.0,267.16475000000014,0.0,0.0,3309.239540452766,3012.389818230544,1.061,1052.9253539839358,842.1975641263864,89.50310919219822
2025-09-23 08:40:00,2025-09-23,52,0.0,1077.07055,900.0535666666666,0.0,177.01698333333331,0.0,0.0,3012.389818230544,2815.704281193506,1.043,1044.4053001741104,894.7700140900334,95.56364278726812
2025-09-23 08:50:00,2025-09-23,53,0.0,1071.2616666666663,967.975,0.0,103.28666666666652,0.0,0.0,2815.704281193506,2700.941318230544,1.036,1047.0409788144657,955.189661985684,105.24894648550712
2025-09-23 09:00:00,2025-09-23,54,0.0,1091.9557166666666,1003.4251833333332,0.0,88.53053333333331,0.0,0.0,2700.941318230544,2602.574058971285,1.0147,1060.5171912488768,995.9151008954713,115.67488836046677
2025-09-23 09:10:00,2025-09-23,55,0.0,1101.9716166666667,1026.5778833333334,0.0,75.39373333333333,0.0,0.0,2602.574058971285,2518.8032441564696,0.9922,1062.2795300296723,1030.366115935401,121.47370055989175
2025-09-23 09:20:00,2025-09-23,56,0.0,1097.4033333333332,1051.0437499999998,0.0,46.359583333333376,0.0,0.0,2518.8032441564696,2467.2925960083217,0.97,1041.0944202943183,1074.5919809284978,123.107322042789
2025-09-23 09:30:00,2025-09-23,57,0.0,1104.6482166666665,1070.56755,0.0,34.0806666666665,0.0,0.0,2467.2925960083217,2429.425188600914,0.9422,1011.0353179922844,1127.401714977511,118.19541774561252
2025-09-23 09:40:00,2025-09-23,58,0.0,1094.5292666666664,1080.5508333333332,0.0,13.978433333333214,0.0,0.0,2429.425188600914,2413.8935960083218,0.9569,1017.8123501244754,1162.1020801617706,113.17435649470542
2025-09-23 09:50:00,2025-09-23,59,0.0,1075.993333333333,1081.2937499999998,5.30041666666648,0.0,0.0,0.0,2413.8935960083218,2418.663971008322,0.9977,1052.6794778724368,1183.0695415096086,110.8876047633206
2025-09-23 10:00:00,2025-09-23,60,0.0,1087.8485333333333,1084.459566666667,0.0,3.388966666666647,0.0,0.0,2418.663971008322,2414.8984524898037,0.9919,1061.8673178732547,1208.9152583465286,110.8876047633206
2025-09-23 10:10:00,2025-09-23,61,0.0,1081.4083166666665,1127.3218833333333,45.91356666666684,0.0,0.0,0.0,2414.8984524898037,2456.2206624898035,0.9588,1058.733099394684,1245.0232118321128,110.10263146669342
2025-09-23 10:20:00,2025-09-23,62,0.0,1056.0183333333332,1189.9499999999998,133.93166666666662,0.0,0.0,0.0,2456.2206624898035,2576.759162489804,0.9549,1057.182770749337,1277.1216068351523,108.3611344853972
2025-09-23 10:30:00,2025-09-23,63,0.0,1062.8238666666666,1209.6129166666665,146.78904999999986,0.0,0.0,0.0,2576.759162489804,2708.869307489804,0.9839,1054.032992025279,1291.2884880490285,107.81179945752672
2025-09-23 10:40:00,2025-09-23,64,0.0,1078.949116666667,1206.7621833333333,127.8130666666666,0.0,0.0,0.0,2708.869307489804,2823.901067489804,0.799,1051.3830593094294,1310.7066298381676,104.86953026121648
2025-09-23 10:50:00,2025-09-23,65,0.0,1078.4266666666667,1226.6125,148.18583333333322,0.0,0.0,0.0,2823.901067489804,2957.2683174898034,0.5025,1049.4133146322188,1334.3215617503258,101.33805886401296
2025-09-23 11:00:00,2025-09-23,66,627.0057564330118,1059.5224333333333,1297.4641499999998,833.3333333333331,0.0,0.0,31.614139766345037,2957.2683174898034,3707.2683174898034,0.4662,1047.2465946284271,1353.0329965335288,99.45882500478012
2025-09-23 11:10:00,2025-09-23,67,467.75385553884627,1051.7829166666666,1368.281433333333,784.2523722055126,0.0,0.0,0.0,3707.2683174898034,4413.095452474765,0.5007,1054.01540102814,1361.103430236,98.07122889421805
2025-09-23 11:20:00,2025-09-23,68,633.9761692961126,1071.92,1399.9562499999995,833.3333333333331,0.0,0.0,128.67908596277903,4413.095452474765,5163.095452474765,0.4827,1062.4688266449757,1359.8972195764145,98.07122889421805
2025-09-23 11:30:00,2025-09-23,69,612.2793426046655,1100.6726166666667,1396.6131666666663,833.3333333333331,0.0,0.0,74.88655927133209,5163.095452474765,5913.095452474765,0.4784999999999999,1051.7588475590424,1368.9927330431733,96.17989475546312
2025-09-23 11:40:00,2025-09-23,70,573.3374139358482,1061.9253666666666,1405.9018166666667,833.3333333333331,0.0,0.0,83.98053060251505,5913.095452474765,6663.095452474765,0.4662,1021.7673514327788,1374.9214566265207,93.15818579625704
2025-09-23 11:50:00,2025-09-23,71,532.5628361402523,982.2816666666664,1435.59375,833.3333333333331,0.0,0.0,152.54158614025255,6663.095452474765,7413.095452474767,0.4431999999999999,983.6780827358195,1377.6067657251576,93.15818579625704
2025-09-23 12:00:00,2025-09-23,72,491.3989916456396,969.2598833333332,1448.3985833333331,833.3333333333331,0.0,0.0,137.20435831230623,7413.095452474767,8163.095452474767,0.4410999999999999,958.2059748601649,1392.8617009123493,92.72138436449028
2025-09-23 12:10:00,2025-09-23,73,488.4590153692759,988.3075333333331,1430.2115666666664,833.3333333333331,0.0,0.0,97.02971536927576,8163.095452474767,8913.095452474767,0.4551,975.6010880016192,1411.5332174032935,91.05781143761713
2025-09-23 12:20:00,2025-09-23,74,517.5902203491885,993.0716666666668,1414.0812499999995,833.3333333333331,0.0,0.0,105.26647034918824,8913.095452474767,9663.095452474767,0.4462999999999999,1008.790750805496,1412.2480621347113,87.71419834507061
2025-09-23 12:30:00,2025-09-23,75,524.0506681740551,980.4257666666668,1440.8882833333332,833.3333333333331,0.0,0.0,151.17985150738832,9663.095452474767,10413.095452474765,0.4113,998.6775292434248,1385.3587923415262,77.3985979388234
2025-09-23 12:40:00,2025-09-23,76,0.0,1015.2652,1424.444,409.1788,0.0,0.0,0.0,10413.095452474765,10781.356372474766,0.5682,995.5313099374957,1372.2382636907469,73.56368949647798
2025-09-23 12:50:00,2025-09-23,77,0.0,1068.0883333333331,1355.8562499999998,20.715141694704972,0.0,0.0,267.0527749719617,10781.356372474766,10800.0,0.8278999999999999,1017.746685489467,1364.0830381705805,68.41065583147008
2025-09-23 13:00:00,2025-09-23,78,0.0,1042.2472166666666,1314.1581333333334,0.0,0.0,0.0,271.9109166666667,10800.0,10800.0,0.8636,1027.7095704802127,1315.2454068691509,65.97688710605485
2025-09-23 13:10:00,2025-09-23,79,0.0,1013.4041833333332,1292.3498,0.0,0.0,0.0,278.94561666666664,10800.0,10800.0,0.8416,1007.6043842307348,1272.1047761146226,61.835924647394
2025-09-23 13:20:00,2025-09-23,80,0.0,1019.2716666666666,1267.88125,0.0,0.0,0.0,248.6095833333333,10800.0,10800.0,0.8618,988.248037100904,1254.6742874891445,59.90438241096626
2025-09-23 13:30:00,2025-09-23,81,0.0,1026.9902333333332,1232.426416666667,0.0,0.0,0.0,205.43618333333347,10800.0,10800.0,0.8623,1017.2448575569322,1229.6162508405432,54.27161802372132
2025-09-23 13:40:00,2025-09-23,82,0.0,1048.6416333333332,1204.69615,0.0,0.0,0.0,156.0545166666668,10800.0,10800.0,0.9026,1034.662671585509,1196.5150656632718,50.22792853208136
2025-09-23 13:50:00,2025-09-23,83,0.0,1068.255,1182.49375,0.0,0.0,0.0,114.23874999999998,10800.0,10800.0,0.9754,1013.5367957029264,1158.905952859442,45.8124015822807
2025-09-23 14:00:00,2025-09-23,84,0.0,1049.77675,1139.6694666666667,0.0,0.0,0.0,89.89271666666673,10800.0,10800.0,1.0002,988.6192519791128,1129.289815819537,44.829407700913634
2025-09-23 14:10:00,2025-09-23,85,0.0,1035.4709833333332,1065.57745,0.0,0.0,0.0,30.106466666666847,10800.0,10800.0,0.9978,990.500329951002,1099.7599015610303,44.57463557466093
2025-09-23 14:20:00,2025-09-23,86,0.0,1039.4333333333334,975.675,0.0,63.75833333333344,0.0,0.0,10800.0,10729.157407407409,1.0271,1012.4886697911994,1062.9013076094666,44.14923694722602
2025-09-23 14:30:00,2025-09-23,87,0.0,1036.1879,898.9024333333333,0.0,137.2854666666666,0.0,0.0,10729.157407407409,10576.618,1.0906,1020.5813516373332,1025.5165293246562,45.557629456028
2025-09-23 14:40:00,2025-09-23,88,0.0,1034.3812666666663,831.80015,0.0,202.5811166666665,0.0,0.0,10576.618,10351.527870370372,0.9376,1013.0716531988332,983.2185981754368,54.943845155361146
2025-09-23 14:50:00,2025-09-23,89,131.049948043011,1043.78,793.6062499999998,0.0,119.12380195698904,0.0,0.0,10351.527870370372,10219.16809041816,0.6694,1001.883423622438,936.6127009243492,65.77922534492245
2025-09-23 15:00:00,2025-09-23,90,338.3014039068964,1062.897516666667,807.0136666666667,82.41755390689627,0.0,0.0,0.0,10219.16809041816,10293.343888934369,0.66,1004.9469585429756,888.8349347196665,67.35067397560852
2025-09-23 15:10:00,2025-09-23,91,268.5426633597019,1076.8336166666666,789.0494166666667,0.0,19.24153664029791,0.0,0.0,10293.343888934369,10271.96440377848,0.7217,1040.320362154093,840.2402777115661,68.46257891717539
2025-09-23 15:20:00,2025-09-23,92,357.1804830873027,1063.7416666666666,736.2062499999998,29.645066420636116,0.0,0.0,0.0,10271.96440377848,10298.644963557052,0.7308,1075.7622186031315,789.658067848509,71.07633233268035
2025-09-23 15:30:00,2025-09-23,93,396.7823261857952,1020.0329333333334,717.7256666666667,94.47505951912851,0.0,0.0,0.0,10298.644963557052,10383.672517124269,0.7533999999999998,1052.7167461638198,729.917217570015,73.98279759199039
2025-09-23 15:40:00,2025-09-23,94,416.5819481585559,1025.60495,672.6557666666665,63.63276482522269,0.0,0.0,0.0,10383.672517124269,10440.94200546697,0.7823,1009.7658514195642,666.8108290380958,73.62692577708742
2025-09-23 15:50:00,2025-09-23,95,460.4072940264149,1084.195,590.6125,0.0,33.17520597358521,0.0,0.0,10440.94200546697,10404.08066549632,0.8054999999999999,998.6488031493332,611.8684349000056,73.62692577708742
2025-09-23 16:00:00,2025-09-23,96,549.2880753595183,1117.4951999999998,528.06255,0.0,40.14457464048155,0.0,0.0,10404.08066549632,10359.475582562452,0.8271,1037.4056472879258,560.5722580570583,72.45468612865086
2025-09-23 16:10:00,2025-09-23,97,624.0047179155013,1108.5640166666667,472.75036666666665,0.0,11.808932084498792,0.0,0.0,10359.475582562452,10346.354546913008,0.8518999999999999,1056.3196283228442,504.22563417283374,71.91072376549073
2025-09-23 16:20:00,2025-09-23,98,662.4903311292107,1085.4916666666666,417.25625,0.0,5.745085537455906,0.0,0.0,10346.354546913008,10339.971118538057,0.8790999999999999,1038.5186152176643,448.4829702171044,72.45468612865086
2025-09-23 16:30:00,2025-09-23,99,703.4000012518632,1086.1258833333331,369.77834999999993,0.0,12.947532081470172,0.0,0.0,10339.971118538057,10325.584971780869,0.9024,1029.8010467119675,398.8557315887553,72.45468612865086
2025-09-23 16:40:00,2025-09-23,100,773.3307805461101,1075.4214333333332,310.59875,8.508097212776873,0.0,0.0,0.0,10325.584971780869,10333.242259272369,0.9163,1047.6137331276248,346.20695185183547,71.92399927032068
2025-09-23 16:50:00,2025-09-23,101,847.5368471193452,1058.285,244.23125,33.48309711934553,0.0,0.0,0.0,10333.242259272369,10363.377046679778,0.9264,1067.9790840825476,289.9692383699248,69.52700140672258
2025-09-23 17:00:00,2025-09-23,102,878.0586381579274,1073.5455166666666,196.4585333333333,0.9716548245942248,0.0,0.0,0.0,10363.377046679778,10364.251536021911,0.9462,1052.3736891479782,238.52771546470856,64.21266447465769
2025-09-23 17:10:00,2025-09-23,103,913.8254342069667,1066.3225166666666,152.9859,0.4888175403000332,0.0,0.0,0.0,10364.251536021911,10364.691471808184,0.9742,1043.4068317873418,190.3836428127161,60.80224523234088
2025-09-23 17:20:00,2025-09-23,104,985.8298653865492,1061.415,105.03125,29.44611538654931,0.0,0.0,0.0,10364.691471808184,10391.192975656077,0.9862,1067.9333336564025,143.72340137501516,61.61993310516209
2025-09-23 17:30:00,2025-09-23,105,1051.4224961315842,1111.272333333333,59.409666666666666,0.0,0.4401705350824158,0.0,0.0,10391.192975656077,10390.703897283764,0.976,1091.5672848839836,98.19366354844168,58.04887479604244
2025-09-23 17:40:00,2025-09-23,106,978.2706673898537,981.0726333333331,21.907316666666667,19.10535072318692,0.0,0.0,0.0,10390.703897283764,10407.898712934631,1.0742,980.5165298265676,54.01142932763952,51.76556689092513
2025-09-23 17:50:00,2025-09-23,107,825.763294207418,752.645,0.0,73.1182942074181,0.0,0.0,0.0,10407.898712934631,10473.705177721307,1.2313,798.7344118703908,20.913738382107965,47.94262071913522
2025-09-23 18:00:00,2025-09-23,108,788.7299066540786,764.3298499999999,0.0,24.40005665407864,0.0,0.0,0.0,10473.705177721307,10495.66522870998,1.2561,756.3839909640915,12.044049266315485,44.389964956302485
2025-09-23 18:10:00,2025-09-23,109,814.0470011479978,830.9645,0.7372333333333333,0.0,16.18026551866899,0.0,0.0,10495.66522870998,10477.687155911455,1.2447,780.1929824384066,8.39569662300164,42.24971533259296
2025-09-23 18:20:00,2025-09-23,110,839.6608222422096,834.4166666666665,0.0,5.2441555755430045,0.0,0.0,0.0,10477.687155911455,10482.406895929444,1.2545,799.9514011773973,0.0,39.709421064812254
2025-09-23 18:30:00,2025-09-23,111,854.8123156748675,836.15965,0.0,18.65266567486742,0.0,0.0,0.0,10482.406895929444,10499.194295036828,1.2522,817.7981437487286,0.0,37.01417192613882
2025-09-23 18:40:00,2025-09-23,112,828.6108228619881,810.4176333333331,0.0529333333333333,18.2461228619884,0.0,0.0,0.0,10499.194295036828,10515.615805612617,1.2881,796.2996791791397,0.0,32.311143682848524
2025-09-23 18:50:00,2025-09-23,113,0.0,777.4266666666667,0.0,0.0,777.4266666666667,0.0,0.0,10515.615805612617,9651.808398205209,1.3466,766.8968830441084,0.0,31.099701694036924
2025-09-23 19:00:00,2025-09-23,114,0.0,799.0988833333333,0.0,0.0,799.0988833333333,0.0,0.0,9651.808398205209,8763.920750057061,1.3523,802.1208562848288,0.0,30.580115574501637
2025-09-23 19:10:00,2025-09-23,115,19.401351000331715,825.5996666666665,0.0038,0.0,806.1945156663348,0.0,0.0,8763.920750057061,7868.149065983355,1.3445,821.634982639628,0.0,31.099701694036924
2025-09-23 19:20:00,2025-09-23,116,1.6910587368076904,817.8166666666666,0.0,0.0,816.1256079298589,0.0,0.0,7868.149065983355,6961.342834950179,1.3483,803.4610064940298,0.0,31.56338557611133
2025-09-23 19:30:00,2025-09-23,117,7.249747438339682,786.83635,0.0,0.0,779.5866025616604,0.0,0.0,6961.342834950179,6095.135498770556,1.349,805.9428293493856,0.0,34.640251422287285
2025-09-23 19:40:00,2025-09-23,118,13.67467331355715,784.2191666666665,0.0002666666666666,0.0,770.5442266864427,0.0,0.0,6095.135498770556,5238.975246896731,1.3473,811.0118951369603,0.0,35.99611150992996
2025-09-23 19:50:00,2025-09-23,119,5.948307526670078,811.9116666666665,0.0,0.0,805.9633591399964,0.0,0.0,5238.975246896731,4343.460403407846,1.3482,800.871704331422,0.0,38.40993652858134
2025-09-23 20:00:00,2025-09-23,120,0.0,827.1781166666666,0.0,0.0,827.1781166666666,0.0,0.0,4343.460403407846,3424.373607111549,1.3513,784.0433858032472,0.0,42.47258140958999
2025-09-23 20:10:00,2025-09-23,121,473.5943213283393,843.5677,0.0,0.0,369.9733786716607,0.0,0.0,3424.373607111549,3013.2920752541486,1.34,780.028806897366,0.0,43.0186572873275
2025-09-23 20:20:00,2025-09-23,122,6.0489018470385645,839.7083333333331,0.0,0.0,833.3333333333331,0.3260981529614355,0.0,3013.2920752541486,2087.3661493282225,1.3489,795.547756902631,0.0,43.83447827774077
2025-09-23 20:30:00,2025-09-23,123,24.615207946381588,784.8952833333332,0.0,0.0,760.2800753869518,0.0,0.0,2087.3661493282225,1242.610510009387,1.3952,813.8860698622788,0.0,44.06247141743602
2025-09-23 20:40:00,2025-09-23,124,843.147314306835,801.6617999999999,0.0,41.48551430683517,0.0,0.0,0.0,1242.610510009387,1279.947472885539,1.2226,799.9667975430259,0.0,43.18051676380921
2025-09-23 20:50:00,2025-09-23,125,825.0402475378971,869.2166666666667,0.0,0.0,44.17641912876957,0.0,0.0,1279.947472885539,1230.8625627424617,0.9332,780.9777761204609,0.0,44.06247141743602
2025-09-23 21:00:00,2025-09-23,126,859.2214697383854,842.5243833333334,0.0,16.697086405052005,0.0,0.0,0.0,1230.8625627424617,1245.8899405070083,0.9068,812.5057490688331,0.0,46.715720669552354
2025-09-23 21:10:00,2025-09-23,127,847.1356948264217,804.5951833333332,0.0,42.540511493088395,0.0,0.0,0.0,1245.8899405070083,1284.176400850788,0.9371,796.8843484983059,0.0,50.25134632811572
2025-09-23 21:20:00,2025-09-23,128,806.3666872694787,813.3816666666665,0.0,0.0,7.014979397187972,0.0,0.0,1284.176400850788,1276.381979298357,0.9371,756.115340941363,0.0,50.25134632811572
2025-09-23 21:30:00,2025-09-23,129,849.054594197059,829.8691333333331,0.0,19.185460863725893,0.0,0.0,0.0,1276.381979298357,1293.6488940757104,0.9871,805.6772291551808,0.0,43.37736504187831
2025-09-23 21:40:00,2025-09-23,130,806.6924098212892,768.1864999999998,0.0,38.50590982128927,0.0,0.0,0.0,1293.6488940757104,1328.3042129148707,0.7763999999999999,769.3042069486338,0.0,37.388202872655434
