date,strategy,normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,emergency_kwh,emergency_intervals,spill_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,solve_seconds,mip_gap
2025-04-12,seasonal_q0,12312.713405667168,0.0,12312.713405667168,24462.591673000003,0.0,0,15730.40479032922,15514.807734670778,15807.781401999999,9563.632826296296,5962.758229722224,0.03469949999998789,0.0
2025-04-13,seasonal_q0,22236.041691549013,96496.85743190748,118732.8991234565,39072.22310524691,16733.719431249996,43,0.0,11785.738988580244,10256.154935416667,5962.758229722224,5174.195613425926,0.049247400000240305,0.0
2025-04-14,seasonal_q0,34660.55747412353,973.9490743860061,35634.50654850954,58556.005779609055,139.77233391666755,2,1295.8977547325062,21908.248434876543,17036.399876083335,5174.195613425926,5962.286009166667,0.029112799998983974,0.0
2025-04-15,seasonal_q0,34247.08688130174,1534.6583793956256,35781.74526069736,57479.975841175925,240.57153866666084,5,3705.831115123457,19746.698952469134,15871.411521083339,5962.286009166667,6099.413376296295,0.03472979999969539,0.0
2025-04-16,seasonal_q0,34785.43406889902,6600.933417865188,41386.36748676421,58308.0911600823,970.5379149166637,5,106.17404166666643,19095.842401748974,15702.97931841667,6099.413376296295,5837.916739629629,0.03915629999937664,0.0
2025-04-17,seasonal_q0,35186.764528378866,842.3245151413498,36029.08904352022,59178.451989403286,120.74606008333569,1,2246.7990637860057,20339.33481728395,16155.278181583331,5837.916739629629,6193.008984537038,0.02184549999947194,0.0
2025-04-18,seasonal_q0,21947.819152354277,0.0,21947.819152354277,38576.81034725,0.0,0,26211.909769369337,14626.693711213991,8615.910316666665,6193.008984537038,9783.799639444445,0.06822720000127447,0.0
2025-04-19,seasonal_q0,11449.766989071315,0.0,11449.766989071315,23060.01434116666,0.0,0,16686.302805761312,16198.290035905353,16609.2577505,9783.799639444445,5907.52983787037,0.02462080000077549,0.0
2025-04-20,seasonal_q0,21883.079508862735,85697.90478093582,107580.98428979855,38769.76572417695,14940.921207416668,39,0.0,13320.523565843621,11567.581517583332,5907.52983787037,5043.1326942592605,0.022166400000060094,0.0
2025-04-21,seasonal_q0,33631.462213044804,785.3502743849972,34416.8124874298,57266.07410483539,143.27923291666627,6,4180.949346502065,20855.712383333324,16144.218775416664,5043.1326942592605,5875.252977685184,0.034926199999972596,0.0
2025-04-22,seasonal_q0,31990.024071917633,16070.005366265545,48060.02943818318,53162.45557304527,2400.8495895000005,10,82.47143333333327,17773.69604804526,14445.791635499998,5875.252977685184,5820.699825925926,0.03242419999878621,0.0
