date,strategy,soc_start_kwh,soc_end_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,original_plan_kwh,increase_kwh,decrease_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_intervals
2025-02-01,q2_v2,9902.8112878703687,2578.8491027051382,36862.191875497316,10117.184490407755,14786.485403878989,0,7153.3168556352239,36862.191875497316,0,0,20155.610960598562,0,0,0,20155.610960598562,0
2025-02-02,q2_v2,2578.8491027051382,2747.7249218223014,92504.553204044787,21390.774616926908,17174.539202505348,0,9932.0398396232376,92504.553204044787,0,0,58947.100171528189,0,0,0,58947.100171528189,0
2025-02-03,q2_v2,2747.7249218223014,2405.1957968888014,89604.11956833303,21770.658126419163,17942.50929483967,0,5559.0542367535381,89604.11956833303,0,0,56895.028952933055,0,0,0,56895.028952933055,0
2025-02-04,q2_v2,2405.1957968888014,2476.0452802105106,89838.008578111258,23877.196273276728,19276.764446364614,0,4042.7128011991476,89838.008578111258,0,0,56811.16157418229,0,0,0,56811.16157418229,0
2025-02-05,q2_v2,2476.0452802105106,1317.914620684425,83110.24178383188,22857.50709281904,19556.898338756902,1191.5091439182665,252.71519035467361,83110.24178383188,0,0,51959.913015779253,0,0,7294.6959165306016,59254.608932309857,9
2025-02-06,q2_v2,1317.914620684425,1289.2605136849434,86437.665041240267,23844.935244739481,19340.18624453852,88.132664979495829,1749.991489352137,86437.665041240267,0,0,54228.848680830859,0,0,393.90203682381616,54622.750717654679,5
2025-02-07,q2_v2,1289.2605136849434,1200,39346.394031745876,20150.408229731485,16402.165128398956,680.23451476867615,4472.7057785153556,39346.394031745876,0,0,20252.91891287631,0,0,2635.7609994342793,22888.679912310588,16
2025-02-08,q2_v2,1200,1214.555700648197,34827.975918789663,18945.73162139855,15332.942482749451,1402.7842701003674,1040.808333574264,34827.975918789663,0,0,17883.77623636317,0,0,7137.841024276162,25021.617260639337,15
2025-02-09,q2_v2,1214.555700648197,1209.5646817746283,81744.925556179864,23233.389508609085,18823.537418959571,2345.6321146331261,125.28961449681628,81744.925556179864,0,0,50724.979453718377,0,0,13972.608605851337,64697.588059569724,22
2025-02-10,q2_v2,1209.5646817746283,1200,82304.540747464926,22035.083070095206,17857.025500374279,564.33790115391582,4364.1834955645982,82304.540747464926,0,0,51258.504901946333,0,0,2281.194905547376,53539.699807493707,16
2025-02-11,q2_v2,1200,1258.6525646872838,80535.038608095943,23382.272764795824,18886.853631266065,635.88972230925776,1454.9120635421182,80535.038608095943,0,0,49836.341941744817,0,0,3990.9470237232513,53827.288965468062,8
2025-02-12,q2_v2,1258.6525646872838,1329.5956723216698,82226.179453440593,22670.666178573309,18299.39080777343,332.59807749399494,2920.7660268013906,82226.179453440593,0,0,51136.373211964055,0,0,2155.7677646335728,53292.140976597628,6
2025-02-13,q2_v2,1329.5956723216698,1482.6196546247538,81592.895307183091,20726.267067728153,16650.554740787029,35.845208563516373,6223.5491721388171,81592.895307183091,0,0,50792.249446671114,0,0,191.8231430308372,50984.072589701951,2
2025-02-14,q2_v2,1482.6196546247538,1200,34624.424044887739,18099.919328031614,14915.292344867885,722.66633873033209,2360.6615837876816,34624.424044887739,0,0,18131.521096179909,0,0,3508.5029055609461,21640.024001740858,14
2025-02-15,q2_v2,1200,1200,35183.43306709727,18488.26748849381,14975.496665679988,351.46336863450807,2742.034512917955,35183.43306709727,0,0,18316.973010118665,0,0,1369.8260525288167,19686.799062647486,14
2025-02-16,q2_v2,1200,1463.6964200175141,79616.639573338034,23495.536052919368,18794.057424848921,998.63438710901846,536.41623237660804,79616.639573338034,0,0,49178.413614066289,0,0,5737.8075358616024,54916.221149927886,8
2025-02-17,q2_v2,1463.6964200175141,1362.294429037916,78554.631237678492,21791.854361101905,17742.663824374184,60.289087938268267,3381.8666222223846,78554.631237678492,0,0,48407.931186179288,0,0,387.10683387005781,48795.038020049353,2
