date,strategy,soc_start_kwh,soc_end_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,original_plan_kwh,increase_kwh,decrease_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_intervals
2025-02-01,q4_2_ridge,9902.8112878703687,2544.8929316879744,37360.101636695763,12540.832983516253,16780.201237212324,0,7221.2939570585031,37360.101636695763,0,0,16537.57324997742,0,0,0,16537.57324997742,0
2025-02-02,q4_2_ridge,2544.8929316879744,2725.4261543553712,92671.914161566805,21921.837000872922,17594.208070306406,0,9988.0072810002985,92671.914161566805,0,0,65653.779239087075,0,0,0,65653.779239087075,0
2025-02-03,q4_2_ridge,2725.4261543553712,2405.1957968888014,89479.604381148631,21070.530957289375,17355.337397124305,0,5547.4943209835592,89479.604381148631,0,0,64344.086247555198,0,0,0,64344.086247555198,0
2025-02-04,q4_2_ridge,2405.1957968888014,2512.5776439885544,90023.191096096722,24733.404520268465,19937.413999027678,0,4032.3366248559405,90023.191096096722,0,0,64106.066638359676,0,0,0,64106.066638359676,0
2025-02-05,q4_2_ridge,2512.5776439885544,1323.1766066987734,83069.957316772401,22709.67861152855,19465.300608898928,1168.5128029191799,245.66513372862184,83069.957316772401,0,0,58776.647190053583,0,0,6703.9817365417775,65480.628926595353,9
2025-02-06,q4_2_ridge,1323.1766066987734,1289.2605136849434,86562.952341949946,24414.830364460307,19806.537078925299,99.783461097711211,1783.3853008459823,86562.952341949946,0,0,61269.421888176839,0,0,478.80586726366329,61748.227755440501,4
2025-02-07,q4_2_ridge,1289.2605136849434,1200,39663.060698412541,21732.01503693511,17683.266642233895,698.32322048121921,4506.955857525877,39663.060698412541,0,0,16435.819462914344,0,0,2301.1511527431257,18736.970615657468,5
2025-02-08,q4_2_ridge,1200,1200,35239.687735231302,20896.136670374999,16925.870703003751,1365.0758276482234,1057.3348788416167,35239.687735231302,0,0,14524.077243946906,0,0,6083.5376092093229,20607.614853156228,10
2025-02-09,q4_2_ridge,1200,1209.5646817746283,81788.049013092474,23285.703757127838,18852.811829676386,2314.202980102551,113.94409907691693,81788.049013092474,0,0,56783.527330015975,0,0,13493.221845582168,70276.749175598146,23
2025-02-10,q4_2_ridge,1209.5646817746283,1200,82125.012051434052,21201.738503711953,17182.016401603847,555.10652398681282,4333.7588899794227,82125.012051434052,0,0,55944.644979003497,0,0,2163.0849281540382,58107.72990715754,16
2025-02-11,q4_2_ridge,1200,1258.6525646872838,80603.861418488494,23544.42154886336,19018.194146360765,740.67736457431965,1597.7142472268724,80603.861418488494,0,0,54793.867011409733,0,0,4422.0421403885803,59215.909151798311,11
