date,strategy,normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,emergency_kwh,emergency_intervals,spill_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,solve_seconds,mip_gap
2025-07-01,value_night,48086.843125713393,22624.50310861168,70711.346234325072,77822.950442821137,4506.3234812013852,40,742.84473380705663,21033.234749732623,18313.3495928505,6493.8081736388976,5075.5532341199223,0,0
2025-07-02,value_night,58116.534980978984,1023.07674006047,59139.611721039451,92265.554262423015,151.71401797088214,5,14687.205773318974,18908.518933800857,14083.222793392615,5075.5532341199223,6445.1949485488976,0,0
2025-07-03,value_night,51774.4408747532,7929.292358063165,59703.733232816361,82769.047054824914,1254.5568857557175,16,558.95093066689265,22064.531500685578,18360.297424105192,6445.1949485488976,5902.9428279379363,0,0
2025-07-04,value_night,21195.761827030215,16253.747783541043,37449.509610571258,36732.07670158289,4201.9505277964745,33,9985.0751515027641,15480.710214198138,13412.625602988204,5902.9428279379363,4932.6646840627009,0,0
2025-07-05,value_night,21080.9413194238,21683.501470991912,42764.442790415713,37697.740210929529,4727.4095191611732,42,10363.689966666665,15688.269609502935,12416.889812745572,4932.6646840627009,5255.5630962313753,0,0
2025-07-06,value_night,45149.143405264607,51794.786815095984,96943.930220360591,73899.568636640295,9700.6211155209112,62,204.74340508563591,19342.649564210915,15741.184767135357,5255.5630962313753,5173.7424072041376,0,0
2025-07-07,value_night,45541.706409941326,17507.201010493576,63048.907420434902,74267.532798611792,3466.4511149879427,38,178.49830219564527,21386.892734558547,17240.889889821126,5173.7424072041376,5265.4015462833531,0,0
2025-07-08,value_night,55422.485776270303,412.25246489781114,55834.738241168117,88629.307881550194,60.81034758230107,2,7102.0061501613927,23469.350864661988,17452.625802357561,5265.4015462833531,6996.0108774151904,0,0
2025-07-09,value_night,56881.84486060073,2.0035214376434855e-11,56881.844860600751,89591.802448750954,3.7463365742951282e-12,0,11201.616196228631,19658.532950280183,15327.071714424517,6996.0108774151904,7658.6108499734482,0,0
2025-07-10,value_night,55463.992392403197,2.6035550604319729e-11,55463.992392403226,87182.665644860273,4.6469494918710552e-12,0,10794.898487805578,19659.905612751099,16125.761839029736,7658.6108499734482,7435.0127469719591,0,0
2025-07-11,value_night,27641.373157848349,1.8910093046997644e-11,27641.373157848368,45353.579944113531,4.2881254103122046e-12,0,9852.6258133425144,16429.914898430707,13447.737917659691,7435.0127469719591,7280.0051359377167,0,0
2025-07-12,value_night,28404.194141598153,1.3892304195906036e-11,28404.194141598167,47027.729933276059,2.4087398742267396e-12,0,12811.376759024663,15579.260127353007,12447.150286434942,7280.0051359377167,7471.1722656277097,0,0
2025-07-13,value_night,56567.526980604584,131.72404560210933,56699.251026206693,89084.404063690716,19.586518655414508,2,16000.511753285668,18401.861421673559,14566.1029926131,7471.1722656277097,7848.2886644526907,0,0
2025-07-14,value_night,54439.734480547369,1.7488904990869969e-11,54439.734480547384,85797.498760098068,2.9727331707363192e-12,0,11266.647196163522,17056.399588133099,14333.227240865213,7848.2886644526907,7273.2402483666901,0,0
2025-07-15,value_night,56142.934841987095,1.5630552852030634e-11,56142.934841987109,88401.090101147449,3.1725733151688473e-12,0,11335.840459925932,18386.429402742957,14070.230344854761,7273.2402483666901,8187.437438774512,0,0
2025-07-16,value_night,50242.686079837731,406.11286180078997,50648.798941638524,79569.988410601378,60.153187954556259,2,5306.1673926330814,18419.617166566139,16230.206343976621,8187.437438774512,6731.5302842655747,0,0
2025-07-17,value_night,52065.867311176829,4.3469160715403631e-11,52065.867311176873,82808.877839927212,8.7956308902903402e-12,0,5991.4597941838274,21288.198893252847,17191.196914176115,6731.5302842655747,6789.5793835530121,0,0
2025-07-18,value_night,25449.635834879969,1.223864565247368e-11,25449.63583487998,42412.384859336235,3.7712055700467317e-12,0,8321.2291182505032,15918.404826220612,13101.497185134878,6789.5793835530121,6558.9246325572522,0,0
2025-07-19,value_night,26144.515873663979,1.2240036539878928e-11,26144.51587366399,43991.850196271393,3.3395508580724709e-12,0,13899.151805822581,15331.431535647442,12421.552195198627,6558.9246325572522,6555.4883533081475,0,0
2025-07-20,value_night,53049.515973175818,3.3135790555860468e-11,53049.515973175854,84374.167128297253,6.1035621001792606e-12,0,7621.9251584309131,20251.160565155347,15588.896811955667,6555.4883533081475,7460.5364042194442,0,0
2025-07-21,value_night,52393.39074567717,1.321810933318581,52394.712556610488,82891.981164961922,0.18947977828743312,1,5625.1784762984717,19754.652150831542,16477.409332389801,7460.5364042194442,6931.4907484236101,0,0
2025-07-22,value_night,52884.052164680979,463.25420078861032,53347.306365469587,83964.626174548786,68.661517323709106,3,6443.1909007299582,20096.031222198289,16301.079047722418,6931.4907484236101,6905.608795377163,0,0
2025-07-23,value_night,51613.380791802396,242.69408055962481,51856.07487236202,82264.636652001194,36.001206780824461,4,4361.1506775353128,21313.654415213132,17590.714350633101,6905.608795377163,6542.6596016988669,0,0
2025-07-24,value_night,51878.230366736563,85.684117967889193,51963.914484704452,82674.075316418981,12.710501021582271,2,5047.4543978509937,20315.70624907688,16292.846829487313,6542.6596016988669,6723.6320819932689,0,0
2025-07-25,value_night,24801.783685763658,1.3618980609919618e-11,24801.783685763672,41497.70324692774,3.1858959914643492e-12,0,12583.960237663498,16169.444176078103,13761.020733480529,6723.6320819932689,5986.1088032629723,0,0
2025-07-26,value_night,25583.194349104997,1.4521611496620678e-11,25583.194349105011,43265.875681481179,3.7661540552846873e-12,0,11195.540644450415,16390.377713191396,12789.134242827298,5986.1088032629723,6527.2995864382292,0,0
2025-07-27,value_night,51950.699290445395,2530.0817745354166,54480.781064980809,82908.319438646708,502.37715310046724,4,4790.5305771447947,22711.996041240538,17777.01982663817,6527.2995864382292,7215.8517717345276,0,0
2025-07-28,value_night,51093.758344470189,7014.7014062193912,58108.459750689581,81179.033980799199,1299.0325692759404,26,1630.6867680293567,20213.321906112727,17320.819357400276,7215.8517717345276,6162.4866456801228,0,0
2025-07-29,value_night,53994.544152663773,217.86510677041963,54212.409259434193,86097.701787308979,32.357805847382949,1,5167.2899060427681,21823.702511445659,16930.178774332056,6162.4866456801228,6992.5091567233758,0,0
2025-07-30,value_night,51069.531372573903,3.4577162466575827e-11,51069.53137257394,81487.242280962266,8.5869089616608107e-12,0,3726.9326575673385,21495.318377028383,17838.262803633443,6992.5091567233758,6518.00369201176,0,0
2025-07-31,value_night,51090.35981933221,2506.6373323999628,53596.997151732176,81873.587359654965,367.13413626492218,8,3725.357381973743,21459.441245999369,17639.073398719895,6518.00369201176,6232.5303703890859,0,0
2025-08-01,value_night,24117.493451128397,1801.7990533049513,25919.29250443335,40441.387076217143,777.34347346042932,6,17361.611547969398,15553.910387518725,12948.151052477224,6232.5303703890859,5844.215216403466,0,0
2025-08-02,value_night,24299.148233954165,162.59118967645253,24461.739423630617,41443.64835446424,30.266301442396983,3,16996.689522233894,16425.501108670782,12875.300908331368,5844.215216403466,6321.2763160612039,0,0
2025-08-03,value_night,48489.111602464618,1839.9375223831407,50329.049124847756,77814.931955958367,292.11775287573874,13,11866.303831782576,18380.270355336048,14979.004461617857,6321.2763160612039,6220.1813451771441,0,0
2025-08-04,value_night,47377.147570432222,321.97553361821235,47699.123104050435,75505.768804694802,47.75160490142747,3,6327.0954261076422,19022.53512565243,15211.765225497178,6220.1813451771441,6438.5015966007986,0,0
2025-08-05,value_night,47641.165146543353,153.36549755454939,47794.530644097904,75648.192098278902,22.742332475513614,2,6675.1228947315449,18912.050600486022,15068.548797796493,6438.5015966007986,6716.515139486557,0,0
2025-08-06,value_night,43331.286521692586,13978.834064685425,57310.120586378012,68387.435779546387,2826.3974910975116,31,416.28906308110197,18379.099620161298,15695.954679265165,6716.515139486557,5817.7551540037766,0,0
2025-08-07,value_night,44792.12324796179,350.49430091903423,45142.617548880822,70482.132383712218,51.900879859078778,3,2846.3901828561134,20681.581022644412,16381.92319192924,5817.7551540037766,6229.041194462372,0,0
2025-08-08,value_night,22685.687556826735,2235.3417571594855,24921.029313986219,38606.649004802312,532.47681740541896,9,20655.79948100929,16218.794735508305,13510.639644309871,6229.041194462372,5814.1346294088798,0,0
2025-08-09,value_night,23012.088787878893,102.35680025380995,23114.445588132701,39535.707329394223,25.6790768323654,1,17309.489786121288,16523.979561927321,13194.011941822026,5814.1346294088798,6025.702966452327,0,0
2025-08-10,value_night,44413.616228390099,2154.7363861096001,46568.352614499701,69645.761913605238,369.27545555484556,8,826.26111337140333,19162.966814807125,15278.809609018444,6025.702966452327,6295.9179786471295,0,0
2025-08-11,value_night,46225.697841720292,707.72855326158879,46933.426394981878,72865.832723483909,104.99161106097166,5,4510.3647654840361,20061.227300629012,16162.021064901506,6295.9179786471295,6393.2213659893387,0,0
2025-08-12,value_night,45233.135062645189,7652.3785377958984,52885.513600441089,71307.891774712771,1454.4097303713163,22,1399.8637293555471,18579.879824757663,14977.985699029119,6393.2213659893387,6472.9068760166656,0,0
