date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-03-22,5674.3520101993281,6316.1788689453961,16015.014948543314,16048.300388311683,192.11255763543977,-225.39799740382404,1.5800801778098613e-11,30552.930148384563,3.595568287551032e-12,16034.676180792423,12410.4435335704,11047.497767829203
2025-03-23,6316.1788689453961,6202.6955359848153,41418.800932704777,41768.072809394442,321.43842046612428,-1684.8390303153719,1014.1287331595814,64143.523637106809,152.26043581280797,21125.337198147434,17213.658130163945,1614.3848882694558
2025-03-24,6202.6955359848153,5842.0159443668999,39596.408395612671,39067.741993629883,1309.9430761594745,-781.27667417671933,3.3550769273915646e-11,62962.341732828281,9.2708063448299072e-12,21370.339825531635,17634.586891136751,1228.0917151000749
2025-03-25,5842.0159443668999,5983.0677539263752,43975.833526336457,43407.040037022016,293.48395701466029,-2236.6031570710152,2511.9126893707989,64883.607587190658,531.41123010083516,21879.806137794338,17595.696343009884,180.78430584036641
2025-03-26,5983.0677539263752,5975.8628195090132,38112.640171743413,37535.024279706566,1315.5381443635242,-1042.1047197527828,304.18246742610137,59901.523596141036,43.916393106275201,21183.543809395698,17165.154926586147,334.49623977109582
2025-03-27,5975.8628195090132,6048.0472270866985,40149.397651522922,39855.210687251834,221.79487154091927,-1033.2311124422708,1105.6232051724396,63051.447670378489,256.2148937893802,21807.59677559675,17599.187421413451,382.26380998457057
2025-03-28,6048.0472270866985,5840.2109855343106,15600.038158269224,14754.021114145095,291.86485189681537,-132.13956198246157,686.29175420977663,29010.20750427046,183.27829662087862,15727.60872647846,12926.415685844702,15570.411993590911
2025-03-29,5840.2109855343106,5998.1717646327306,16288.258153651335,13960.908661583924,852.36194425621875,-20.647511443495965,1495.6350592546887,28806.084791271449,348.40608148266023,15991.87914347589,12811.257405026896,18266.659950971774
2025-03-30,5998.1717646327306,6206.381313436973,40433.917416541262,39209.364113012329,631.16937674576457,-1901.4739183879212,2494.8578451710937,59352.731407173393,573.5669581560112,21054.750803492396,16866.959556905018,392.8874187420281
2025-03-31,6206.381313436973,6190.0983676167252,39281.438964026223,34189.122538166201,3668.7627869451526,-50.1717307277831,1473.7253696426496,60750.597025925221,351.60258759644313,20850.466137479896,16903.532222596936,203.87621530536626
2025-04-01,6190.0983676167252,6113.4517998139982,40628.970122218379,40845.406500719982,794.08390559689337,-1389.002260409266,378.48197631077363,64664.141058713314,82.482417850374532,20436.068144292469,16622.197107899363,723.90092350391217
2025-04-02,6113.4517998139982,6090.2588298742075,40686.467058321214,39508.831747502933,1035.4407153439886,-452.44019634382187,594.63479181811601,65368.120271573564,91.802459892872292,20612.447132055699,16716.95584991093,1129.0960493216544
2025-04-03,6090.2588298742075,6125.0276664732837,39100.762595815751,40838.551705399572,41.784273662792053,-2042.4486840810453,262.87530083443403,60861.898176802555,37.847723956824247,21076.633518856615,17040.781197334683,1000.3633125707785
2025-04-04,6125.0276664732837,5893.796512428994,14994.828990986045,13527.855987738909,275.3918171927769,-39.323052887100843,1230.904238941459,27352.318023735232,375.48066489919404,16176.322604800316,13310.92934852812,18431.603182362222
2025-04-05,5893.796512428994,5856.0497942903339,14865.150689302198,13653.478055295884,808.03140453167509,0,403.64122947464159,28246.525086200119,124.29130999158522,16098.480041699015,13073.740880101001,13301.962251260346
2025-04-06,5856.0497942903339,6161.7972629318529,38019.432969775866,37847.494568838112,1122.4486359379632,-1272.68508666823,322.17485166801538,60322.942553296052,63.109951934863105,21165.410032901986,16868.809404873242,1679.3756105355042
