date,strategy,normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,emergency_kwh,emergency_intervals,spill_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,solve_seconds,mip_gap
2025-07-01,greedy,48086.843125713393,25976.045071228731,74062.88819694212,77822.950442821137,4506.3234812013752,27,742.84473380705572,21033.234749732623,18313.3495928505,6493.8081736388976,5075.5532341199223,0,0
2025-07-02,greedy,58116.534980978984,1023.0767400604465,59139.61172103943,92265.554262423015,151.71401797087628,5,14687.205773318974,18908.518933800857,14083.222793392613,5075.5532341199223,6445.1949485488976,0,0
2025-07-03,greedy,51774.4408747532,8138.2574405304913,59912.698315283691,82769.047054824914,1254.556885755705,13,558.95093066689071,22064.531500685582,18360.297424105192,6445.1949485488976,5902.9428279379363,0,0
2025-07-04,greedy,21195.761827030215,19804.898127270168,41000.659954300383,36732.07670158289,4201.9505277964699,21,9985.0751515027641,15480.710214198138,13412.625602988202,5902.9428279379363,4932.6646840627009,0,0
2025-07-05,greedy,21080.9413194238,25648.340413169295,46729.281732593096,37697.740210929529,4727.4095191611696,22,10363.689966666665,15688.269609502935,12416.889812745569,4932.6646840627009,5255.5630962313753,0,0
2025-07-06,greedy,45149.143405264607,62662.301685730839,107811.44509099545,73899.568636640295,9700.6211155209057,27,204.74340508563569,19342.649564210915,15741.184767135355,5255.5630962313753,5173.7424072041376,0,0
2025-07-07,greedy,45541.706409941326,20824.634558507372,66366.340968448698,74267.532798611792,3433.8879451289031,23,138.29685792523446,21427.094178828957,17273.45305968016,5173.7424072041376,5265.4015462833531,0,0
2025-07-08,greedy,55422.485776270303,412.25246489777226,55834.738241168074,88629.307881550194,60.810347582293161,2,7102.0061501613927,23469.350864661988,17452.625802357565,5265.4015462833531,6996.0108774151904,0,0
2025-07-09,greedy,56881.84486060073,0,56881.84486060073,89591.802448750954,0,0,11201.61619622863,19658.532950280183,15327.071714424512,6996.0108774151904,7658.6108499734482,0,0
2025-07-10,greedy,55463.992392403197,0,55463.992392403197,87182.665644860273,0,0,10794.898487805578,19659.905612751099,16125.761839029734,7658.6108499734482,7435.0127469719591,0,0
2025-07-11,greedy,27641.373157848349,0,27641.373157848349,45353.579944113531,0,0,9852.6258133425144,16429.914898430707,13447.737917659693,7435.0127469719591,7280.0051359377167,0,0
2025-07-12,greedy,28404.194141598153,0,28404.194141598153,47027.729933276059,0,0,12811.376759024663,15579.260127353009,12447.150286434942,7280.0051359377167,7471.1722656277097,0,0
2025-07-13,greedy,56567.526980604584,131.72404560208292,56699.251026206664,89084.404063690716,19.586518655410032,2,16000.511753285668,18401.861421673559,14566.102992613098,7471.1722656277097,7848.2886644526907,0,0
2025-07-14,greedy,54439.734480547369,0,54439.734480547369,85797.498760098068,0,0,11266.647196163522,17056.399588133099,14333.22724086521,7848.2886644526907,7273.2402483666901,0,0
2025-07-15,greedy,56142.934841987095,0,56142.934841987095,88401.090101147449,0,0,11335.84045992593,18386.429402742957,14070.230344854757,7273.2402483666901,8187.437438774512,0,0
2025-07-16,greedy,50242.686079837731,406.11286180075513,50648.798941638488,79569.988410601378,60.153187954548571,2,5306.1673926330805,18419.617166566139,16230.206343976621,8187.437438774512,6731.5302842655747,0,0
2025-07-17,greedy,52065.867311176829,0,52065.867311176829,82808.877839927212,0,0,5991.4597941838292,21288.198893252847,17191.196914176118,6731.5302842655747,6789.5793835530121,0,0
2025-07-18,greedy,25449.635834879969,0,25449.635834879969,42412.384859336235,0,0,8321.2291182505032,15918.404826220612,13101.49718513488,6789.5793835530121,6558.9246325572522,0,0
2025-07-19,greedy,26144.515873663979,0,26144.515873663979,43991.850196271393,0,0,13899.151805822581,15331.431535647442,12421.552195198628,6558.9246325572522,6555.4883533081475,0,0
2025-07-20,greedy,53049.515973175818,0,53049.515973175818,84374.167128297253,0,0,7621.9251584309113,20251.160565155347,15588.89681195567,6555.4883533081475,7460.5364042194442,0,0
2025-07-21,greedy,52393.39074567717,1.3218109332922032,52394.712556610466,82891.981164961922,0.18947977828156581,1,5625.1784762984717,19754.652150831542,16477.409332389805,7460.5364042194442,6931.4907484236101,0,0
2025-07-22,greedy,52884.052164680979,463.2542007885894,53347.306365469565,83964.626174548786,68.661517323704174,3,6443.1909007299591,20096.031222198289,16301.079047722416,6931.4907484236101,6905.608795377163,0,0
2025-07-23,greedy,51613.380791802396,242.69408055961185,51856.074872362005,82264.636652001194,36.001206780821349,4,4361.1506775353137,21313.654415213132,17590.714350633098,6905.608795377163,6542.6596016988669,0,0
2025-07-24,greedy,51878.230366736563,85.684117967846987,51963.914484704408,82674.075316418981,12.710501021573464,2,5047.4543978509937,20315.70624907688,16292.846829487315,6542.6596016988669,6723.6320819932689,0,0
2025-07-25,greedy,24801.783685763658,0,24801.783685763658,41497.70324692774,0,0,12583.960237663498,16169.444176078103,13761.020733480524,6723.6320819932689,5986.1088032629723,0,0
2025-07-26,greedy,25583.194349104997,0,25583.194349104997,43265.875681481179,0,0,11195.540644450415,16390.377713191396,12789.1342428273,5986.1088032629723,6527.2995864382292,0,0
2025-07-27,greedy,51950.699290445395,2530.0817745353997,54480.781064980794,82908.319438646708,502.37715310046326,4,4790.5305771447947,22711.996041240538,17777.01982663817,6527.2995864382292,7215.8517717345276,0,0
2025-07-28,greedy,51093.758344470189,8427.8214421489647,59521.579786619157,81179.033980799199,1299.0325692759386,11,1630.6867680293567,20213.321906112727,17320.819357400273,7215.8517717345276,6162.4866456801228,0,0
2025-07-29,greedy,53994.544152663773,217.86510677039391,54212.409259434164,86097.701787308979,32.357805847377676,1,5167.2899060427662,21823.702511445659,16930.178774332056,6162.4866456801228,6992.5091567233758,0,0
2025-07-30,greedy,51069.531372573903,0,51069.531372573903,81487.242280962266,0,0,3726.932657567339,21495.318377028383,17838.262803633443,6992.5091567233758,6518.00369201176,0,0
2025-07-31,greedy,51090.35981933221,2531.0331663477073,53621.392985679915,81873.587359654965,367.13413626491763,8,3725.357381973743,21459.441245999369,17639.073398719891,6518.00369201176,6232.5303703890859,0,0
2025-08-01,greedy,24117.493451128397,1445.1530336901362,25562.646484818535,40441.387076217143,329.50911311124321,8,16808.729621612387,16106.79231387574,13395.985412826409,6232.5303703890859,5844.215216403466,0,0
2025-08-02,greedy,24299.148233954165,162.59118967643613,24461.739423630603,41443.64835446424,30.266301442392887,3,16996.689522233894,16425.501108670782,12875.300908331368,5844.215216403466,6321.2763160612039,0,0
2025-08-03,greedy,48489.111602464618,1839.937522383125,50329.049124847741,77814.931955958367,292.11775287573494,13,11866.303831782576,18380.270355336044,14979.004461617857,6321.2763160612039,6220.1813451771441,0,0
2025-08-04,greedy,47377.147570432222,321.97553361817756,47699.123104050399,75505.768804694802,47.751604901420137,3,6327.0954261076449,19022.535125652426,15211.76522549718,6220.1813451771441,6438.5015966007968,0,0
2025-08-05,greedy,47641.165146543353,153.36549755453348,47794.530644097889,75648.192098278902,22.742332475509556,2,6675.1228947315449,18912.050600486022,15068.548797796491,6438.5015966007968,6716.515139486557,0,0
2025-08-06,greedy,43331.286521692586,18862.68693184013,62193.973453532715,68387.435779546387,2826.3974910975066,11,416.28906308110197,18379.099620161298,15695.954679265165,6716.515139486557,5817.7551540037766,0,0
2025-08-07,greedy,44792.12324796179,350.49430091901695,45142.617548880808,70482.132383712218,51.90087985907337,3,2846.3901828561138,20681.581022644412,16381.92319192924,5817.7551540037766,6229.041194462372,0,0
2025-08-08,greedy,22685.687556826735,2235.3417571594609,24921.029313986197,38606.649004802312,532.47681740541339,9,20655.79948100929,16218.794735508305,13510.639644309871,6229.041194462372,5814.1346294088798,0,0
2025-08-09,greedy,23012.088787878893,102.35680025379253,23114.445588132687,39535.707329394223,25.679076832361396,1,17309.489786121288,16523.979561927321,13194.011941822024,5814.1346294088798,6025.7029664523252,0,0
2025-08-10,greedy,44413.616228390099,2566.881533860364,46980.497762250467,69645.761913605238,369.27545555484159,3,826.26111337140333,19162.966814807125,15278.809609018441,6025.7029664523252,6295.9179786471295,0,0
2025-08-11,greedy,46225.697841720292,707.72855326156946,46933.426394981863,72865.832723483909,104.99161106096676,5,4510.3647654840361,20061.227300629012,16162.021064901506,6295.9179786471295,6393.2213659893387,0,0
2025-08-12,greedy,45233.135062645189,9916.8124089340017,55149.947471579188,71307.891774712771,1454.4097303713138,7,1399.8637293555471,18579.879824757663,14977.985699029119,6393.2213659893387,6472.9068760166656,0,0
2025-08-13,greedy,44425.201824296506,2827.282694814251,47252.48451911076,69842.378716686246,411.75838960443554,6,642.03188623081587,19001.985048713264,15510.859278653392,6472.9068760166656,6340.4053324659435,0,0
2025-08-14,greedy,44812.596238671162,3128.7744234000038,47941.370662071167,70926.800122582936,499.66576295508247,9,1630.3188775314186,21306.603834017566,17436.747809344291,6340.4053324659435,6142.1845504769917,0,0
2025-08-15,greedy,22562.84765624287,5531.079868191031,28093.927524433901,38190.739342567533,1293.8871667409828,9,19809.501779352853,16100.680952515524,13585.283105893195,6142.1845504769917,5538.0384011929691,0,0
2025-08-16,greedy,23219.036316573722,1538.4782382860094,24757.514554859732,39944.940217867406,269.8618394355783,3,19592.191429870123,16533.60719371794,12840.276932951749,5538.0384011929691,6151.3105055927326,0,0
2025-08-17,greedy,44707.355358772693,800.59402969136045,45507.949388464054,70283.876242675586,118.84198302829464,5,3145.1832069058023,20389.816141482272,16297.674739350859,6151.3105055927326,6393.6175447591495,0,0
2025-08-18,greedy,45142.097629606295,988.76180527548729,46130.859434881779,70880.759645489306,145.50596214591553,4,2552.1078113809081,20828.884767410811,16748.842587823154,6393.6175447591495,6529.7887378476044,0,0
2025-08-19,greedy,46269.661284650552,817.83896684110471,47087.500251491656,72554.001469877927,121.20199652994711,3,4782.8840810822157,18809.967156531027,15235.307821205368,6529.7887378476044,6530.639377386231,0,0
2025-08-20,greedy,44088.959052183527,33568.898214168308,77657.857266351843,68975.864371277828,5222.5391582753791,13,831.66912761723381,16896.48437155463,14180.441036285318,6530.639377386231,5981.4297159128246,0,0
2025-08-21,greedy,46195.90433970427,119.18576438981933,46315.090104094088,72586.982651739119,17.672303851444553,4,2761.1786404895142,19130.335365055806,15131.277533288096,5981.4297159128246,6386.2009519207277,0,0
2025-08-22,greedy,22686.130494717174,5068.5775486129924,27754.708043330167,38495.213455189732,1036.4140798883691,12,15826.210050083742,16229.516000413927,13754.667915419566,6386.2009519207277,5709.8010018270752,0,0
2025-08-23,greedy,24326.233606810682,0,24326.233606810682,41420.225564399152,0,0,15271.612667797908,15903.64182259882,12285.035075997574,5709.8010018270752,6373.039668835373,0,0
2025-08-24,greedy,46000.34667027089,2112.8805454808025,48113.227215751693,72482.629969212168,328.63006346693953,6,5393.5348278643069,20158.880978692177,16474.745257210707,6373.039668835373,6210.7600416464311,0,0
2025-08-25,greedy,46235.399033349851,18554.591355031789,64789.990388381644,72504.369226712268,2724.2951929742517,6,955.38448510310695,18536.01244656149,15035.819528644748,6210.7600416464311,6186.7051006131624,0,0
2025-08-26,greedy,47794.332899904919,146.37639480682358,47940.709294711742,75501.10733796288,20.982854760152463,1,5564.9704642788147,20490.811266948804,16062.509921837898,6186.7051006131624,6781.2019943805344,0,0
2025-08-27,greedy,45591.914361619871,6601.4589772816553,52193.373338901525,71232.376843433129,949.80148411527512,4,972.25946312584426,20460.647371144722,17164.87737338883,6781.2019943805344,6123.6986579787399,0,0
2025-08-28,greedy,46604.956869849826,15422.506877358937,62027.463747208763,73160.225614643379,2281.6162616340962,8,974.90761402283931,19111.024065067904,15411.884786146602,6123.6986579787399,6199.3038874880776,0,0
2025-08-29,greedy,24357.055488072489,1581.5855446423391,25938.641032714826,40596.612738227821,403.55916380804223,4,15294.587999178835,16595.688186302585,13445.324633445556,6199.3038874880776,6196.1736624431205,0,0
2025-08-30,greedy,24402.013009340262,0,24402.013009340262,41244.839384798775,0,0,19869.816696385027,15522.226281242827,12659.923426162408,6196.1736624431205,6099.5957309367659,0,0
2025-08-31,greedy,47394.421083609137,471.99660477102378,47866.417688380163,74627.046590660306,69.571948525266976,3,3185.0139061145578,21164.485879804684,16299.504330066993,6099.5957309367659,7037.0726560198827,0,0
2025-09-01,greedy,47269.336387054464,0,47269.336387054464,74223.79169398488,0,0,14832.9646472528,18839.102203609662,13022.409690210901,7037.0726560198827,9522.9205390342468,0,0
2025-09-02,greedy,38091.34652055442,0,38091.34652055442,58988.399775667029,0,0,3303.2943397449003,18035.077019407996,16407.727433485867,9522.9205390342468,7523.6815970727057,0,0
2025-09-03,greedy,38693.826927189337,0,38693.826927189337,60716.513538396735,0,0,1857.6537930768916,18424.155288657148,15113.012793337301,7523.6815970727057,7313.184919822691,0,0
2025-09-04,greedy,37638.4745251891,238.58918698361384,37877.063712172712,58961.421850129358,35.077031266938093,3,1983.5417756382544,19975.298270339641,16887.906714581593,7313.184919822691,6526.6125691488196,0,0
2025-09-05,greedy,16672.264123730391,6051.2043741238886,22723.468497854279,29542.861557825796,1387.2091961035201,7,21458.469630527816,16087.584656883027,13440.245200148196,6526.6125691488196,6071.8329824011062,0,0
2025-09-06,greedy,18497.489122871568,2113.6930792083467,20611.182202079915,32732.71824998438,517.95882918345092,6,21187.563454595755,17330.097751229798,12988.06782665772,6071.8329824011062,7237.7344844437957,0,0
2025-09-07,greedy,38291.30854401851,0,38291.30854401851,59810.508804411525,0,0,861.64319339021904,20218.903655487382,16231.021661132741,7237.7344844437957,7400.2792620127193,0,0
2025-09-08,greedy,31213.048863885819,61308.724776709889,92521.773640595711,50066.25037002685,9915.2166213427008,30,0,13766.783391872566,13180.885933836344,7400.2792620127193,5144.9554993243191,0,0
2025-09-09,greedy,33657.264491639151,26329.568927118111,59986.833418757262,54799.737716347008,4193.2769605484582,19,1652.5257471329048,20675.4996347419,16437.844971646013,5144.9554993243191,5488.6329798742381,0,0
2025-09-10,greedy,35911.337927128472,43290.091269619283,79201.429196747747,58133.346765789247,6848.0632289016958,20,140.93663085425351,17129.976903564006,13605.502189727311,5488.6329798742381,5788.3875378292814,0,0
2025-09-11,greedy,36922.927114324761,7185.2825861131851,44108.209700437947,60259.836730935182,1120.7289760839469,9,3852.8528658433434,20992.776542809544,16961.149484967085,5788.3875378292814,5836.1647763944411,0,0
2025-09-12,greedy,14808.700289533459,16114.371179712663,30923.071469246122,27676.587335630589,3394.7319225849528,19,17086.101448210597,15656.340758536553,13222.779148531605,5836.1647763944411,5234.8946273755555,0,0
2025-09-13,greedy,16041.883757758362,9641.4761424224598,25683.359900180822,30213.430954348925,1761.7753673893794,13,20554.829099999999,15912.990361627351,12499.714623222375,5234.8946273755555,5668.0141492597568,0,0
2025-09-14,greedy,35636.268795165102,35965.084438324498,71601.353233489601,57850.088887773047,5515.0028048271315,15,45.620411650372944,17516.330187428208,14296.183656478403,5668.0141492597568,5548.0628107469192,0,0
2025-09-15,greedy,39032.034021698157,3315.1591149747101,42347.193136672868,63525.692820339886,479.12577987974009,5,4522.8507311675376,21908.821321228483,17493.88408550973,5548.0628107469192,5828.3530159528518,0,0
2025-09-16,greedy,38033.709408741051,12589.975030908186,50623.684439649238,61355.501077192908,1885.8861652445146,10,50.264946219389572,19814.947335266588,16115.595022381882,5828.3530159528518,5755.5889261573557,0,0
2025-09-17,greedy,42792.976593743297,0,42792.976593743297,68819.688602613169,0,0,4261.1814707664962,20948.68422637754,16350.295494530865,5755.5889261573557,6442.409735973959,0,0
2025-09-18,greedy,40642.056530678805,805.68722076066933,41447.743751439477,65377.839603677407,143.73553780704097,5,3058.7893677429215,20289.848615737541,16783.113958662674,6442.409735973959,6055.3690916236628,0,0
2025-09-19,greedy,17676.83762131806,1305.5944634158357,18982.432084733897,31945.306711029283,332.52075075774479,5,13161.060255923116,16286.736482558132,13271.321593360884,6055.3690916236628,5967.5190444138861,0,0
2025-09-20,greedy,18076.861231616909,367.8300786526712,18444.69131026958,33027.740475402621,58.870251513756841,3,13955.104881114752,16734.383840009094,13248.3117275408,5967.5190444138861,6308.1181364878548,0,0
2025-09-21,greedy,42539.373664494989,0,42539.373664494989,68644.413992108472,0,0,6449.7714426809716,19417.060479827778,15509.905413733613,6308.1181364878548,6550.2443308510601,0,0
2025-09-22,greedy,42884.725505660899,125.58313936001113,43010.308645020908,68683.123254108737,18.634908240185723,2,4882.2527734487685,19133.497922026872,15928.012416460038,6550.2443308510601,6072.6008868307572,0,0
2025-09-23,greedy,44413.785518586119,2.1993689926484015,44415.984887578765,71561.086547277315,0.32609815296143552,1,4886.1260513097168,21345.579100079831,16786.908089292596,6072.6008868307572,6631.5019776886211,0,0
2025-09-24,greedy,45280.837646283675,0,45280.837646283675,72324.435871019828,0,0,7194.6280923537042,19994.23861561394,15927.655936947816,6631.5019776886211,6928.9212462435989,0,0
2025-09-25,greedy,44237.948236034856,103.49743166666669,44341.445667701526,70510.3318846701,15.37166666666667,1,6802.92928706149,19070.466360985236,15683.140996709952,6928.9212462435989,6666.6287525637008,0,0
2025-09-26,greedy,18829.493652115812,0,18829.493652115812,33459.807959435508,0,0,13054.614885786754,15572.205417401985,12861.255843753228,6666.6287525637008,6391.329357388574,0,0
2025-09-27,greedy,18981.627516915607,0,18981.627516915607,34150.9110997385,0,0,13745.837376473944,16196.995893573127,13593.224420308572,6391.329357388574,5865.0429723726429,0,0
2025-09-28,greedy,46085.15045926952,39.561369166666708,46124.711828436186,73940.869334211806,5.8683333333333394,1,5208.8057869621061,21952.772824166968,16702.470110250597,5865.0429723726429,7064.2383916222507,0,0
2025-09-29,greedy,45820.723163714509,39.207794133333749,45859.930957847842,72939.853910462058,5.6203833333333932,1,7068.2164218023045,19518.02148697868,16400.655214985596,7064.2383916222507,6407.5074910301792,0,0
2025-09-30,greedy,47380.993707151327,47.699097047996268,47428.692804199323,75164.943389776119,7.0597346330195023,1,5075.16304369723,21372.037960502101,16697.372646456846,6407.5074910301792,7089.7053816411326,0,0
2025-10-01,greedy,48063.730183674474,0,48063.730183674474,76252.910468563394,0,0,21908.563402903877,17648.846428018474,12966.020895692298,7089.7053816411326,8566.977282755206,0,0
2025-10-02,greedy,41573.987118182798,0,41573.987118182798,66051.18419521836,0,0,11357.141507931259,18183.060616999057,15219.801046378623,8566.977282755206,8020.8417865225638,0,0
2025-10-03,greedy,17352.23781538515,0,17352.23781538515,31039.706599222831,0,0,20281.862947732126,16249.974947981153,13309.284996490449,8020.8417865225638,7857.7247991606573,0,0
2025-10-04,greedy,18756.06704488345,0,18756.06704488345,33428.919767720545,0,0,16611.208612514572,16763.74402317153,13042.015301298892,7857.7247991606573,8453.9663074607124,0,0
2025-10-05,greedy,42079.243271562023,0,42079.243271562023,66646.83052083537,0,0,8163.2886743949157,18677.221708781679,14929.64092900789,8453.9663074607124,8674.9759242443524,0,0
2025-10-06,greedy,42456.476836306072,0,42456.476836306072,66612.833184594725,0,0,6015.991620206858,18123.49552270156,15259.7632083137,8674.9759242443524,8030.829440993868,0,0
2025-10-07,greedy,42756.661339766106,0,42756.661339766106,67641.319510762158,0,0,5570.3909472722598,20123.045324017614,15823.679760527719,8030.829440993868,8559.7038320233623,0,0
2025-10-08,greedy,38260.224285359654,0,38260.224285359654,62181.478883028059,0,0,4092.5596214484176,18375.5428650264,16765.119270113417,8559.7038320233623,6469.7821104211062,0,0
2025-10-09,greedy,39601.465013791218,0,39601.465013791218,64988.987937310885,0,0,5447.0687814148259,20416.066252288128,16634.128779725401,6469.7821104211062,6361.8764266744211,0,0
2025-10-10,greedy,15965.737235586232,431.49967469806018,16397.236910284293,30389.86283594905,118.13591620610332,2,18629.194449688097,15982.469660755109,13447.276274954716,6361.8764266744211,5804.6810380709967,0,0
2025-10-11,greedy,17086.336101845456,0,17086.336101845456,33012.192338319932,0,0,15216.171597009172,16420.11949324522,12730.412335267796,5804.6810380709967,6437.8859872497078,0,0
2025-10-12,greedy,39347.854533940641,742.57674133610055,40090.431275276744,64639.100583530831,106.75426694503221,2,2546.7579376703934,20702.457051517726,17018.31612204558,6437.8859872497078,6160.8571980094648,0,0
2025-10-13,greedy,40766.467450327793,0,40766.467450327793,66648.661903424421,0,0,5646.3117032588962,20564.442396237529,16589.487496072004,6160.8571980094648,6236.0914700987978,0,0
2025-10-14,greedy,40982.705054144448,98.143752848666338,41080.848806993112,67112.014189063455,14.068771910645978,1,2264.514462043096,21482.825053837179,17395.085838239509,6236.0914700987978,6242.7608649528138,0,0
2025-10-15,greedy,41134.752506706296,0,41134.752506706296,67046.576288169948,0,0,1052.7052882582225,21108.728186206426,17034.880836294698,6242.7608649528138,6312.9708588778249,0,0
2025-10-16,greedy,40955.467499321763,8915.8937291897491,49871.361228511509,66614.507587721571,1296.8632084757578,2,954.86145373060765,21357.902652230088,17367.866259763374,6312.9708588778249,6237.4540683700488,0,0
2025-10-17,greedy,16919.684594498933,0,16919.684594498933,31950.146689549958,0,0,13366.003362835072,15762.52579859252,13182.581788544301,6237.4540683700488,5776.4141887207597,0,0
2025-10-18,greedy,17273.102904364685,0,17273.102904364685,33046.567147933732,0,0,13143.0945070414,16491.215144681577,12664.335770455917,5776.4141887207597,6547.0236295387213,0,0
2025-10-19,greedy,41429.789533885705,10803.360907796296,52233.150441682003,67930.178690380853,1589.0483118254181,7,1800.2085932448485,21488.007269107991,17654.711393479905,6547.0236295387213,6269.8841789804601,0,0
2025-10-20,greedy,43405.026831930023,1594.0584963623951,44999.085328292422,70373.034454378387,332.16701109192559,4,2225.2278148294199,21686.06085729651,17646.869573322281,6269.8841789804601,6179.7060913003452,0,0
2025-10-21,greedy,44581.001830172136,0,44581.001830172136,72572.729699588148,0,0,1565.6253411195926,22141.735908120056,17597.212899651488,6179.7060913003452,6554.8096312178559,0,0
2025-10-22,greedy,44587.113089395891,2396.714299268504,46983.827388664395,72563.149133663974,494.84941208734961,5,3694.5920674101972,21654.666732961639,17846.156954620499,6554.8096312178559,6214.9464079716608,0,0
2025-10-23,greedy,45435.084706790105,0,45435.084706790105,73713.902482628415,0,0,5921.8103182289569,21911.985895055324,17499.390763989191,6214.9464079716608,6491.9661979779048,0,0
2025-10-24,greedy,16860.484963559884,1721.2247176527444,18581.709681212629,31825.550590161169,343.54525456095053,8,11273.077816612962,16485.770666815326,14009.80335537284,6491.9661979779048,5762.7116254752154,0,0
2025-10-25,greedy,17877.743383103443,0,17877.743383103443,34247.615701066417,0,0,11409.276543008966,16765.408604839711,13325.502180115591,5762.7116254752154,6045.4658363691888,0,0
2025-10-26,greedy,45375.164372753869,0,45375.164372753869,73820.095027140705,0,0,4581.2349331342193,21710.416253892214,17015.868176552402,6045.4658363691888,6678.3202687028452,0,0
2025-10-27,greedy,45297.178460718162,617.22439412605581,45914.402854844215,73247.579354024434,88.478267506602037,1,6413.2446469214501,20859.29163409823,17489.060326155311,6678.3202687028452,6019.3934881075747,0,0
2025-10-28,greedy,46305.464463917335,0,46305.464463917335,75227.122679001375,0,0,4406.4595540328373,22426.109679222031,17577.868254253488,6019.3934881075747,6671.9274724590869,0,0
2025-10-29,greedy,45613.972187421772,5144.1780928886792,50758.150280310452,73538.239571235696,781.16598713828023,8,1232.5306671778553,22161.2627397664,18386.644648570284,6671.9274724590869,6187.4587731707488,0,0
2025-10-30,greedy,46086.742476971449,0,46086.742476971449,74589.531419231498,0,0,5514.7755420332142,21710.613599791897,17423.675372593607,6187.4587731707488,6367.3717101016764,0,0
2025-10-31,greedy,18069.927999059684,0,18069.927999059684,33696.783012852706,0,0,6912.4188182495873,17035.774354003705,14155.702226067249,6367.3717101016764,5971.0105997414057,0,0
2025-11-01,greedy,18832.592622370401,0,18832.592622370401,35373.841629836665,0,0,8731.0023077070018,17299.468581054709,13200.667692258374,5971.0105997414057,6873.1237757368981,0,0
2025-11-02,greedy,46938.476607197546,246.69806706574138,47185.174674263289,75814.780431478939,35.363828421121184,1,3182.8280963930283,22607.909063559673,18736.976833385976,6873.1237757368981,6401.3787847339663,0,0
2025-11-03,greedy,47988.339603247121,0,47988.339603247121,76927.888634007642,0,0,3080.0076678331361,21528.655126479684,17185.704443638511,6401.3787847339663,6681.941238967338,0,0
2025-11-04,greedy,48705.195426443563,54.241839440504137,48759.437265884066,78293.097988759822,11.610229797411534,2,6946.9693524241175,21002.088035649245,17224.421202849451,6681.941238967338,6445.5746901078264,0,0
2025-11-05,greedy,48900.13130216139,0,48900.13130216139,78434.163075005054,0,0,4156.2289821279537,22159.459982798635,17559.545956588194,6445.5746901078264,6878.4820561952774,0,0
2025-11-06,greedy,47591.251651766252,4790.2281227103904,52381.47977447664,76499.192381350294,991.77421034148244,7,2323.3446382446637,22180.599206659637,18382.56180321252,6878.4820561952774,6415.9526719528121,0,0
2025-11-07,greedy,18913.353520939818,0,18913.353520939818,35129.389021254567,0,0,8566.3302569825682,17988.093859585853,14743.496878647191,6415.9526719528121,6223.573947083205,0,0
2025-11-08,greedy,18298.807152931167,0,18298.807152931167,34747.192061064226,0,0,7774.6252550781319,17212.197106797401,14030.837400811304,6223.573947083205,6124.7320089660843,0,0
2025-11-09,greedy,48488.654564730154,1478.0300589150002,49966.684623645153,78052.831188417593,230.41736709264674,4,2571.6647683440046,22600.241750724519,18235.475146891607,6124.7320089660843,6203.3105325163669,0,0
2025-11-10,greedy,49744.353189255977,0,49744.353189255977,79724.944615619737,0,0,1539.8742346838503,22963.398016425974,18636.770735490085,6203.3105325163669,6162.8457078663196,0,0
2025-11-11,greedy,50434.403614360665,0,50434.403614360665,80631.139085359828,0,0,4420.1535267041472,22211.142206323504,17559.176314334487,6162.8457078663196,6642.6777887413764,0,0
2025-11-12,greedy,50012.495596606372,301.09020851131316,50313.585805117684,79997.413276163337,43.160867045773102,1,5328.00935451856,21795.404863516495,18038.827824825923,6642.6777887413764,6215.4001383218538,0,0
2025-11-13,greedy,50181.374318407034,532.18312479225642,50713.557443199286,80150.772000067067,76.287718576871612,1,3508.2118132165988,21726.521660276223,17403.545071515546,6215.4001383218538,6431.9973308865165,0,0
2025-11-14,greedy,19291.973792295521,0,19291.973792295521,36032.454415053173,0,0,5276.8113927008171,17396.65474905285,14239.467026700488,6431.9973308865165,6267.3565753668772,0,0
2025-11-15,greedy,19086.099051355333,0,19086.099051355333,35870.839761384821,0,0,4292.8867187460546,18165.573708005653,14799.507582033548,6267.3565753668772,6172.4755992013579,0,0
2025-11-16,greedy,51700.698009675514,0,51700.698009675514,82370.752250054415,0,0,3306.3724187366515,23199.01424190398,18569.178793919549,6172.4755992013579,6419.1675347821147,0,0
2025-11-17,greedy,52278.499290725973,0,52278.499290725973,82775.90703320592,0,0,5863.4429533794073,21791.14003964841,17574.430293155223,6419.1675347821147,6504.0488002932188,0,0
2025-11-18,greedy,51465.458029755886,0,51465.458029755886,81774.224357953077,0,0,2860.3703898086655,21814.581433883734,17791.279299072645,6504.0488002932188,6369.0839807078482,0,0
2025-11-19,greedy,51411.142681908226,6.3010575000004767,51417.443739408227,81848.365401009738,1.3850000000001046,1,2235.0533057796038,23477.163205677934,19230.777710447794,6369.0839807078482,6131.0000764315464,0,0
2025-11-20,greedy,52453.26207248852,0,52453.26207248852,83305.796571367217,0,0,4017.5916886161976,22416.707504911406,17921.578655493708,6131.0000764315464,6393.1716580810235,0,0
2025-11-21,greedy,19465.107241406047,0,19465.107241406047,36260.829161328817,0,0,4143.7602253269069,18198.195859242333,14945.510989907096,6393.1716580810235,6165.4246092801286,0,0
2025-11-22,greedy,19871.456860024529,0,19871.456860024529,37415.938964955552,0,0,3638.2329790807144,18477.470672157353,14919.594169615844,6165.4246092801286,6217.8213590930318,0,0
2025-11-23,greedy,53019.580049968354,0,53019.580049968354,84200.14089833606,0,0,4336.4245821475406,23470.755366486206,18839.135333631024,6217.8213590930318,6409.1285960072655,0,0
