date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-04-12,6073.0383631699533,6563.426888418272,11352.991323262635,11352.991323262635,0,0,0,28958.923398555344,0,15390.260023059976,12024.760945955091,16568.263771450456
2025-04-13,6563.426888418272,6292.7724131868326,36198.504171216628,36198.504171216628,0,0,0,60190.332949262476,0,20857.383863433053,17138.069957089072,2194.6605595851693
2025-04-14,6292.7724131868326,6208.6427253159272,35669.389249197055,35285.77742949441,0,0,383.61181970264693,59772.464325662637,59.911654310593349,20907.632600490095,17010.899125480795,3407.6107049639395
2025-04-15,6208.6427253159272,6594.8917014942326,35789.197320365944,35789.197320365944,0,0,0,60969.301720770993,0,19731.332139622755,15634.754954533961,6733.295702348858
2025-04-16,6594.8917014942326,6198.2739955668758,37257.184796419446,35796.127345417932,0,0,1461.0574510015147,59310.347302076392,217.5994305077125,19229.536598720268,15932.880580298039,451.69876416187248
2025-04-17,6198.2739955668758,6555.1109809209765,35782.242755256681,35782.242755256681,0,0,0,60788.239357750906,0,21456.822556211824,17058.872983712892,3521.9474352519792
2025-04-18,6555.1109809209765,6427.9246198577766,10337.920860037462,10337.920860037462,0,0,0,26962.511615279116,0,17228.798815258619,14069.794765316365,17449.390382003527
2025-04-19,6427.9246198577766,6512.6939518011231,10772.010661954835,10772.010661954835,0,0,0,27895.275990067486,0,19041.543695464752,15347.357994577433,17416.41103918017
2025-04-20,6512.6939518011231,6745.5184573975412,35049.359414592633,35049.359414592633,0,0,0,59115.785642773815,0,21042.034723774279,16834.506071220392,2950.5121068865965
2025-04-21,6745.5184573975412,6205.6791877506112,34274.185701710063,34274.185701710063,0,0,0,58528.004034687699,0,18800.774293408176,15714.482520342863,6924.8018782890531
2025-04-22,6205.6791877506112,6534.6082861402865,34326.857693541737,34326.857693541737,0,0,0,57338.832979624305,0,21798.973382767064,17361.132251490613,748.06253168119702
2025-04-23,6534.6082861402865,6585.8942507661759,35071.450636138761,35071.450636138761,0,0,0,58613.36952764693,0,18620.121054558767,15036.140686029299,3629.4724424507936
2025-04-24,6585.8942507661759,6315.0591198741022,33827.32881888884,33827.32881888884,0,0,0,57530.33520542238,0,18818.620214997478,15486.833991950822,7108.4422823757322
2025-04-25,6315.0591198741022,5784.8171127266505,9744.0557175561953,9352.6449312475779,0,0,391.41078630861551,25514.913928870541,92.905479778926065,17143.614672905198,14363.545691485924,20827.392777230187
