date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-05-26,6284.1219588549056,6252.2989950191122,37514.701768582192,33032.252537343025,4482.4492312391421,0,1.9915410542914457e-11,59026.86928377828,3.8211656061548638e-12,18202.058816641242,14772.308308931622,1017.2858260686717
2025-05-27,6252.2989950191122,6255.5738072869744,35002.789540210732,31763.56440372458,2762.1176934603577,0,477.10744302579167,54300.24798734513,90.796208110423564,17306.450425553776,14015.277513657486,1709.5039835592584
2025-05-28,6255.5738072869744,6471.5120918378134,35364.803977948817,34933.2598011714,905.72915286181922,-474.18497608443346,3.9829849585171221e-11,56876.076654550925,9.0315532830231859e-12,18684.778232599969,14940.325912310222,857.80023426117623
2025-05-29,6471.5120918378134,6062.1136845613028,39265.168509343057,33932.193073139155,4628.5609524362817,-357.27136773232394,1061.6858514999428,59728.012394478472,192.15162239087201,19418.05581199914,16097.083774268165,2489.0684791383724
2025-05-30,6062.1136845613028,6151.5070972531266,14653.220786758178,14040.265354542,639.93242806633202,-26.976995850180842,2.5593914543264874e-11,27417.183447326643,5.6363802514169947e-12,16058.297233789275,12926.766687946674,17689.419634817372
2025-05-31,6151.5070972531266,6033.0029419504826,14788.576138891118,15358.920481156641,0,-629.21275918214883,58.86841691662454,27815.97548356992,9.6300371203402459,16185.665382617828,13217.04269969282,16467.80128776524
2025-06-01,6033.0029419504826,6057.9982097674765,55251.917758009025,43798.409217605033,12597.197454832674,-1787.9868623955758,644.29794796689782,75806.331669252875,95.510587136008084,20180.827857088996,16323.974823206796,820.16292250666413
2025-06-02,6057.9982097674765,5984.0525611276689,53566.675991730262,47783.723018686767,7670.6079175202331,-3056.4143642296676,1168.7594197529352,72567.888111742795,173.28789487377574,21233.626019247342,17265.788159366177,132.5306967353913
2025-06-03,5984.0525611276689,6437.67236644679,51622.655465589647,42460.410545561528,9914.502701202211,-776.53796900416967,24.280187830077569,73517.322553938895,3.599779567398409,20242.545864774795,15988.204325680381,1074.2139610785407
2025-06-04,6437.67236644679,5626.4139760385506,52441.884032640141,50253.688390130017,3264.0194410101999,-3739.3981408824425,2663.5743423823628,72437.726637100452,448.39543973707453,20231.809915759331,17117.898583132475,126.9499275439905
2025-06-05,5626.4139760385506,5447.222430319408,52628.72457523107,43412.016032758824,7314.2386208724674,-508.89719267384737,2411.3671142736252,74856.020393631828,368.17821756967112,20711.867593902913,16937.885142208586,300.89814284050647
2025-06-06,5447.222430319408,5492.3024193208821,28579.163983131177,18511.586751215302,6624.7932327483941,-810.93776361347147,4253.7217627809514,35847.017199603899,683.42403904231458,15748.59606980741,12715.790826442677,2642.6405952814716
2025-06-07,5492.3024193208821,6063.7650630444959,24370.960289294668,19334.394987301108,4262.7030490815596,-248.70168660588067,1022.5639395178795,39055.200684847718,149.54630190287568,14763.035042494543,11443.742005069333,4758.9407826587085
2025-06-08,6063.7650630444959,6987.169522894611,47815.674073027083,47255.51700328548,2216.5471468779879,-1656.3900771364333,3.9180261035554054e-11,72617.695750319544,7.5732753401780428e-12,19661.921193389528,15095.092152780422,2865.9434430437691
2025-06-09,6987.169522894611,6251.7395776937174,51443.557227522826,52826.791779925596,0,-2476.9029072229023,1093.6683548201393,76598.693921634374,161.22678456673012,20852.666289463319,17552.546645146096,2527.0883285505406
2025-06-10,6251.7395776937174,6069.4986649714228,50479.757141567097,48577.173352383979,1814.6052356114481,-494.60450765064456,582.58306122231591,78698.429436130798,86.415473245799561,22017.822449044826,17998.45300517638,3147.0312321748092
2025-06-11,6069.4986649714228,6910.4999606964975,53788.940192753464,52861.113210356212,1231.186833258811,-401.64352655794801,98.283675696383938,83879.203999476827,14.578903166416113,24177.221476153391,18826.648229531682,2458.7633393548676
2025-06-12,6910.4999606964975,6682.4540008996319,50280.855481715247,51249.661956246666,0,-968.80647453144695,3.4711871377268718e-11,78582.586270406391,6.7692518257445045e-12,21202.899261224054,17379.589765408666,2306.8853412576791
2025-06-13,6682.4540008996319,5815.7390595444849,22267.184489195482,21225.424686184295,105.03397883813747,-582.01987597419725,1518.7457001472451,35166.490165687486,248.46580063628954,15418.888160778755,13269.342857450423,4920.0969629954398
2025-06-14,5815.7390595444849,5903.6423144839009,21014.58621139549,21763.042967699454,0,-748.45675630397545,1.4973723039268802e-11,35698.743516762828,3.6229630406836577e-12,15696.438516336651,12635.002268787217,6443.9645192133894
2025-06-15,5903.6423144839009,6918.1267345173101,50234.970110291477,47420.464731511878,2928.6681906162621,-264.71446825398448,150.5516564173187,79367.191158980306,22.325220999345451,23132.244732413907,17824.082255225196,3454.3795694576193
2025-06-16,6918.1267345173101,6286.6754631679923,49730.560324699531,48507.989949755516,1602.3877332438321,-694.40260925188284,314.58525095206562,77404.233407013293,46.614503441723009,22161.577499368661,18519.183918703005,1114.4015131226952
2025-06-17,6286.6754631679923,6446.9571426287248,51707.933963500254,49492.015440872092,1777.3340408154932,-212.86177854276963,651.44626035542728,80864.098772964324,95.89450127112201,23199.681646585825,18647.488622219858,1770.7890332028028
2025-06-18,6446.9571426287248,6353.2648007148873,50289.148278333814,49047.566364808787,1900.6968867862497,-1270.685612831036,611.57063956980619,77215.968565769144,90.668637887756915,20477.682374868564,16671.245831365988,2571.8097601543204
2025-06-19,6353.2648007148873,6080.9531285224939,50007.782228945922,45320.727297539081,4564.2309131058992,-1174.1890663607339,1297.0130846616755,74476.023019053857,209.88161767389462,22323.363829179463,18327.005206608519,2430.0418141567911
2025-06-20,6080.9531285224939,5225.4369920939498,21755.570371027497,20091.729829921285,0,-909.16444026316071,2573.0049813693727,32363.992238615887,495.20038880196131,15663.896951489398,13457.721053492103,8252.4358794205509
2025-06-21,5225.4369920939498,6181.8714625355615,19723.088134824757,20031.229997972063,62.824360380193063,-370.96622352750779,1.0453333310067591e-11,34874.693212597515,2.2684076839141198e-12,16259.498214584288,12309.402530415822,11589.857128429045
2025-06-22,6181.8714625355615,6181.6644235118001,46792.321647894612,43586.781286157413,3457.4226472868481,-618.82603419076622,366.94374864111717,72533.291688473255,54.244633050803401,21450.169537174166,17374.823660232458,1054.8493445823572
2025-06-23,6181.6644235118001,5689.2148341470738,47062.465750147334,44875.642968257962,1756.0012451723874,-520.94815354010393,951.76969025709491,71496.489565320531,162.93191843532901,21175.524492169974,17595.379469085932,1017.9904606718094
2025-06-24,5689.2148341470738,6781.7983086176018,52968.547032658753,52880.180145228878,803.47983111054123,-786.72469828973988,71.611754609080066,82944.882355633468,10.598198758932105,25038.426532200439,19297.800364058879,946.06213625084661
2025-06-25,6781.7983086176018,5944.9199300770433,48772.603066916156,45282.373852573568,3394.1170933193625,-657.0042590211649,753.1163800443918,74850.323799769525,135.73257272850347,20276.974504748829,17177.539889533055,1449.2003906155815
2025-06-26,5944.9199300770433,6113.2252364027354,47149.802791888054,44049.200038038602,2441.0927430567835,-17.595147390537008,677.10515818319573,73572.046694941295,100.19510650935094,20882.55538294396,16763.39508449148,2005.697669664828
2025-06-27,6113.2252364027354,5572.9590649251086,21476.115339844971,19322.919621384262,0,-1039.8206884768247,3193.0164069375301,31639.350723280702,481.30381628519598,15758.186354489029,13250.370501465975,9841.1928198761761
2025-06-28,5572.9590649251086,5741.3218770187987,19522.519065924051,18389.694521690108,459.91602447521859,-126.0474981704147,798.95601792913817,33401.274891967594,173.97123473230008,16091.898048061588,12882.910888045566,8589.3328500172011
2025-06-29,5741.3218770187987,6599.410790226736,48855.009897626616,42501.188273268846,6370.5968253466672,-16.775200988936373,4.0048945937343207e-11,75740.86530281695,8.5302875874049278e-12,21802.004192950881,16887.34337440307,1558.4359509358048
2025-06-30,6599.410790226736,5887.3859667910447,47028.051553267178,46262.843684102125,362.12313873142068,-404.49986104685581,807.58459148048644,73883.169668468385,119.83027796265097,21151.1326017549,17773.239748513595,747.4231098563838
2025-07-01,5887.3859667910447,5688.1222073846084,65540.590376384367,40130.529824420242,21015.87027187517,0,4394.1902800889493,81948.09121785179,711.96160801401425,20374.290871342946,16682.512989253577,101.7309104430916
2025-07-02,5688.1222073846084,6348.1228543015059,50908.670113541026,48405.931101288166,2126.9182773957596,-350.88040360979693,726.70113846688912,77610.569137114784,107.39239969638045,20512.978644480572,16021.512119804052,321.72864546797598
2025-07-03,6348.1228543015059,6077.3318922601657,59198.75762680293,49993.744832613993,8777.6753960371771,-678.45902822225651,1105.7964263740248,83626.471804163637,195.9413552280833,20194.728626950207,16601.442053666869,468.7076527750371
2025-07-04,6077.3318922601657,5121.8182976325952,35464.013063949242,19364.698078558544,5182.6904183470215,0,10916.624567043677,38097.873249943368,2712.9707819570717,15537.39724175656,13445.254000987625,9837.8333244648366
2025-07-05,5121.8182976325952,5655.3361481903667,33043.090950530772,20036.716914577693,7626.246968226048,0,5380.1270677270368,41618.421111898904,1310.7998602325847,15968.476422475216,12454.299836702932,10624.964419692533
2025-07-06,5655.3361481903667,5697.0753453326734,63205.211923596173,42852.335429676248,16587.820234934065,0,3765.0562589858637,84267.456795978171,577.47078667455128,23709.998019186409,19167.533118112915,508.48113157921398
2025-07-07,5697.0753453326734,5663.5093670414908,58899.062140209986,42253.321941898444,8689.1470954009983,-0.95879196447632831,7957.5518948750241,76280.136088367653,1385.9861695123418,21389.090563140973,17355.372736606259,222.92166467861253
2025-07-08,5663.5093670414908,6389.8542564331237,55286.536665168154,55323.382816683901,1349.4705697712868,-2066.7697117187577,680.4529904317094,82026.762038913337,99.767538377086481,22267.248317413294,17382.760736652304,1670.6549798627557
2025-07-09,6389.8542564331237,6465.697314943799,54369.518256229545,56478.10065695025,973.68195096174793,-3124.6724437224511,42.408092040000675,80693.372713635516,6.2891895156063136,20735.121047631161,16727.189295921627,2633.0051347749213
2025-07-10,6465.697314943799,6698.5508581756494,52877.347074418198,52301.422145320692,1777.8680796295835,-1391.636822946276,189.69367241420164,79194.806988079508,28.168076066708441,20597.748911430517,16474.60842935005,2246.2111987324142
2025-07-11,6698.5508581756494,5567.2968437442305,28398.587449026829,27666.14560809897,0,-1733.4211254692477,2465.8629663971051,41935.117670574036,427.73163560342647,14839.922773293878,13038.46605935632,8042.6154422398949
2025-07-12,5567.2968437442305,5947.2341079926136,27267.944584152327,27163.409420841166,0,-650.40069701057121,754.935860321733,44717.251179328901,120.33089915874271,15206.99059535227,11975.718844411796,10522.066994213836
2025-07-13,5947.2341079926136,6967.0010998202388,55019.587325225322,57797.03042501762,1641.6145351463529,-4519.1477507684367,100.09011582979059,77841.283303391567,14.847962591574495,20929.133894419087,16034.8081618346,3694.0851333986529
2025-07-14,6967.0010998202388,6716.4890356409915,51621.423023088762,51796.307094528835,1196.8914779420484,-1528.4989301558544,156.72338077373135,78138.667446600579,23.276901941740768,18998.343186027218,15614.11883844337,2970.0407842917994
2025-07-15,6716.4890356409915,6781.2402807068829,54213.142378346594,55393.138451886058,1963.6178412818176,-3143.6139148213324,4.4390544129413452e-11,79193.55864156656,9.1828766812795948e-12,18993.108089962727,15326.141432310513,2777.5414005810176
2025-07-16,6781.2402807068829,6868.6315656299967,50420.511090403044,49449.085325657841,1077.0722244136459,-503.08492093038723,397.43846126195274,76639.044913974794,58.890976783988663,19909.851511764311,16048.327568098292,701.84856375942627
