date,strategy,soc_start_kwh,soc_end_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,original_plan_kwh,increase_kwh,decrease_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_intervals
2025-02-01,q4_2_seasonal,9902.8112878703687,7208.1860357492051,42331.246148632912,15900.129285559999,15304.267448212648,0,7357.2083779522327,42331.246148632912,0,0,18361.862477592622,0,0,0,18361.862477592622,0
2025-02-02,q4_2_seasonal,7208.1860357492051,7266.1178191228955,92574.158555517468,20751.826317562314,16756.840712189154,0,10222.895000144319,92574.158555517468,0,0,65416.637184264262,0,0,0,65416.637184264262,0
2025-02-03,q4_2_seasonal,7266.1178191228955,7044.0470353592154,89767.724753629154,21286.991635893959,17442.326930461419,0,5706.1435481966164,89767.724753629154,0,0,64269.44784254011,0,0,0,64269.44784254011,0
2025-02-04,q4_2_seasonal,7044.0470353592154,7040.3511181205149,89962.812874758354,23494.437676479502,19033.820843463225,0,4307.3320917420815,89962.812874758354,0,0,64002.442306195546,0,0,0,64002.442306195546,0
2025-02-05,q4_2_seasonal,7040.3511181205149,6101.1529311614913,83394.778123709082,23158.298039680543,19603.499780404367,1199.661602689948,291.21448378951129,83394.778123709082,0,0,58540.923330039703,0,0,7237.4538646812707,65778.377194720975,9
2025-02-06,q4_2_seasonal,6101.1529311614913,6036.9005991629956,86565.733591732598,24372.879478064158,19799.859476030615,56.458860649377584,1778.1152336817647,86565.733591732598,0,0,60977.689161702379,0,0,397.59390372326192,61375.283065425647,3
2025-02-07,q4_2_seasonal,6036.9005991629956,5735.1091447757462,39341.32115703095,19836.753234551717,16339.382428935427,303.86718568242691,4342.1378704304207,39341.32115703095,0,0,16415.721778388372,0,0,1388.1508824010061,17803.872660789377,6
2025-02-08,q4_2_seasonal,5735.1091447757462,5851.8463529404426,35454.476705179128,20827.617790010379,16765.306922560183,1216.7687199241561,1031.7718409864208,35454.476705179128,0,0,14464.813769715738,0,0,5784.764174582484,20249.577944298224,8
2025-02-09,q4_2_seasonal,5851.8463529404426,5912.2819434556095,81784.047868484311,22642.89517279272,18286.353058498455,2194.5354236500725,66.625211173447838,81784.047868484311,0,0,56332.266509956942,0,0,13190.156707102444,69522.423217059375,18
2025-02-10,q4_2_seasonal,5912.2819434556095,5749.3303657633687,82090.926725096069,20366.995761781407,16643.922986965954,295.31733362739715,4336.533700574686,82090.926725096069,0,0,55627.473694549364,0,0,1622.4137645591773,57249.88745910854,9
2025-02-11,q4_2_seasonal,5749.3303657633687,5921.9728630209447,80735.669580470538,23054.06851402302,18518.417248826827,644.50771262861019,1623.9288945696358,80735.669580470538,0,0,54739.744836341022,0,0,3929.9533335605493,58669.698169901574,9
2025-02-12,q4_2_seasonal,5921.9728630209447,6058.5378855541048,82486.923011042454,23631.341280791079,19018.477917160926,127.54243514756965,2734.8659492265401,82486.923011042454,0,0,55706.053216241467,0,0,700.49499490247308,56406.548211143941,6
2025-02-13,q4_2_seasonal,6058.5378855541048,6194.2909116735382,81819.549954279442,21554.550764284377,17337.008395562858,0,6272.5285688912663,81819.549954279442,0,0,54745.147338015224,0,0,0,54745.147338015224,0
2025-02-14,q4_2_seasonal,6194.2909116735382,5875.8819714834408,35112.187224038906,20205.85041068486,16653.306878825824,612.57769394565048,2370.4195694588616,35112.187224038906,0,0,14559.788580174483,0,0,2933.9020205271404,17493.690600701622,6
2025-02-15,q4_2_seasonal,5875.8819714834408,5800.9229067954066,35562.392348180219,19800.806616201404,16106.116517342365,230.21532396727707,2817.8264732884591,35562.392348180219,0,0,15150.844221230454,0,0,954.76099327278916,16105.605214503243,8
2025-02-16,q4_2_seasonal,5800.9229067954066,6193.3902109201044,79679.503010232016,22842.482561703917,18149.190301267947,993.41566263001653,602.24731242607186,79679.503010232016,0,0,53561.746049287642,0,0,5539.8425094805752,59101.588558768221,8
2025-02-17,q4_2_seasonal,6193.3902109201044,6099.1541243825623,78474.415914453391,20874.575242639454,16993.218424421742,58.836164965247463,3468.0320945342792,78474.415914453391,0,0,52527.458164410287,0,0,366.47678006531157,52893.934944475601,2
2025-02-18,q4_2_seasonal,6099.1541243825623,6242.7320730602969,78231.546655001366,22140.989836001005,17804.98161335085,7.7500974702639951,1811.9007464881497,78231.546655001366,0,0,51704.087608295536,0,0,39.49449670846532,51743.58210500401,1
2025-02-19,q4_2_seasonal,6242.7320730602969,5970.3197031413401,78420.731813991006,22647.603377238804,18589.729868490482,447.0194594216955,1930.5503813310575,78420.731813991006,0,0,51889.401114165259,0,0,2378.7847727009453,54268.185886866209,8
2025-02-20,q4_2_seasonal,5970.3197031413401,6562.377517166301,78809.822367363027,23152.438560691786,18220.623201537877,39.417515381135786,2924.2907902569268,78809.822367363027,0,0,52330.959911951693,0,0,221.15197004586233,52552.111881997553,1
2025-02-21,q4_2_seasonal,6562.377517166301,6221.331843957646,34400.04099819214,17866.714397201431,14778.979767620951,23.956524330502269,5776.0008596088246,34400.04099819214,0,0,14606.808766081456,0,0,108.44776985221776,14715.256535933675,2
2025-02-22,q4_2_seasonal,6221.331843957646,6501.1849701449764,35364.085402477649,19145.44399660487,15255.941823681345,0,3629.8203462207903,35364.085402477649,0,0,15019.19541673747,0,0,0,15019.19541673747,0
2025-02-23,q4_2_seasonal,6501.1849701449764,6660.2991889678087,77669.368159869919,22405.674638026594,18005.393659860994,0,1737.2334983709854,77669.368159869919,0,0,51547.353689800715,0,0,0,51547.353689800715,0
2025-02-24,q4_2_seasonal,6660.2991889678087,6254.7568190708307,75645.737082069303,20715.687268264075,17144.694820201181,57.777564696927584,3929.4885820366771,75645.737082069303,0,0,49775.706489468168,0,0,294.58581681895146,50070.29230628712,2
2025-02-25,q4_2_seasonal,6254.7568190708307,6477.2351386654318,76258.881580580943,20658.837458659396,16533.427853878966,30.949265624461759,6343.098008091647,76258.881580580943,0,0,49317.378003427337,0,0,158.83163118473774,49476.209634612082,1
2025-02-26,q4_2_seasonal,6477.2351386654318,6483.6006638609388,75559.786663818581,21248.27227327292,17205.371568675102,118.89425439650938,2820.9321802839318,75559.786663818581,0,0,49530.549503970455,0,0,766.8084937302873,50297.357997700747,1
2025-02-27,q4_2_seasonal,6483.6006638609388,6614.1514553653815,74672.24608703563,23055.309637575996,18557.305094082563,559.24767175799298,3776.9050153001908,74672.24608703563,0,0,47401.770603202225,0,0,2956.875864398196,50358.646467600411,4
2025-02-28,q4_2_seasonal,6614.1514553653815,6348.1213688416901,33711.820599010127,17989.346515938683,14810.797755781659,0,7240.6782888531006,33711.820599010127,0,0,13861.936703801462,0,0,0,13861.936703801462,0
2025-03-01,q4_2_seasonal,6348.1213688416901,6648.5949346217822,34614.795406672092,17301.276422016526,13743.607692631307,0,7398.3607439535426,34614.795406672092,0,0,14285.594864288152,0,0,0,14285.594864288152,0
2025-03-02,q4_2_seasonal,6648.5949346217822,6178.222012562288,73339.222582521426,19093.130446664451,15888.771291651759,3886.6179459316054,1663.1743067736738,73339.222582521426,0,0,47648.033853179993,0,0,24494.189694255965,72142.223547435962,8
2025-03-03,q4_2_seasonal,6178.222012562288,6125.9490600545387,73992.192889756057,22071.979501242604,17925.34905326349,3250.2299748537234,1078.6457832973301,73992.192889756057,0,0,47793.870726929606,0,0,19719.361996679349,67513.232723608962,16
2025-03-04,q4_2_seasonal,6125.9490600545387,6574.3643969727282,76190.995486863234,22474.367446704087,17800.663828603938,0,2317.8339354297627,76190.995486863234,0,0,49499.359142659261,0,0,0,49499.359142659261,0
2025-03-05,q4_2_seasonal,6574.3643969727282,6675.0188902515438,79029.207882875664,19975.105862874403,16089.246704977337,0,9012.8767083119365,79029.207882875664,0,0,50854.897140589004,0,0,0,50854.897140589004,0
2025-03-06,q4_2_seasonal,6675.0188902515438,6567.7950671869485,76504.236062951662,20289.176449318627,16530.734364706223,0,6805.1398450059314,76504.236062951662,0,0,49288.945176222092,0,0,0,49288.945176222092,0
2025-03-07,q4_2_seasonal,6567.7950671869485,6459.2207554013266,32913.149822455205,15724.463006272556,12834.53191568783,0,9100.9331985371427,32913.149822455205,0,0,13538.420723495728,0,0,0,13538.420723495728,0
2025-03-08,q4_2_seasonal,6459.2207554013266,6513.4189771211486,31871.385058919135,17134.768135211736,13830.38378997367,0,9503.8611970143993,31871.385058919135,0,0,13187.289043385292,0,0,0,13187.289043385292,0
2025-03-09,q4_2_seasonal,6513.4189771211486,6798.4713706280982,75033.129810866143,22317.993810365806,17821.027832240055,0,7202.6387827403978,75033.129810866143,0,0,47257.281130318137,0,0,0,47257.281130318137,0
2025-03-10,q4_2_seasonal,6798.4713706280982,6318.0407343480047,71357.864969070069,21673.977450261813,17988.30930736415,487.82469708388908,117.95007325629388,71357.864969070069,0,0,46428.448113451203,0,0,3137.2006269464905,49565.648740397686,1
2025-03-11,q4_2_seasonal,6318.0407343480047,6665.7617854917244,73214.285379117064,21314.234635132125,16951.581108427679,0,4912.7130524126142,73214.285379117064,0,0,46349.403566938112,0,0,0,46349.403566938112,0
2025-03-12,q4_2_seasonal,6665.7617854917244,6250.8948460805896,71066.325656401459,20421.341055890091,16914.666500740997,0,5124.1164179190182,71066.325656401459,0,0,44636.874816008734,0,0,0,44636.874816008734,0
2025-03-13,q4_2_seasonal,6250.8948460805896,6300.2044430889391,69796.810324419494,20604.290387726491,16645.096576750937,2343.5652421711875,635.5637389484566,69796.810324419494,0,0,44456.219568303401,0,0,14036.429506159984,58492.649074463377,10
2025-03-14,q4_2_seasonal,6300.2044430889391,6387.1599499087151,30380.119608357389,16541.956774408227,13320.725031132868,226.78042468799509,11356.242306436692,30380.119608357389,0,0,12444.753281439009,0,0,693.45790782593724,13138.211189264946,4
2025-03-15,q4_2_seasonal,6387.1599499087151,5898.2625504917978,30730.798684654597,17571.085347529512,14672.58679097413,279.72395233843713,7187.8989304376546,30730.798684654597,0,0,12644.836971910692,0,0,945.39474001526514,13590.231711925957,4
2025-03-16,q4_2_seasonal,5898.2625504917978,6788.0916749140488,72321.262944709844,21613.109702160855,16705.772646770267,1.6400000000001,4064.5189559859268,72321.262944709844,0,0,45334.536722263605,0,0,8.0811000000004931,45342.617822263608,1
2025-03-17,q4_2_seasonal,6788.0916749140488,6524.6005825793309,70274.386008776695,19272.527928734504,15847.889605376191,0,8991.6162520850467,70274.386008776695,0,0,42851.119627079213,0,0,0,42851.119627079213,0
2025-03-18,q4_2_seasonal,6524.6005825793309,6311.9590423341961,66738.268586888022,21660.901265371169,17736.707411171272,1114.9094483721638,2803.0258143936235,66738.268586888022,0,0,40960.571924928408,0,0,6073.6726475103414,47034.244572438751,8
2025-03-19,q4_2_seasonal,6311.9590423341961,6886.9766221547734,68066.113248788271,22104.094054542704,17386.800362341073,198.14488870998073,4081.493995296632,68066.113248788271,0,0,41616.648765518148,0,0,993.99620274000256,42610.644968258144,3
2025-03-20,q4_2_seasonal,6886.9766221547734,6423.0637102473038,67750.795543720451,21085.722450896807,17496.956805943137,0,1953.0680821001051,67750.795543720451,0,0,42255.91194274211,0,0,0,42255.91194274211,0
2025-03-21,q4_2_seasonal,6423.0637102473038,6083.8498252638447,29575.309487656552,16097.91226745948,13344.601433127293,365.7776229494965,15154.311759607193,29575.309487656552,0,0,11812.328181776087,0,0,1104.8800850135303,12917.208266789617,4
2025-03-22,q4_2_seasonal,6083.8498252638447,6948.7868919728908,31324.010323666385,17006.63874139855,12996.934020494686,0,11433.10586942919,31324.010323666385,0,0,12796.540504230767,0,0,0,12796.540504230767,0
2025-03-23,q4_2_seasonal,6948.7868919728908,6477.4455461084726,66770.197564478382,20405.029573724772,16952.281165995038,0,4547.7290400819875,66770.197564478382,0,0,40930.702393226667,0,0,0,40930.702393226667,0
2025-03-24,q4_2_seasonal,6477.4455461084726,6443.4117579836784,65080.476415594654,21600.160012063825,17526.76001908402,0,3008.5793392815203,65080.476415594654,0,0,39968.075071599415,0,0,0,39968.075071599415,0
2025-03-25,q4_2_seasonal,6443.4117579836784,6219.5279810901538,64647.949033018711,21421.677791210204,17553.054410084442,561.72711775955236,390.92805298583767,64647.949033018711,0,0,39526.104175757719,0,0,3145.3914122249048,42671.495587982623,9
2025-03-26,q4_2_seasonal,6219.5279810901538,6459.4610493186537,65797.717943914889,21425.029102896435,17138.333811940465,0,5918.4677862922599,65797.717943914889,0,0,39845.121398859526,0,0,0,39845.121398859526,0
2025-03-27,q4_2_seasonal,6459.4610493186537,6391.2915692462329,65077.513986744147,20722.15760155677,16846.300189326164,0,2484.6671745135491,65077.513986744147,0,0,39386.950655546003,0,0,0,39386.950655546003,0
2025-03-28,q4_2_seasonal,6391.2915692462329,6415.1335578181342,29378.375329488234,17182.747360381771,13896.567572194523,67.7608557674791,15338.0756304018,29378.375329488234,0,0,11724.085333560684,0,0,241.94070215577645,11966.026035716459,2
2025-03-29,q4_2_seasonal,6415.1335578181342,6402.2834550594844,29862.451667668647,17452.213534675018,14147.858055569559,0,18850.887005229852,29862.451667668647,0,0,11802.164186630984,0,0,0,11802.164186630984,0
2025-03-30,q4_2_seasonal,6402.2834550594844,6970.8701626142747,63536.272651073275,20881.556702877624,16402.332892531569,0,3711.4291407272185,63536.272651073275,0,0,38070.17487774304,0,0,0,38070.17487774304,0
2025-03-31,q4_2_seasonal,6970.8701626142747,6432.0957238137371,60661.089227156262,19200.295779660835,16037.136576445762,270.49863287134639,817.03917347921333,60661.089227156262,0,0,36813.631928262832,0,0,1809.5006045928719,38623.1325328557,1
2025-04-01,q4_2_seasonal,6432.0957238137371,6306.1428402985684,62484.543738763212,18449.342646093661,15057.325138499513,1567.7077915500263,451.38250605242376,62484.543738763212,0,0,38651.31863369944,0,0,10237.932196704431,48889.250830403871,4
2025-04-02,q4_2_seasonal,6306.1428402985684,6308.0681935162474,63183.306648403217,21232.267123942995,17196.403552497915,1958.5058558958817,670.61353285402333,63183.306648403217,0,0,38339.70014543728,0,0,10665.163455234018,49004.863600671299,12
2025-04-03,q4_2_seasonal,6308.0681935162474,6652.8460518573384,65422.199764618679,21605.56786322641,17190.209896706408,128.76955643467596,5272.0810878666925,65422.199764618679,0,0,39683.65957249757,0,0,673.83416433953971,40357.49373683711,2
2025-04-04,q4_2_seasonal,6652.8460518573384,6396.0468611927472,28145.250124051265,17317.930930729384,14258.643325488936,0,18655.160268810818,28145.250124051265,0,0,10901.084498742744,0,0,0,10901.084498742744,0
2025-04-05,q4_2_seasonal,6396.0468611927472,6400.5305209576054,29274.281569052044,16598.716011109042,13440.924675209946,0,14072.375249819619,29274.281569052044,0,0,11659.713282616402,0,0,0,11659.713282616402,0
2025-04-06,q4_2_seasonal,6400.5305209576054,6732.5644289252514,63428.265206125667,20782.070869119965,16534.646886816285,0,4770.7649571553266,63428.265206125667,0,0,38281.779733349715,0,0,0,38281.779733349715,0
2025-04-07,q4_2_seasonal,6732.5644289252514,6381.5647136348971,61571.069656953397,19956.384730547419,16480.571375504733,0,4852.53701857738,61571.069656953397,0,0,36976.348501375403,0,0,0,36976.348501375403,0
2025-04-08,q4_2_seasonal,6381.5647136348971,6113.921880346119,62415.905462593575,21210.940443255815,17421.740308997112,105.82816193910141,4379.3398736073104,62415.905462593575,0,0,37217.704646575439,0,0,509.27027399734959,37726.974920572786,5
2025-04-09,q4_2_seasonal,6113.921880346119,6140.6695216963508,62218.336990443917,19412.712829417378,15700.224514612866,1787.7000240829602,1159.2376830557007,62218.336990443917,0,0,37389.701922041917,0,0,11567.354341873774,48957.056263915685,4
2025-04-10,q4_2_seasonal,6140.6695216963508,6303.621292908434,63141.357469653391,21076.645696292446,16925.426419906002,0,4529.5002932669504,63141.357469653391,0,0,37518.749097569103,0,0,0,37518.749097569103,0
2025-04-11,q4_2_seasonal,6303.621292908434,6072.0079974226437,27749.88555083282,17040.466827798744,14011.230096454196,0,19403.998652821603,27749.88555083282,0,0,10838.29861170056,0,0,0,10838.29861170056,0
2025-04-12,q4_2_seasonal,6072.0079974226437,6589.6444629044327,29118.184061061256,16235.387116103728,12684.790745110409,0,16542.427140067935,29118.184061061256,0,0,11405.454524613144,0,0,0,11405.454524613144,0
2025-04-13,q4_2_seasonal,6589.6444629044327,6305.4674255302289,60161.202310944514,20882.707695252058,17170.75256679095,0,2172.8886991500831,60161.202310944514,0,0,36201.524216541438,0,0,0,36201.524216541438,0
2025-04-14,q4_2_seasonal,6305.4674255302289,6219.5342004564418,59758.358756392205,20937.445426369792,17036.670697925943,42.181112577612225,3371.7333405259683,59758.358756392205,0,0,35287.759586326356,0,0,268.23031937527219,35555.989905701623,2
2025-04-15,q4_2_seasonal,6219.5342004564418,6683.5016754819044,60957.200081725969,19809.663935901244,15628.257060557091,0,6636.3643730484828,60957.200081725969,0,0,35794.294423186824,0,0,0,35794.294423186824,0
2025-04-16,q4_2_seasonal,6683.5016754819044,6166.4173416352696,59211.891775423413,19155.672557799866,15981.470672279862,221.24573334554361,479.34367324895589,59211.891775423413,0,0,35759.376458057865,0,0,1485.9252363555229,37245.301694413385,2
2025-04-17,q4_2_seasonal,6166.4173416352696,6558.6822407485006,60541.290039855507,20052.285728288145,15889.313030711492,0,3509.9749922788524,60541.290039855507,0,0,35786.626776538396,0,0,0,35786.626776538396,0
2025-04-18,q4_2_seasonal,6558.6822407485006,6427.9246198577766,26800.964148101011,16438.807990396916,13433.116331023153,0,17441.155305393917,26800.964148101011,0,0,10303.131406728993,0,0,0,10303.131406728993,0
2025-04-19,q4_2_seasonal,6427.9246198577766,6535.1623390348968,27340.349911572444,16252.166173453212,13067.740653237692,0,17371.245141356922,27340.349911572444,0,0,10626.074472050057,0,0,0,10626.074472050057,0
2025-04-20,q4_2_seasonal,6535.1623390348968,6742.8784609998893,59090.820768069621,21031.566814872655,16848.624610278363,0,2950.1336801419998,59090.820768069621,0,0,35066.424718631024,0,0,0,35066.424718631024,0
2025-04-21,q4_2_seasonal,6742.8784609998893,6202.2873481912211,58420.04263177501,18190.645149240005,15220.954572412205,0,6933.4416716138858,58420.04263177501,0,0,34370.099483215294,0,0,0,34370.099483215294,0
2025-04-22,q4_2_seasonal,6202.2873481912211,6531.7452198244819,57039.836920591755,20373.270839543453,16205.837295560259,0,719.47405994190035,57039.836920591755,0,0,34232.585939728117,0,0,0,34232.585939728117,0
2025-04-23,q4_2_seasonal,6531.7452198244819,6609.5399954031773,58739.241676754464,19284.437349767912,15550.378955291177,0,3605.2665656110685,58739.241676754464,0,0,35010.181830488553,0,0,0,35010.181830488553,0
2025-04-24,q4_2_seasonal,6609.5399954031773,6315.0591198741022,57504.062155825712,18780.847591887716,15477.519337405216,0,7110.6272013432208,57504.062155825712,0,0,33792.986063197088,0,0,0,33792.986063197088,0
2025-04-25,q4_2_seasonal,6315.0591198741022,5790.3382917240579,25423.722407381614,16774.438924739388,14059.54427437395,92.905479778926065,20801.375586795097,25423.722407381614,0,0,9252.3582065912142,0,0,391.41078630861551,9643.7689928998298,1
2025-04-26,q4_2_seasonal,5790.3382917240579,5947.3726234015376,27009.738164922848,15731.52910330745,12601.207675169304,1.2525516288633867,23810.475655080234,27009.738164922848,0,0,10372.020757062228,0,0,4.2542916074344932,10376.275048669662,1
2025-04-27,q4_2_seasonal,5947.3726234015376,6208.7885020101357,55376.636625674641,20257.379937138252,16173.203458334252,1024.4030805097391,3743.3920440470529,55376.636625674641,0,0,32248.722638345589,0,0,6635.4600046171417,38884.182642962733,3
2025-04-28,q4_2_seasonal,6208.7885020101357,6216.7967405082009,55476.329616447678,15720.196561318267,12726.151800019543,4334.330092384751,194.64763086704318,55476.329616447678,0,0,33308.431243766368,0,0,27432.176807398759,60740.608051165123,11
2025-04-29,q4_2_seasonal,6216.7967405082009,6484.794716212089,58828.790386588589,17698.218770674917,14094.359026113187,185.34307420385562,7977.0599995640487,58828.790386588589,0,0,34407.579492976183,0,0,1226.6004650811165,35634.179958057299,1
2025-04-30,q4_2_seasonal,6484.794716212089,6238.1853977638866,56433.48251352911,18171.459505542993,14940.830586093205,0,4945.9991607459933,56433.48251352911,0,0,32954.671412714451,0,0,0,32954.671412714451,0
2025-05-01,q4_2_seasonal,6238.1853977638866,5396.3024507499231,55422.260927826545,19478.21253654801,16535.04680691646,1991.730351406093,3459.4467496010866,55422.260927826545,0,0,33500.434874311948,0,0,12721.658003811044,46222.092878122989,11
2025-05-02,q4_2_seasonal,5396.3024507499231,5436.2507926196095,25972.152863012372,16500.367510641343,13329.344175936765,3344.4399050255361,11855.249349999998,25972.152863012372,0,0,10357.607840436749,0,0,15181.185707266746,25538.793547703492,18
2025-05-03,q4_2_seasonal,5436.2507926196095,5654.7226308032568,27192.636611485039,17790.002769653882,14213.27758905436,1695.1073281974579,16443.847109082977,27192.636611485039,0,0,10601.873791623846,0,0,7564.042374600258,18165.916166224106,8
2025-05-04,q4_2_seasonal,5654.7226308032568,5612.2791372138181,55739.690425287386,18456.65339918578,14988.08839757098,1995.8327000899833,2532.2907904292351,55739.690425287386,0,0,33915.283330926904,0,0,11655.911242694261,45571.194573621164,11
2025-05-05,q4_2_seasonal,5612.2791372138181,5514.1262588731252,57509.33810763924,20598.972721806713,16773.505495170062,2217.2698899160941,825.13397091868262,57509.33810763924,0,0,34662.958934907845,0,0,13652.858207475627,48315.817142383472,14
2025-05-06,q4_2_seasonal,5514.1262588731252,5228.5531969282974,55724.777073066929,20628.922928516717,16966.443327848887,2565.6282814508659,1757.8433871833072,55724.777073066929,0,0,33848.018003200821,0,0,15157.847713056635,49005.86571625746,17
