date,strategy,soc_start_kwh,soc_end_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,original_plan_kwh,increase_kwh,decrease_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_intervals
2025-02-01,q3_m4,9902.8112878703687,6454.1554940443566,39945.034587385744,15524.141328686299,15678.344690679314,0,5721.0620160454218,39992.170686951256,0,47.136099565508403,21375.839322582422,0,-23.26402194055667,0,21352.575300641864,0
2025-02-02,q3_m4,6454.1554940443566,6715.9157992619866,90294.150710187299,22450.777541459014,17949.545533885936,0,7436.6407526142248,90295.845297877138,0.37488816059430974,2.0694758504342872,56892.677772834184,0.70544579619834225,-1.2977651520377382,0,56892.085453478343,0
2025-02-03,q3_m4,6715.9157992619866,6419.521373447129,91892.348899839912,22047.879014808321,18125.536985228115,0,7753.0903702597079,91840.175764281274,52.17313555864007,0,58045.119443159994,100.80632386962641,0,0,58145.925767029621,0
2025-02-04,q3_m4,6419.521373447129,6650.8083309366712,94828.73691219835,22932.423119337109,18367.104464922471,0,9068.554307783721,94829.625163269608,0,0.88825107124648639,60287.773593390644,0,-0.55786608529635573,0,60287.215727305353,0
2025-02-05,q3_m4,6650.8083309366712,5880.2497625370897,83603.616925198352,22999.925102566078,19323.442044638145,1158.993667871719,337.700551808824,82936.281029984093,667.33589521426302,0,51684.849790179629,1267.6033215103282,0,6664.9058795524779,59617.358991242436,12
2025-02-06,q3_m4,5880.2497625370897,5820.6556289625569,90898.392588784249,23548.402594088282,19127.840821428603,211.30643289464678,6418.0800323525491,90691.658187107445,206.7344016767986,0,57059.765161532225,392.16489943547612,0,1128.3856089918886,58580.315669959586,7
2025-02-07,q3_m4,5820.6556289625569,5569.8309185588787,39765.42861790974,20576.710985945891,16892.878137979478,854.26100952306638,5130.177112799729,39808.488096448804,0,43.059478539063889,20313.884859544814,0,-20.175518669478386,4298.2357566439641,24591.945097519296,7
2025-02-08,q3_m4,5569.8309185588787,5616.261372648255,34016.930516158733,18704.303302079803,15108.698266004201,2144.7196032502006,988.88236666666683,32730.163344243731,1286.7671719150012,0,16258.991152596191,2218.6744551100542,0,11610.915499558065,30088.581107264308,13
2025-02-09,q3_m4,5616.261372648255,5687.3016393072694,83766.470822960386,23569.158647957684,19027.082264852612,731.08083755970756,400.05931074836417,81990.633618772379,1775.8372041880091,0,50604.968788048936,3461.9722114662591,0,4484.9154530090245,58551.856452524218,8
2025-02-10,q3_m4,5687.3016393072694,5538.7049605956454,79610.332643368776,22677.278200147051,18502.332352959573,690.40587000186451,1799.1550828498312,79225.755361134041,384.57728223472685,0,48957.302832332469,725.34438362137928,0,4048.3328899906114,53730.980105944458,10
