date,strategy,soc_start_kwh,soc_end_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,original_plan_kwh,increase_kwh,decrease_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_intervals
2025-02-01,q3_m6,9902.8112878703687,6454.1554940443566,37730.861247087822,15551.608060562085,15700.592743498701,0,3501.6699966911028,39992.170686951256,0,2261.3094398634275,21375.839322582422,0,-701.40063984338599,0,20674.438682739034,0
2025-02-02,q3_m6,6454.1554940443566,6715.9157992619866,87403.307272073958,22421.376138291693,17925.730397320407,0,4551.3835811026693,90295.845297877138,129.00431071883895,3021.5423365220286,56892.677772834184,168.08150910542966,-985.97223155878623,0,56074.787050380823,0
2025-02-03,q3_m6,6715.9157992619866,6419.521373447129,87607.026027211134,22243.2231343452,18283.765722052987,0,3430.6521149189316,91840.175764281274,101.71398932417964,4334.8637263943092,58045.119443159994,196.5266844727137,-1495.8769184144357,0,56745.76920921827,0
2025-02-04,q3_m6,6419.521373447129,6729.1038464671738,89463.486056928712,23414.925593767537,18687.465505233667,0,3541.1620183948367,94829.625163269608,102.98249385791098,5469.1216001988078,60287.773593390644,198.97762550756269,-1958.0235832496974,0,58528.727635648516,0
2025-02-05,q3_m6,6729.1038464671738,5880.2497625370897,83447.118135733821,23054.177441488973,19437.852403143144,1158.993667871719,241.35978192638845,82849.286012727986,735.2222725764625,137.39014957062273,51647.685518807819,1165.8932111686872,-46.987587823921018,6664.9058795524779,59431.497021705065,12
2025-02-06,q3_m6,5880.2497625370897,5820.6556289625569,85139.16691557625,23365.778139749164,18979.91501341392,211.30643289464803,693.55300546899025,90691.658187107445,1104.2375927657974,6656.7288642969925,57059.765161532225,2146.0079749339211,-2406.4966628715911,1128.3856089918972,57927.662082586452,7
2025-02-07,q3_m6,5820.6556289625569,5569.8309185588787,37718.437192662546,20639.093431160705,16943.407918603476,854.26100952306706,3071.3330229617154,39808.488096448804,27.720771616344337,2117.7716754026069,20313.884859544814,41.044760493740242,-647.67276014835852,4392.3443708367286,24099.601230726919,7
2025-02-08,q3_m6,5569.8309185588787,5616.261372648255,34016.93051615874,18704.303302079803,15108.698266004194,2144.7196032502015,988.88236666666683,32730.163344243731,1286.7671719150051,0,16258.991152596191,1895.0046918404296,0,11550.658340855782,29704.654185292406,13
2025-02-09,q3_m6,5616.261372648255,5687.3016393072694,83946.35475536689,24307.982124053378,19625.529280490122,731.08083755970642,439.56678269668839,81990.633618772379,1968.5096407611845,12.788504166666712,50604.968788048936,2741.277362077456,-2.8205045939583435,4484.9154530090163,57828.341098541445,8
2025-02-10,q3_m6,5687.3016393072694,5538.7049605956454,78266.03550540049,22378.583246172177,18260.389440239924,690.40587000186451,511.60998613676941,79225.755361134041,651.68306936527006,1611.4029250988267,48957.302832332469,1156.4615294981008,-461.40951698703998,4048.3328899906114,53700.687734834137,10
