date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q4_3_seasonal,9902.8112878703687,6400.918742389169,16637.332469904959,116.62749078636605,-373.05555093635633,0,16380.90440975497,38204.282127597784,36960.629665691726,91.504837618270017,1335.1572995243293,0,2764.2588649485951,0
2025-02-02,q4_3_seasonal,6400.918742389169,6614.6073186952908,61425.018141324239,374.58713936072706,-853.50920900705887,0,60946.096071677908,88388.481381354359,86447.700742814457,247.04732615229216,2187.8279646922042,0,3647.6035566137921,0
2025-02-03,q4_3_seasonal,6614.6073186952908,6460.830602478949,64527.604501768867,599.06284133026361,-1457.3808168861815,0,63669.286526212942,90330.309432211361,87138.566662697005,304.56434649089385,3496.3071160052491,0,2865.7978729278857,0
2025-02-04,q4_3_seasonal,6460.830602478949,6653.6386078975074,67296.749283175595,736.10491287023615,-2124.0256114742115,0,65908.828584571616,93761.651865043823,89141.480583492114,383.74773895852161,5003.9190205102295,0,3377.3603033355284,0
2025-02-05,q4_3_seasonal,6653.6386078975074,5939.5104361204512,57567.843299861117,2177.4703275546049,-43.631420570000081,6815.9149856233071,66517.597192469024,82299.658575374342,83483.024457299995,1288.4321402589942,105.06625833333351,1177.2655726332925,185.57180825171235,12
2025-02-06,q4_3_seasonal,5939.5104361204512,5823.9096035227403,63897.725756435641,2989.9204449745644,-2722.3885073224328,1128.5911475221878,65293.848841609957,90056.30247761021,85243.864657325117,1550.1418264645592,6362.5796467496511,211.72304203323,748.23677369716006,7
2025-02-07,q4_3_seasonal,5823.9096035227403,5561.262204354015,16190.510107181795,541.08423612140746,-403.66805922359663,4150.1082312702247,20478.034515349831,39175.845866996242,38005.506510794468,330.93837071645726,1501.2777269182275,854.67761866164801,3511.2271156429069,8
2025-02-08,q4_3_seasonal,5561.262204354015,5621.8593967629104,12865.296827549588,1900.0740672528864,0,10384.848449029691,25150.219343832163,32714.920710190829,34276.347790757776,1561.4270805669435,0,2168.4749197860237,988.88236666666683,13
2025-02-09,q4_3_seasonal,5621.8593967629104,5674.4000764305929,55776.658818355412,3666.0007164982298,-4.2131726977083481,6352.2097702897863,65790.656132445729,81087.586196147779,83319.406118558036,2244.60842657691,12.788504166666712,1081.1136961947168,418.35065848103795,10
2025-02-10,q4_3_seasonal,5674.4000764305929,5534.2946972738227,52454.967316125549,2152.9705247032653,-558.79932008063849,4089.9089638369724,58139.047484585142,78383.405982059892,78075.785058018912,1156.83194198047,1464.4528660214514,710.28719405916627,475.48240934637533,9
2025-02-11,q4_3_seasonal,5534.2946972738227,5765.2734192310845,52973.477567897324,3759.5614713181149,-1348.714694952464,13613.850844438253,68998.175188701221,78386.865307056025,77257.668830880808,1978.5000329692407,3107.6965091444526,2365.3918486307284,76.679192215599642,18
2025-02-12,q4_3_seasonal,5765.2734192310845,5878.0704799390223,54634.613776299535,3483.3688901467676,-1103.5426300234085,2812.780771234558,59827.220807657461,81040.63632587553,79969.442647000396,1820.9775706865778,2892.171249561703,496.75531496093163,804.45603212132005,9
2025-02-13,q4_3_seasonal,5878.0704799390223,5963.9238379895769,49796.884132465704,1471.1419425447084,-105.18530498129155,3063.8464587120429,54226.687228741168,75901.653613042756,76429.84992715242,895.32084968161644,367.12453557195113,515.79691311814611,1177.5239021414138,8
2025-02-14,q4_3_seasonal,5963.9238379895769,5619.2151921234608,13387.411464472387,1291.9930533183262,0,5569.7033805933916,20249.107898384103,33286.391007869468,34353.389595275665,1066.9985874062004,0,1163.1614285690716,2252.3646834854817,14
2025-02-15,q4_3_seasonal,5619.2151921234608,5591.6144747169619,14140.374345838958,900.54290534393795,-130.26746384159091,7025.1898745274593,21935.839661868766,33679.30049568104,33946.670592255534,655.87287499897457,388.502778424479,1690.0272053798842,2751.7510789130965,14
2025-02-16,q4_3_seasonal,5591.6144747169619,5931.0918147514994,55598.24398475005,4400.6723053826809,-1841.4759755167909,2254.906367385945,60412.346682001873,82135.390848808456,80008.494258110673,2272.9448346627059,4399.8414253604833,387.19033822390378,508.00109642921086,6
2025-02-17,q4_3_seasonal,5931.0918147514994,5799.669640433387,54816.698879546719,3528.7163177901475,-2513.3468847931426,3043.7359274608552,58875.804240004589,81859.272161046829,76427.069234331779,1813.8966512513534,7246.0995779663917,497.6183580735144,2199.3834028339475,8
2025-02-18,q4_3_seasonal,5799.669640433387,5906.4178200435799,47433.137948295327,5549.2521244674635,0,1585.4645975347566,54567.854670297544,72607.685175044229,76057.51785003196,3449.8326749877483,0,256.51777033293706,131.9211103347568,7
2025-02-19,q4_3_seasonal,5906.4178200435799,5741.3959912282862,48601.902570236896,3798.6632255649233,0,3344.2448704644094,55744.810666266225,73715.546310271064,76521.986367662743,2806.4400573916819,0,638.34077908608856,142.52253272032203,16
2025-02-20,q4_3_seasonal,5741.3959912282862,5930.5810998973939,50931.120591554973,2337.7124731617851,-640.14329600713404,949.25193129105446,53577.94170000068,77223.758063681715,76589.694868435938,1280.7888532683478,1914.8520485141175,175.90247578715287,1369.0033939234636,7
2025-02-21,q4_3_seasonal,5930.5810998973939,5530.4274889459393,13298.45905238572,891.53667247962903,0,3589.6500795834163,17779.645804448766,32408.15600008961,33032.829441405731,624.67344131612231,0,849.00321926067886,5251.0550225016286,12
2025-02-22,q4_3_seasonal,5530.4274889459393,5797.3050851712014,13916.28487574387,960.29027203459816,-36.757070620395048,3011.4814706946963,17851.29954785277,33705.984373964886,34244.112584717004,674.16751966849347,136.03930891637981,702.91758515968809,3195.2315560575225,8
2025-02-23,q4_3_seasonal,5797.3050851712014,5965.2065708667415,50108.706227915827,3113.8060631496837,-1133.9407169836591,4580.386104240758,56668.957678322608,76519.376024150493,75204.357961963775,1648.1647284946011,2963.1827906813091,836.87003192437669,182.8205813114198,15
