date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q4_2_gru42,9902.8112878703687,7208.1860357492051,18387.429144259288,0,0,0,18387.429144259288,42331.246148632912,42331.246148632912,0,0,0,7357.2083779522327,0
2025-02-02,q4_2_gru42,7208.1860357492051,7249.3922759691186,65433.95969334861,0,0,0,65433.95969334861,92507.14404594322,92507.14404594322,0,0,0,10229.479931904414,0
2025-02-03,q4_2_gru42,7249.3922759691186,6979.8341247017415,64355.438164446663,0,0,0,64355.438164446663,89785.229183819407,89785.229183819407,0,0,0,5784.8789674857762,0
2025-02-04,q4_2_gru42,6979.8341247017415,7111.8167647641394,64077.137016349923,0,0,0,64077.137016349923,89997.020635571185,89997.020635571185,0,0,0,4239.4315801906887,0
2025-02-05,q4_2_gru42,7111.8167647641394,6101.1529311614913,58581.163660504673,0,0,6838.8518073008509,65420.015467805519,83292.717912105611,83292.717912105611,0,0,1215.4895287535928,290.37049043443977,10
2025-02-06,q4_2_gru42,6101.1529311614913,5965.9723348193302,60930.750002349829,0,0,397.59390372326192,61328.343906073089,86547.949964256171,86547.949964256171,0,0,56.458860649377584,1838.896760318454,3
2025-02-07,q4_2_gru42,5965.9723348193302,5735.1091447757462,16342.865057278002,0,0,1843.8712049756939,18186.736262253697,39483.380897152107,39483.380897152107,0,0,438.14701727820102,4498.6222257458121,2
2025-02-08,q4_2_gru42,5735.1091447757462,5851.8463529404426,14478.047810231023,0,0,5784.7641745824803,20262.811984813503,35467.818062639657,35467.818062639657,0,0,1216.7687199241554,1031.7718409864208,8
2025-02-09,q4_2_gru42,5851.8463529404426,5912.2819434556095,56471.189624130398,0,0,13047.386093980364,69518.575718110762,81747.814622986029,81747.814622986029,0,0,2196.1484823423389,66.625211173447838,17
2025-02-10,q4_2_gru42,5912.2819434556095,5749.3303657633687,55601.870308537851,0,0,1624.924271472222,57226.794580010072,82073.826974015625,82073.826974015625,0,0,295.70176160581298,4339.4138511516048,9
2025-02-11,q4_2_gru42,5749.3303657633687,5921.9728630209447,54739.744836341022,0,0,3929.9533335605493,58669.698169901574,80735.669580470538,80735.669580470538,0,0,644.50771262861019,1623.9288945696358,9
2025-02-12,q4_2_gru42,5921.9728630209447,6067.3383619151055,55651.375843745627,0,0,715.88337479113602,56367.259218536754,82328.589677709111,82328.589677709111,0,0,129.93583741658946,2719.6386137830004,6
2025-02-13,q4_2_gru42,6067.3383619151055,6194.2909116735382,54807.775706803965,0,0,0,54807.775706803965,81809.771647211659,81809.771647211659,0,0,0,6285.6935998915251,0
2025-02-14,q4_2_gru42,6194.2909116735382,5875.8819714834408,14553.771000993675,0,0,2933.9020205271404,17487.673021520815,35112.187224038906,35112.187224038906,0,0,612.57769394565048,2370.4195694588616,6
2025-02-15,q4_2_gru42,5875.8819714834408,5800.9229067954066,15150.844221230454,0,0,954.76099327277302,16105.605214503226,35562.392348180227,35562.392348180227,0,0,230.21532396727378,2817.8264732884591,8
2025-02-16,q4_2_gru42,5800.9229067954066,6193.3902109201044,53630.100105865138,0,0,5743.5662407431901,59373.666346608326,79679.503010232031,79679.503010232031,0,0,969.02029650599354,602.24731242607163,7
2025-02-17,q4_2_gru42,6193.3902109201044,6099.1541243825623,52508.680866092982,0,0,366.47678006530566,52875.157646158288,78461.653016251628,78461.653016251628,0,0,58.836164965246553,3419.8589702568943,2
2025-02-18,q4_2_gru42,6099.1541243825623,6287.5309767851941,51701.460606204724,0,0,39.49449670846532,51740.955102913191,78231.546655001366,78231.546655001366,0,0,7.7500974702639951,1766.5864026016702,1
