date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q3_m6,9902.8112878703687,6322.1250528079199,20271.762314168624,165.73954715404986,-478.17733303014353,0,19959.324528292527,38204.282127597791,36811.298829131687,90.375455125170333,1483.3587535912709,0,2698.9013172180489,0
2025-02-02,q3_m6,6322.1250528079199,6606.9509767703139,55496.941406820995,335.19315407515114,-696.40018432700322,0,55135.734376569148,88533.601170034701,86553.716111286558,247.04732615229216,2226.9323849004263,0,3636.3454549706967,0
2025-02-03,q3_m6,6606.9509767703139,6365.6900051503708,56970.734620880234,588.46400207238059,-1220.0190166884486,0,56339.179606264166,90522.691432250766,87215.9344698239,304.56434649089385,3611.3213089177552,0,2969.4487672986825,0
2025-02-04,q3_m6,6365.6900051503708,6723.6495872618807,59497.012663822177,715.12954568970883,-1765.0916378266422,0,58447.050571685235,93867.363639853356,89264.918560068647,370.12113225666167,4972.5662120413681,0,3299.5703262640022,0
2025-02-05,q3_m6,6723.6495872618807,5880.2497625370897,51123.794389284143,1991.5026889214041,-21.668678741666689,6669.3637362998625,59762.992135763743,82189.825561260062,83373.270650732695,1248.6719436392941,65.226854166666726,1159.9235503805603,202.55804341734756,12
2025-02-06,q3_m6,5880.2497625370897,5820.6556289625569,56433.545065893413,3018.1880204837857,-2289.41354135847,1131.2918743426467,58293.611419361368,89919.201708614084,85108.75569781274,1538.2804282140521,6348.726439015396,211.72304203323023,693.55300546899025,7
2025-02-07,q3_m6,5820.6556289625569,5569.8309185588787,19936.732348251404,488.78053670806918,-613.16179119901119,4771.8763459987895,24584.227439759248,39292.926189020764,37664.153720840135,330.11213771523938,1958.8846058958723,854.67761866164778,3030.5530976210057,8
2025-02-08,q3_m6,5569.8309185588787,5608.0233773790433,15958.314132665226,2461.75927747684,0,11934.920109627052,30354.993519769119,32382.853815756469,33944.280896323413,1561.4270805669435,0,2204.1469846111977,988.88236666666683,13
2025-02-09,q3_m6,5608.0233773790433,5668.4717913123968,50015.053670772948,3847.3363556031172,-2.8205045939583435,4915.1573986414987,58774.726920423615,81292.460571827207,83840.207751837501,2560.535684176969,12.788504166666712,798.67063061341219,437.95208381790576,8
2025-02-10,q3_m6,5668.4717913123968,5520.1280006685938,48384.070234910323,2131.8750024575911,-434.53361799748575,4478.6480683952723,54560.059687765708,78555.488256735611,78165.146530260128,1146.6430314238889,1536.9847578993654,758.31167846303026,503.32549765746296,10
2025-02-11,q3_m6,5520.1280006685938,5782.7153278259293,48405.505400507689,3851.9151231011911,-1212.5694465526826,12814.806128816886,63859.657205873089,78608.117309124849,77471.608750748346,1973.7491102445481,3110.2576686210568,2363.9056081979825,63.774519909332525,18
2025-02-12,q3_m6,5782.7153278259293,5867.9903377651071,50078.082375815386,3571.3481072492846,-917.970651716612,2942.5865017872184,55674.046333135273,80958.147720917041,79891.346142348426,1818.1447669918784,2884.9463455604996,497.05324809367005,820.39399940198018,9
2025-02-13,q3_m6,5867.9903377651071,5978.3161324499479,46215.694820467586,1501.1262463405806,-105.17085541537386,3136.9420873464414,50748.592298739233,75912.853771013775,76424.1596604074,933.26779137318613,421.96190197955866,511.58054890577029,1177.553104972164,8
2025-02-14,q3_m6,5978.3161324499479,5585.492130440869,16620.138878932841,1451.5521483030607,0,6091.1316915658554,24162.822718801759,33018.48806566486,34085.486653071057,1066.9985874062008,0,1147.0738122224911,2244.435297410836,13
