date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-08-02,q4_2_gru_mean,5862.3772780065337,6405.1036186624824,23225.220936955335,0,0,161.7735395909086,23386.994476546242,41743.969165688148,41743.969165688148,0,0,30.266301442393683,16975.612002858441,2
2025-08-03,q4_2_gru_mean,6405.1036186624824,6150.361906272592,55153.456365339443,0,0,2255.489200321299,57408.945565660746,77721.790508623613,77721.790508623613,0,0,292.11775287573494,11947.127894801302,13
2025-08-04,q4_2_gru_mean,6150.361906272592,6524.9775677204134,54708.895741122593,0,0,195.21173179103675,54904.107472913631,75528.560914267349,75528.560914267349,0,0,24.056356769648232,6218.9269960082975,2
2025-08-05,q4_2_gru_mean,6524.9775677204134,6744.0757748347496,54871.794143476051,0,0,320.3041071108438,55192.098250586889,75696.062701521427,75696.062701521427,0,0,38.973214887244694,6657.2060961456127,3
2025-08-06,q4_2_gru_mean,6744.0757748347496,5831.3471379658931,50620.776671318643,0,0,21823.865495610909,72444.642166929552,68270.300586295081,68270.300586295081,0,0,2685.5182969634238,230.04327538386121,11
2025-08-07,q4_2_gru_mean,5831.3471379658931,6169.1184036126651,51530.737026677816,0,0,775.54935010586917,52306.286376783682,70467.030179309862,70467.030179309862,0,0,90.711754858494373,2933.0647915075137,4
2025-08-08,q4_2_gru_mean,6169.1184036126651,5846.9334707388998,21526.146308820826,0,0,1563.1324616104648,23089.278770431287,38977.246183233714,38977.246183233714,0,0,539.85205946981296,20615.773693078576,15
2025-08-09,q4_2_gru_mean,5846.9334707388998,6039.8830741478168,22177.035304047189,0,0,48.582479481113324,22225.617783528302,39822.855038863869,39822.855038863869,0,0,16.124287912749196,17285.305792351795,1
2025-08-10,q4_2_gru_mean,6039.8830741478168,6420.8894795722981,52024.628212943855,0,0,1581.8115076279385,53606.439720571791,69475.946611952255,69475.946611952255,0,0,182.40515731584514,441.43341374270597,3
2025-08-11,q4_2_gru_mean,6420.8894795722981,6389.2444503195984,52738.710430067986,0,0,904.28015149744488,53642.990581565435,72606.091594007987,72606.091594007987,0,0,104.99161106096676,4504.4736473458852,5
2025-08-12,q4_2_gru_mean,6389.2444503195984,6445.5874935740749,52639.376566198174,0,0,9125.4883755145438,61764.864941712716,71312.310569901369,71312.310569901369,0,0,1107.2379888517928,986.69257880622274,7
2025-08-13,q4_2_gru_mean,6445.5874935740749,6234.7341834846429,51217.756011144869,0,0,1354.6077341826831,52572.363745327559,69872.733586066897,69872.733586066897,0,0,162.19009819500155,472.72544855572016,5
2025-08-14,q4_2_gru_mean,6234.7341834846429,6382.5206931948933,51856.603907918026,0,0,5600.4136563145348,57457.017564232563,71000.149243403313,71000.149243403313,0,0,826.7094106545627,1805.3681963551919,11
2025-08-15,q4_2_gru_mean,6382.5206931948933,5603.7044123508022,21530.175772931252,0,0,4826.3832942394201,26356.559067170674,38292.375386553795,38292.375386553795,0,0,1376.1561536936817,19869.000534255385,11
2025-08-16,q4_2_gru_mean,5603.7044123508022,6085.1683711511105,22360.741610894176,0,0,959.29316884815421,23320.034779742331,40361.752361017978,40361.752361017978,0,0,205.99319635658748,19632.022134981889,4
2025-08-17,q4_2_gru_mean,6085.1683711511105,6486.3904940072716,51565.321778039041,0,0,988.46734461221126,52553.789122651251,70326.884063072648,70326.884063072648,0,0,118.84198302829464,3042.1021521856665,5
2025-08-18,q4_2_gru_mean,6486.3904940072716,6605.4016346845601,52034.753294569025,0,0,1235.0162265421814,53269.769521111208,70957.733689324406,70957.733689324406,0,0,145.50596214591553,2497.1507634444324,4
2025-08-19,q4_2_gru_mean,6605.4016346845601,6629.6466953973095,53323.219022729601,0,0,840.75888290086971,54163.977905630469,72534.567784622748,72534.567784622748,0,0,99.036294246987495,4639.1060393916805,3
2025-08-20,q4_2_gru_mean,6629.6466953973095,6116.1339996796032,51510.490658066134,0,0,34898.972238683666,86409.462896749799,68865.856240154419,68865.856240154419,0,0,4735.9810730586032,81.166448464821428,14
2025-08-21,q4_2_gru_mean,6116.1339996796032,6332.2012663239111,53000.313978822582,0,0,237.13531954286532,53237.449298365449,72595.300060731592,72595.300060731592,0,0,29.157820396132138,2849.7200825477885,4
2025-08-22,q4_2_gru_mean,6332.2012663239111,5709.8950495040435,21801.850669628875,0,0,4132.941312026418,25934.791981655293,38794.065244379497,38794.065244379497,0,0,1005.4878485618613,15822.958220093346,12
2025-08-23,q4_2_gru_mean,5709.8950495040435,6261.6760764033825,22866.365067554107,0,0,0,22866.365067554107,41578.474254823217,41578.474254823217,0,0,0,15405.843083787207,0
2025-08-24,q4_2_gru_mean,6261.6760764033825,6378.2118769615854,53051.290187103528,0,0,2569.5388732339411,55620.82906033747,72502.586442176223,72502.586442176223,0,0,328.63006346693908,5217.5039914941199,6
2025-08-25,q4_2_gru_mean,6378.2118769615854,6242.9499614188462,53343.589380768208,0,0,18163.128350172759,71506.71773094096,72408.365851383307,72408.365851383307,0,0,2151.4952628595515,217.72765217848439,6
2025-08-26,q4_2_gru_mean,6242.9499614188462,6708.366135790965,54453.791505844347,0,0,176.94841419236573,54630.739920036714,75438.613048178799,75438.613048178799,0,0,20.982854760152463,5644.4965010987871,1
2025-08-27,q4_2_gru_mean,6708.366135790965,6132.2009930501672,52268.522669227707,0,0,6931.4575866963596,59199.980255924063,71313.305575199309,71313.305575199309,0,0,813.89801218605805,802.19056260782156,3
2025-08-28,q4_2_gru_mean,6132.2009930501672,6038.0590799001966,53329.674060404162,0,0,18504.469824407068,71834.14388481123,73252.28303458498,73252.28303458498,0,0,2268.1505341340935,1139.1159257460645,10
2025-08-29,q4_2_gru_mean,6038.0590799001966,6104.1222106740661,23116.659272256948,0,0,1165.2194106348977,24281.878682891846,41058.399731723577,41058.399731723577,0,0,370.58284288484867,15399.9278445936,4
2025-08-30,q4_2_gru_mean,6104.1222106740661,6050.892925441749,23581.07640622805,0,0,0,23581.07640622805,41802.685691390929,41802.685691390929,0,0,0,19917.647118345318,0
2025-08-31,q4_2_gru_mean,6050.892925441749,7071.9929568460893,53768.090754728153,0,0,764.48486832849062,54532.575623056648,74681.160818988108,74681.160818988108,0,0,92.552976610875817,3174.5852114750755,4
2025-09-01,q4_2_gru_mean,7071.9929568460893,9548.0298287893729,48000.435965162709,0,0,0,48000.435965162709,74184.991359733554,74184.991359733554,0,0,0,14805.065436413774,0
2025-09-02,q4_2_gru_mean,9548.0298287893729,7565.4999558038307,39007.175063516173,0,0,0,39007.175063516173,59433.519949004491,59433.519949004491,0,0,0,3316.0315784176746,0
2025-09-03,q4_2_gru_mean,7565.4999558038307,7349.3330632008174,40769.034559858192,0,0,0,40769.034559858192,60670.048695362151,60670.048695362151,0,0,0,1814.1707000615238,0
2025-09-04,q4_2_gru_mean,7349.3330632008174,6788.6731739880834,38973.940742369108,0,0,243.83905769625494,39217.779800065364,58921.257246375892,58921.257246375892,0,0,35.077031266937411,1712.4627182615643,2
2025-09-05,q4_2_gru_mean,6788.6731739880834,6111.1982746899321,13806.079639758042,0,0,4817.1917244730357,18623.271364231077,29465.340346803794,29465.340346803794,0,0,1375.7051144171453,21433.571744342025,7
2025-09-06,q4_2_gru_mean,6111.1982746899321,7325.0435674685968,15209.164114686462,0,0,1596.0360669471693,16805.200181633631,32697.289486924437,32697.289486924437,0,0,488.68653527036372,21100.4028473906,6
2025-09-07,q4_2_gru_mean,7325.0435674685968,7540.1097230333617,39134.992954364759,0,0,460.52670207503087,39595.519656439792,59713.498712161745,59713.498712161745,0,0,91.868826935966666,838.17894497661825,2
2025-09-08,q4_2_gru_mean,7540.1097230333617,5196.1842710535711,32695.556689303514,0,0,59871.299591485658,92566.856280789172,49910.883191115034,49910.883191115034,0,0,9892.4836684273832,0,32
2025-09-09,q4_2_gru_mean,5196.1842710535711,5548.1931276674486,34977.564439842608,0,0,27375.343502416465,62352.90794225908,54742.81685887005,54742.81685887005,0,0,4687.0405094901826,2192.328347690544,24
2025-09-10,q4_2_gru_mean,5548.1931276674486,5811.6479758075902,37399.786597924103,0,0,43052.528304110951,80452.314902035054,58067.16882379679,58067.16882379679,0,0,6823.9968578806256,96.389274344192472,24
2025-09-11,q4_2_gru_mean,5811.6479758075902,5834.4781019129077,37915.608966172644,0,0,7994.4423576945719,45910.051323867214,60345.073497953963,60345.073497953963,0,0,1326.2803318022479,4107.8088124584865,13
2025-09-12,q4_2_gru_mean,5834.4781019129077,5299.3452031531824,12251.892855854487,0,0,13077.459958733485,25329.352814587972,27836.438675997306,27836.438675997306,0,0,3443.0040866440349,17086.101448210597,20
2025-09-13,q4_2_gru_mean,5299.3452031531824,5662.4787684082285,13091.564792009394,0,0,8278.7038155158498,21370.268607525246,30155.425436149068,30155.425436149068,0,0,1761.775367389379,20570.069775158332,13
2025-09-14,q4_2_gru_mean,5662.4787684082285,5534.148734714996,37164.459133051838,0,0,36050.636041493744,73215.095174545582,57856.239310941412,57856.239310941412,0,0,5580.929833887948,133.66426110281213,17
2025-09-15,q4_2_gru_mean,5534.148734714996,5870.5517031626368,40536.502624148154,0,0,3157.9724606290183,43694.475084777179,63541.152904819799,63541.152904819799,0,0,467.98118128742658,4462.8417945893498,5
2025-09-16,q4_2_gru_mean,5870.5517031626368,5766.5809014183387,39975.888813269688,0,0,12671.284421267837,52647.17323453752,61308.613646959813,61308.613646959813,0,0,1940.3686687818508,89.649686468994901,10
2025-09-17,q4_2_gru_mean,5766.5809014183387,6695.0334368787699,44547.656516164534,0,0,0,44547.656516164534,68807.475296767632,68807.475296767632,0,0,0,3987.0807825978427,0
2025-09-18,q4_2_gru_mean,6695.0334368787699,6094.9392095306421,41903.521065949302,0,0,392.40204229866424,42295.92310824796,65097.146602672059,65097.146602672059,0,0,80.832983858125914,2948.9806732984107,5
2025-09-19,q4_2_gru_mean,6094.9392095306421,5986.1683507632652,14563.38277673292,0,0,964.3672027147677,15527.749979447688,32088.841580726032,32088.841580726032,0,0,314.42381777328916,13141.44221394391,5
2025-09-20,q4_2_gru_mean,5986.1683507632652,6330.4921163682975,14714.247727951193,0,0,329.43047712467774,15043.67820507587,33327.622766354842,33327.622766354842,0,0,58.870251513756841,13960.633776662075,3
2025-09-21,q4_2_gru_mean,6330.4921163682975,6665.2347660477717,44411.214711944922,0,0,0,44411.214711944922,68619.554014463531,68619.554014463531,0,0,0,6339.150323992917,0
2025-09-22,q4_2_gru_mean,6665.2347660477717,6180.5226086438533,45128.640817760679,0,0,122.00744742170453,45250.648265182375,68622.598539449478,68622.598539449478,0,0,18.634908240185723,4768.5565966124432,2
2025-09-23,q4_2_gru_mean,6180.5226086438533,6587.3804956713657,46360.694825911305,0,0,66.272641350000868,46426.967467261304,71441.173523040547,71441.173523040547,0,0,10.234366666666801,4951.6181955780648,1
2025-09-24,q4_2_gru_mean,6587.3804956713657,7196.5891125269854,47332.775970488379,0,0,0,47332.775970488379,72373.459739927901,72373.459739927901,0,0,0,6914.9416667933638,0
2025-09-25,q4_2_gru_mean,7196.5891125269854,6935.9831828821525,45804.883971847157,0,0,106.25664583333337,45911.140617680489,70299.998410216271,70299.998410216271,0,0,15.37166666666667,6530.8109470191193,1
2025-09-26,q4_2_gru_mean,6935.9831828821525,6442.1123162096783,15164.116536383528,0,0,0,15164.116536383528,33534.055638815567,33534.055638815567,0,0,0,13062.888814156762,0
