date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q3_no_refund_m4,9902.8112878703687,6322.5767936263146,20271.762314168624,0,0,0,20271.762314168624,38204.282127597791,38204.282127597791,0,0,0,4101.351482238746,0
2025-02-02,q3_no_refund_m4,6322.5767936263146,6613.2023152516367,55496.726980512532,359.68469860363371,0,0,55856.411679116165,88533.099235792033,88719.256986796681,186.15775100464958,0,0,5803.6235810458238,0
2025-02-03,q3_no_refund_m4,6613.2023152516367,6365.6900051503708,56967.767318881102,533.07495089539782,0,0,57500.842269776505,90515.745500604855,90791.642791651306,275.89729104644971,0,0,6592.0016483625832,0
2025-02-04,q3_no_refund_m4,6365.6900051503708,6651.1050074931454,59497.012663822177,10.000503478888817,0,0,59507.013167301062,93867.363639853356,93872.539482038934,5.1758421855905681,0,0,8038.893535995574,0
2025-02-05,q3_no_refund_m4,6651.1050074931454,5880.2497625370897,51158.228883147705,2156.3476651593173,0,6669.3637362998625,59983.940284606884,82270.43064989199,83397.743432847361,1127.3127829553746,0,1159.9235503805603,196.20285138706276,12
2025-02-06,q3_no_refund_m4,5880.2497625370897,5820.6556289625569,56433.545065893413,635.92655767334406,0,1131.2918743426324,58200.763497909385,89919.201708614084,90252.145516756806,332.94380814272358,0,211.72304203322818,5767.3368851525393,7
2025-02-07,q3_no_refund_m4,5820.6556289625569,5569.8309185588787,19936.732348251404,10.49069900803218,0,4370.5927150363077,24317.815762295744,39292.926189020764,39300.011387418781,7.0851983980226123,0,854.67761866164938,4666.6250261645437,7
2025-02-08,q3_no_refund_m4,5569.8309185588787,5608.0233773790433,15958.314132665226,2735.5518717533537,0,11934.920109627048,30628.786114045626,32382.853815756469,33944.280896323413,1561.4270805669407,0,2204.1469846111968,988.88236666666683,13
2025-02-09,q3_no_refund_m4,5608.0233773790433,5668.4717913123968,50015.053670772948,4615.3404178831097,0,4915.1573986414878,59545.551487297547,81292.460571827207,83643.340117894724,2350.8795460675287,0,798.67063061341059,400.05931074836417,8
2025-02-10,q3_no_refund_m4,5668.4717913123968,5520.1280006685938,48384.070234910323,1481.0208242405406,0,4478.6480683952723,54343.739127546141,78555.488256735611,79332.336217743141,776.84796100753033,0,758.31167846303026,1590.8968762118768,10
2025-02-11,q3_no_refund_m4,5520.1280006685938,5782.7153278259293,48405.505400507689,496.17795155904196,0,12814.806128816883,61716.489480883625,78608.117309124849,78871.460435499641,263.34312637478013,0,2363.9056081979825,1231.5854146225229,18
2025-02-12,q3_no_refund_m4,5782.7153278259293,5867.9903377651071,50078.082375815386,705.70013141620041,0,2934.6966875975022,53718.479194829088,80958.147720917041,81328.982301242417,370.83458032536271,0,495.92225408711676,2064.3900913981633,9
2025-02-13,q3_no_refund_m4,5867.9903377651071,5978.3161324499479,46215.694820467586,1788.8282716782314,0,3136.9420873464414,51141.465179492254,75912.853771013775,76844.847593602055,931.99382258827495,0,511.58054890577029,1599.5150069517242,8
2025-02-14,q3_no_refund_m4,5978.3161324499479,5585.492130440869,16620.138878932841,1644.3388054057286,0,6351.890014138522,24616.367698477094,33018.48806566486,33997.104385482446,978.61631981758796,0,1147.0738122224914,2161.8984004255785,14
2025-02-15,q3_no_refund_m4,5585.492130440869,5599.3714590516802,17091.911919823622,493.99243855364114,0,7920.3183016400744,25506.222660017338,33486.484811752329,33820.116958818573,333.63214706624871,0,1679.7407131388718,2785.2744857829962,13
2025-02-16,q3_no_refund_m4,5599.3714590516802,5928.8254419992372,50695.590380360227,1027.7081435626449,0,2312.8726742096578,54036.171198132535,82277.534655846859,82814.271784000826,536.73712815396755,0,392.60699331271837,3114.0146127028775,6
2025-02-17,q3_no_refund_m4,5928.8254419992372,5785.5907753703905,50114.271709505789,1533.4235781332609,0,3197.9331929300333,54845.628480569081,81849.847323916707,82648.618760232595,798.77143631588979,0,501.06147767709092,8171.6952764160596,8
2025-02-18,q3_no_refund_m4,5785.5907753703905,5938.9038638037864,44475.638799112327,6431.7430953959374,0,1823.6051330201983,52730.987027528456,72781.661691780886,76008.40403835701,3226.7423465761276,0,298.92570498758562,122.7533025867624,9
2025-02-19,q3_no_refund_m4,5938.9038638037864,5726.2277060896313,45333.904296868284,4873.0749161482863,0,3709.1343964745056,53916.113609491076,73833.944899816925,76289.622164282322,2455.6772644653952,0,699.62854746056496,146.38931246838183,16
2025-02-20,q3_no_refund_m4,5726.2277060896313,5930.3013245502352,46919.687005376611,2061.8937500944221,0,847.00441592835182,49828.585171399391,77240.61171383578,78295.564006878965,1054.9522930431713,0,169.99722297548533,3044.6636231881043,7
2025-02-21,q3_no_refund_m4,5930.3013245502352,5527.4252166578999,16274.950135407291,1032.7105108686217,0,4120.1404465549649,21427.801092830879,32408.46686158645,33032.613406751298,624.14654516484734,0,858.92901126159143,5251.0550225016286,11
2025-02-22,q3_no_refund_m4,5527.4252166578999,5776.9463766764648,16982.624799998259,1135.5819586733951,0,3462.897217626984,21581.10397629864,33467.289301371376,34127.74136270654,660.45206133516115,0,717.36928682129405,3340.7423589114956,9
2025-02-23,q3_no_refund_m4,5776.9463766764648,5945.033992948167,46544.332668009985,826.76377050624967,0,2257.770523571241,49628.866962087472,76577.84602701501,77005.902101176034,428.05607416101975,0,428.89947973564597,1263.710252512265,13
2025-02-24,q3_no_refund_m4,5945.033992948167,5916.9556024100239,44953.210712029038,700.18201389529236,0,981.49857167403047,46634.891297598362,72857.562552620569,73219.947467816222,362.38491519565889,0,206.49241893963503,1125.1479994108479,6
2025-02-25,q3_no_refund_m4,5916.9556024100239,5817.3505455205686,45987.256024464979,1062.5837008438596,0,1762.8753377045184,48812.715063013355,75583.137641720663,76134.710750918748,551.57310919808845,0,337.51109563525893,6831.9404044210714,12
2025-02-26,q3_no_refund_m4,5817.3505455205686,6192.2043494962281,42268.644288574629,6774.7384622814143,0,236.65077047694632,49280.033521332989,69818.20322490402,73206.065922875307,3387.8626979712844,0,53.432133172905878,150.39199964324371,3
2025-02-27,q3_no_refund_m4,6192.2043494962281,6099.5173231452445,42601.326037718005,3772.2120753382451,0,1760.6493105068894,48134.18742356314,69955.228106444731,71866.118601847265,1910.8904954025311,0,288.90205537058694,1043.0303657109459,7
2025-02-28,q3_no_refund_m4,6099.5173231452445,5808.3792231080815,15898.449298334632,262.69503479184789,0,5383.5002257991437,21544.644558925622,31407.783882542113,31585.202607285872,177.41872474375975,0,1230.264631045048,6545.0598052077803,12
2025-03-01,q3_no_refund_m4,5808.3792231080815,5932.9857597842774,17825.51290363411,159.81242551101062,0,1675.9253876987368,19661.250716843857,35366.129097056539,35474.063062214416,107.93396515787703,0,320.48579409769036,8829.2165480473013,7
2025-03-02,q3_no_refund_m4,5932.9857597842774,5894.8577687197212,47875.244125499652,874.50243482451867,0,2075.6043241519096,50825.35088447608,78394.506651288597,78848.698762294691,454.19211100610914,0,362.26044608018981,2394.8847175819637,7
2025-03-03,q3_no_refund_m4,5894.8577687197212,5838.1027217581304,49737.224688882154,2388.4680067709514,0,2451.4568126216536,54577.149508274757,81038.943786715652,82264.352659584183,1225.4088728685222,0,428.27099142037343,6549.3094903085894,8
2025-03-04,q3_no_refund_m4,5838.1027217581304,5844.4058090600665,44201.444648048258,2616.9575046699661,0,803.02435398891544,47621.426506707139,72519.221640248303,73852.89350132714,1333.671861078838,0,144.46706299185473,665.76095561171473,8
2025-03-05,q3_no_refund_m4,5844.4058090600665,5893.8556565417512,46179.444255654191,900.23479490703721,0,1627.0249508861823,48706.704001447404,75985.504298830725,76453.571212776878,468.0669139461607,0,253.26431780589331,6610.3686995999224,7
2025-03-06,q3_no_refund_m4,5893.8556565417512,5760.5941863766111,42795.11834233642,1387.5119073668479,0,195.5384287857475,44378.168678489019,70567.682646774163,71287.781300133327,720.09865335915526,0,42.750530621094114,1353.0080570625437,2
2025-03-07,q3_no_refund_m4,5760.5941863766111,5687.3842016403923,16354.501731704466,123.88397284703909,0,1276.8609198012196,17755.246624352723,31813.590900174524,31897.259540870866,83.668640696342209,0,264.88424195752054,8219.3972006995573,2
2025-03-08,q3_no_refund_m4,5687.3842016403923,5762.0138047941846,14755.24208529038,846.35203005754204,0,5110.5773840091633,20712.171499357086,29178.930685058585,29708.804683240833,529.87399818224537,0,1226.5837775482328,8767.3377673212999,13
2025-03-09,q3_no_refund_m4,5762.0138047941846,6026.5584869692366,43586.047807302006,1066.8228817900124,0,706.03993675765162,45358.910625849676,72535.674405527054,73088.964651368224,553.29024584117599,0,116.23314087931746,5411.6764887320269,5
2025-03-10,q3_no_refund_m4,6026.5584869692366,5835.4446871337213,41462.880287347522,2182.8028667275826,0,8484.3266836311941,52130.009837706304,69246.677581612894,70366.149393978165,1119.4718123652735,0,1633.0114188217945,80.360467812986712,10
2025-03-11,q3_no_refund_m4,5835.4446871337213,6091.6066382457211,36788.087056758624,11798.746367005208,0,4647.1612550881746,53233.994678852003,60815.968355446195,66692.754213844339,5876.7858583981342,0,885.05874197887135,200.74414504409378,9
2025-03-12,q3_no_refund_m4,6091.6066382457211,5766.175376234165,42107.228254648122,541.90511749633527,0,1226.7301697904679,43875.863541934923,69879.160403906717,70160.024059788397,280.86365588166575,0,193.39441000617464,4057.7567886294537,4
2025-03-13,q3_no_refund_m4,5766.175376234165,5934.1534117482224,42134.685723794297,3038.6551754134348,0,2526.3773340038415,47699.71823321157,70372.115660953859,71918.724748963083,1546.609088009234,0,370.45076477619506,537.85619371739858,5
2025-03-14,q3_no_refund_m4,5934.1534117482224,5837.1706144375175,14124.655561302665,987.11840948387021,0,4937.9943486666461,20049.768319453182,28028.767539424254,28649.332296988661,620.56475756440818,0,1092.2829015850859,10752.961295503563,8
2025-03-15,q3_no_refund_m4,5837.1706144375175,5638.802057006953,14169.395894796757,1161.8311482450385,0,5512.6388649824112,20843.865908024207,28574.463566341386,29281.420903215771,706.95733687438587,0,1111.5911078743841,6616.8436499999971,13
2025-03-16,q3_no_refund_m4,5638.802057006953,6132.6992935422195,40942.956592259863,1174.7232892435525,0,7.4611800000004553,42125.141061503418,67803.810923501602,68411.798548294479,607.9876247928745,0,1.6400000000001,361.63248027065754,1
2025-03-17,q3_no_refund_m4,6132.6992935422195,6025.1545070688735,37285.384788697047,2643.5912868553946,0,2322.9687201631186,42251.944795715564,63146.092204816174,64489.57280278032,1343.480597964143,0,432.81892539588983,3079.6723867392493,9
2025-03-18,q3_no_refund_m4,6025.1545070688735,5819.5362699365551,42835.532553268691,900.07128192850382,0,640.34311202528056,44375.946947222474,71089.443448727921,71558.319669246033,468.876220518102,0,94.328362533303334,6887.4634427496312,2
2025-03-19,q3_no_refund_m4,5819.5362699365551,6105.7303952627981,35513.687958353919,8856.1828636919745,0,2068.9073394022344,46438.778161448121,58573.635091347132,62992.94826590841,4419.3131745612736,0,422.15762389255951,263.46873328944127,4
2025-03-20,q3_no_refund_m4,6105.7303952627981,6068.4603613750933,40464.672926765925,111.29961991042407,0,6004.7429696073214,46580.715516283664,66968.980409885757,67026.584436441888,57.604026556128701,0,1181.7685975063412,1895.0101018079695,13
2025-03-21,q3_no_refund_m4,6068.4603613750933,5662.4282808490589,13891.423071791964,77.730006110760698,0,6657.9294159300716,20627.082493832797,27508.195325752564,27560.692543941037,52.497218188471749,0,1537.5282715378462,14410.274340781065,14
2025-03-22,q3_no_refund_m4,5662.4282808490589,6241.5740893345373,15358.077722966485,87.648962092538184,0,0,15445.726685059024,30073.9759401556,30126.207862725147,52.231922569547351,0,0,10648.974306756234,0
2025-03-23,q3_no_refund_m4,6241.5740893345373,6124.5883972704323,41140.04906842424,670.24824780429935,0,1655.9892786270241,43466.286594855563,68450.276568560803,68801.464246710966,351.18767815016565,0,251.36149732909399,6542.688558328131,4
