date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q4_3_gru_mean,9902.8112878703687,6400.918742389169,16672.321573020487,116.62749078636605,-373.05555093635633,0,16415.893512870498,38250.318512222439,37006.66605031638,91.504837618270017,1335.1572995243293,0,2775.7888787353841,0
2025-02-02,q4_3_gru_mean,6400.918742389169,6599.8449111653999,61402.996361677659,327.4737920259351,-837.53047726297871,0,60892.939676440612,88245.527574574939,86294.783885498604,211.88679976340302,2162.6304888397462,0,3644.3937154177847,0
2025-02-03,q4_3_gru_mean,6599.8449111653999,6473.3956452472166,64604.9219428617,543.55598918230112,-1442.2072939521313,0,63706.270638091868,90403.920394034008,87066.525427874265,304.56434649089545,3641.9593126506334,0,2841.5518928202932,0
2025-02-04,q4_3_gru_mean,6473.3956452472166,6715.5148774609888,67277.258164690749,734.63831827848219,-2093.2506119641344,0,65918.645871005108,93747.690706412424,89100.997303239856,382.98317082602557,5029.6765739985967,0,3323.8083588489289,0
2025-02-05,q4_3_gru_mean,6715.5148774609888,5939.5104361204512,57600.819789444686,2078.8354760410375,-30.612934203333317,6487.0606799940033,66136.103011276398,82198.864127705499,83410.624069592857,1286.2268668873535,74.466924999999947,1163.6212699631885,168.72699014047203,10
2025-02-06,q4_3_gru_mean,5939.5104361204512,5777.9927328904141,63880.442241477009,2843.4336303726673,-2726.8357430152291,1128.5911475221758,65125.631276356617,89981.199874600279,85247.77157255754,1550.1418264645613,6283.5701285072992,211.72304203322818,793.65553470020666,7
2025-02-07,q4_3_gru_mean,5777.9927328904141,5561.262204354015,16106.189851245475,398.9988543537209,-470.49837466980875,3772.8016094234108,19807.491940352797,39340.3294068787,37717.310610395172,330.93837071645765,1953.9571671999829,854.67761866164938,3063.9345096752236,7
2025-02-08,q4_3_gru_mean,5561.262204354015,5621.8593967629104,12878.346827549587,1900.0740672528864,0,10384.848449029691,25163.269343832162,32714.920710190829,34276.347790757776,1561.4270805669435,0,2168.4749197860237,988.88236666666683,13
2025-02-09,q4_3_gru_mean,5621.8593967629104,5674.4000764305929,55839.624270354514,3999.9898344315238,-4.2131726977083481,4743.604654544095,64579.005586632418,81063.716557817592,83561.83225354398,2510.9041998930529,12.788504166666712,798.67063061340957,418.35065848103795,8
2025-02-10,q4_3_gru_mean,5674.4000764305929,5534.2946972738227,52432.986127492171,2149.3802321516191,-559.99665739061493,4089.9089638369733,58112.278666090147,78380.626656003849,78033.834400211606,1156.8319419804707,1503.6241977727104,710.2871940591665,475.48240934637533,9
2025-02-11,q4_3_gru_mean,5534.2946972738227,5765.2734192310845,52973.477567897324,3759.5614713181149,-1348.714694952464,13613.850844438253,68998.175188701221,78386.865307056025,77257.668830880808,1978.5000329692407,3107.6965091444526,2365.3918486307284,76.679192215599642,18
2025-02-12,q4_3_gru_mean,5765.2734192310845,5878.0704799390232,54575.782232228834,3419.4179484863157,-1102.3567217426491,2817.5299918258825,59710.373450798383,80882.302992542202,79802.052315343841,1820.9775706865798,2901.2282478849402,497.49397591300016,793.64778428237048,9
2025-02-13,q4_3_gru_mean,5878.0704799390232,5964.2949941546076,49856.892507766912,1547.5357682870701,-93.354491316945541,2836.7987387120429,54147.872523449085,75901.653613042756,76503.421734715812,932.98023555379791,331.21211388075278,470.64024645147947,1214.771286411232,7
2025-02-14,q4_3_gru_mean,5964.2949941546076,5619.2151921234608,13345.182868465734,1178.1159591056048,0,5367.4070517256432,19890.705879296984,33286.056967320939,34353.055554727136,1066.9985874062008,0,1165.0576036424818,2252.3646834854817,13
2025-02-15,q4_3_gru_mean,5619.2151921234608,5591.6144747169619,14140.374345838958,900.54290534393795,-130.26746384159091,7025.1898745274593,21935.839661868766,33679.30049568104,33946.670592255534,655.87287499897457,388.502778424479,1690.0272053798842,2751.7510789130965,14
2025-02-16,q4_3_gru_mean,5591.6144747169619,5929.3747065705802,55685.805548926895,4286.4019083509284,-1791.9154686859943,2030.4157963634789,60210.707784955302,82061.669759935248,79943.443095385228,2272.9448346627046,4391.171499212729,342.80780962454389,508.00109642921086,5
2025-02-17,q4_3_gru_mean,5929.3747065705802,5799.669640433387,54781.444049698264,3535.4201174568066,-2463.6037551897075,3043.7359274608552,58896.996339426216,81690.90369661522,76465.445732730994,1817.3754399006671,7042.833403784889,497.6183580735144,2203.5174508956793,8
2025-02-18,q4_3_gru_mean,5799.669640433387,5945.6817857635515,47428.451524688397,5547.0573180271977,0,1609.8573168481739,54585.36615956376,72607.685175044229,76053.443961522542,3445.7587864783191,0,260.20414169660899,90.879326254638727,7
2025-02-19,q4_3_gru_mean,5945.6817857635515,5741.3959912282862,48604.28784970897,3848.4077121852542,0,3272.4899638111883,55725.185525705398,73671.919681693311,76478.35973908499,2806.4400573916819,0,624.00413440013017,121.39159861552241,16
2025-02-20,q4_3_gru_mean,5741.3959912282862,5927.4826441499881,50936.537669537604,2337.7124731617851,-655.2561512081088,949.25193129105446,53568.245922782327,77065.424730348372,76377.23239756329,1280.7888532683478,1968.9811860534255,175.90247578715287,1272.3348412086116,7
2025-02-21,q4_3_gru_mean,5927.4826441499881,5530.4274889459393,13252.095932067878,768.92624763824506,0,3536.2881165920116,17557.310296298136,32411.598728697834,33036.272170013959,624.67344131612322,0,847.95379071345758,5251.0550225016286,11
2025-02-22,q4_3_gru_mean,5530.4274889459393,5778.7438958945877,13909.518341828829,960.29027203459816,-36.757070620395048,3011.4814706946963,17844.533013937726,33705.984373964886,34244.112584717004,674.16751966849347,136.03930891637981,702.91758515968809,3214.4055444343912,8
2025-02-23,q4_3_gru_mean,5778.7438958945877,5962.2374999287513,50069.143098149652,3170.3098451409683,-1139.103448917705,4847.6168005846557,56947.966294957587,76539.999567791165,75224.981505604461,1648.1647284945998,2963.1827906813091,883.88458089409846,243.13987911204404,15
2025-02-24,q4_3_gru_mean,5962.2374999287513,5921.4760139046457,48087.729545309172,2026.3780772699574,-748.53112923878371,1076.7725965629611,50442.349089903306,72680.114211531021,72047.400000887705,1072.1223995997354,1704.8366102430523,215.29045414423521,121.92264625547313,6
2025-02-25,q4_3_gru_mean,5921.4760139046457,5883.1715396062646,48525.915359434963,2309.6843480185607,-1440.4090278598869,1641.5714977866667,51036.762177380304,75468.757866629079,71677.978790236724,1195.2216496599076,4986.0007260522561,326.55343054506454,2416.4830486255119,11
2025-02-26,q4_3_gru_mean,5883.1715396062646,6173.8423460203448,44852.644999309836,4937.151645836906,0,271.59759828398029,50061.394243430717,69736.044308529381,73658.857880215539,3922.8135716861657,0,53.432133172905878,278.2875476649748,3
2025-02-27,q4_3_gru_mean,6173.8423460203448,6108.0175403185985,44142.52343682175,3318.4683143522166,-27.675029847777719,1695.8573892734221,49129.174110599612,69975.63033252905,71890.778431727696,2041.7771880875493,126.62908888888865,285.40576009082542,976.06874575634356,7
2025-02-28,q4_3_gru_mean,6108.0175403185985,5847.4909058496241,12741.160267761428,548.9888203089655,-66.758853218125097,5092.6396233487467,18316.029858201015,31534.777915676772,31699.922516409017,351.91591045446518,186.7713097222225,1227.9906499063907,6508.3278724474731,13
2025-03-01,q4_3_gru_mean,5847.4909058496241,5969.7216080886101,14066.285022042654,610.66439584725299,-273.63888776293777,1533.5180892138749,15936.828619340844,35434.695508775418,34538.472992149844,434.46350464074942,1330.6860212663275,331.80424834614399,7801.5283345343933,7
2025-03-02,q4_3_gru_mean,5969.7216080886101,5970.0839904913209,51467.134396679714,1837.6942038189754,-831.63980631460572,1995.7716875494789,54468.960481733564,78054.232314006309,77161.250028353272,944.89937068584936,1837.8816563388832,362.74143891604831,960.17586040069375,7
2025-03-03,q4_3_gru_mean,5970.0839904913209,5851.4439146791865,53497.704013253191,3025.5723854247663,-1859.4468584852325,2368.4515249425294,57032.281065135256,80923.191195278836,77586.769612476593,1772.4383373252904,5108.8599201275247,423.31377629604094,1866.6339445570259,8
2025-03-04,q4_3_gru_mean,5851.4439146791865,5880.1186946908574,46806.310889180408,2755.8698679547178,-94.291670835403323,788.85742230484857,50256.74650860457,72359.101458813238,73591.687825742731,1467.2402102390317,234.65384330953651,145.01685463766626,499.0692087689639,8
2025-03-05,q4_3_gru_mean,5880.1186946908574,5922.2163084152353,48164.862083206972,3677.5029837961724,-2162.1659387881195,1534.4795615946837,51214.678689809705,75959.103353924089,71599.693596555997,1915.3402985214791,6274.7500558895708,248.35698504956707,1791.8187317270294,7
2025-03-06,q4_3_gru_mean,5922.2163084152353,5771.1713689366561,44559.602040154801,1835.5356332921301,-419.77253626387244,185.60719420859877,46160.972331391655,70661.649751991907,70377.64277332084,967.59051659235934,1251.5974952634274,39.171845902387595,364.97909814937225,2
2025-03-07,q4_3_gru_mean,5771.1713689366561,5731.183862915268,12837.360521705508,571.49771277162574,-322.61396366867092,1212.5288792981335,14298.773150106597,31801.838475107812,31225.577336270377,444.16112255026025,1020.4222613876939,308.81967816701007,7541.3566279114975,8
2025-03-08,q4_3_gru_mean,5731.183862915268,5800.8218514359723,11606.36468145355,738.79501889180563,-1.871106311736501,4295.6521422184142,16638.940736252032,29292.329141932372,29822.066157284513,535.10256511586658,5.3655497637294616,1226.5837775482337,8748.4247724305533,13
2025-03-09,q4_3_gru_mean,5800.8218514359723,5995.6582199978957,44759.24785050239,2110.8228677741217,-1352.4456568839414,621.06393643458705,46138.688997827157,72728.53813680842,69063.107481388914,1060.9619188486874,4726.3925742681931,108.68403320438378,1330.5328542296761,5
2025-03-10,q4_3_gru_mean,5995.6582199978957,5843.5469861643714,44240.320844304479,2191.1706421889894,-12.489295039444334,8472.1691638525517,54891.171355306578,69258.175898790883,70545.970484175792,1329.0798909404809,41.285305555555169,1532.8472866958095,81.658562924436524,10
2025-03-11,q4_3_gru_mean,5843.5469861643714,6153.8054192378977,37844.069090916688,8855.8227857462807,0,4983.6536493410213,51683.545526003982,60806.9658009677,67985.127050448573,7178.1612494808742,0,881.73929828561199,512.01042437895171,9
2025-03-12,q4_3_gru_mean,6153.8054192378977,5798.8651961768119,43508.975790481054,2466.0764916282787,-1413.9424966277895,1133.5476095172385,45694.657394998787,69810.050647248747,66735.498311441217,1248.9461306228836,4323.4984664304329,202.76139440433036,816.23488816414624,4
2025-03-13,q4_3_gru_mean,5798.8651961768119,5934.3373838272173,44594.266809142035,2489.4355434809395,-13.917303911249984,2337.5317775948774,49407.316826306604,70355.666221524705,72070.283742297819,1762.8295874397832,48.212066666666715,370.45076477619665,537.23638357323966,5
2025-03-14,q4_3_gru_mean,5934.3373838272173,5764.9202940438145,11029.202554276071,727.55865104840336,0,3756.7910855227528,15513.552290847229,28186.935297886492,28832.245220417713,645.30992253122292,0,998.44049216544738,10757.229240440625,8
2025-03-15,q4_3_gru_mean,5764.9202940438145,5653.5613740462886,11350.489506910933,798.18628525432916,-9.3666585598839456e-14,4254.8130005276125,16403.488792692875,28892.822188029051,29606.42557943389,713.60339140483779,5.1159076974727213e-13,1113.2860635446714,6616.8436499999971,13
2025-03-16,q4_3_gru_mean,5653.5613740462886,6113.4011655625391,42488.376173735014,1801.8329618224168,-241.10232482819592,8.0811000000004931,44057.187910729233,67783.819111747813,68146.794478132913,952.36630634834307,589.39093996325369,1.6400000000001,167.71105316914725,1
2025-03-17,q4_3_gru_mean,6113.4011655625391,6033.2659435376172,37454.492770495141,2683.2453271411819,-325.76858554594935,1281.9370111736032,41093.906523263977,63110.561473966693,63071.764093760888,1581.5293748984525,1620.3267551042563,242.16365399481185,1501.1739792666945,8
2025-03-18,q4_3_gru_mean,6033.2659435376172,5799.4983104226994,43971.939500241861,1736.9709185520721,-1293.9348825688207,621.52234013747477,45036.497876362584,70958.238515370729,67265.817545365702,910.01189072673617,4602.4328607317639,97.77266577024443,2673.3326949694651,2
2025-03-19,q4_3_gru_mean,5799.4983104226994,6177.8422188186842,35911.467493591364,5745.6711647910706,0,1857.6130834439987,43514.751741826425,58595.899490806973,64130.381033792648,5534.4815429856753,0,365.88634363937689,475.98323107511487,3
2025-03-20,q4_3_gru_mean,6177.8422188186842,6089.0106770191569,41505.966178591698,2828.3311637161596,-1088.5469178573915,4997.4359801058272,48243.186404556291,66843.66221582517,65440.00724622354,1484.6578055444734,2888.3127751460897,951.07323588532427,297.15288082068162,13
2025-03-21,q4_3_gru_mean,6089.0106770191569,5674.5416806942394,10801.048761005053,161.46021843234445,-67.246843693488174,5343.4002785722705,16238.662414316183,27806.366708339578,27723.942365550087,135.82372293472849,218.24806572421727,1515.2471210142239,14268.818766666665,13
2025-03-22,q4_3_gru_mean,5674.5416806942394,6208.2951665616438,12190.956091842514,270.39569800733602,-108.95758122625008,0,12352.394208623598,30391.709845565245,30246.280924199335,186.97804391186745,332.40696527777811,0,10506.911264387929,0
2025-03-23,q4_3_gru_mean,6208.2951665616438,6110.5031032506831,41715.130998447581,1230.0156658475939,-1657.3481634409241,1472.790162169262,42760.588663023511,68487.253149419586,63778.156891552135,687.17878479711374,5396.2750426645553,256.88690740116886,1502.930785764072,5
2025-03-24,q4_3_gru_mean,6110.5031032506831,5782.9961221330668,39104.47866464073,1365.2714093404943,-465.35578518544969,0,40004.394288795782,64384.716446010323,63277.119225572853,932.0028546247861,2039.6000750622607,0,1499.2607729017079,0
2025-03-25,q4_3_gru_mean,5782.9961221330668,5974.3304954381456,43740.816579878679,2112.9315863615793,-1929.4878205984794,1903.3396139763715,45827.59995961815,71499.823763483597,66093.842152394311,1101.0853951552538,6507.0670062445479,331.91913574100403,1249.3275037490926,5
2025-03-26,q4_3_gru_mean,5974.3304954381456,5908.6512065795159,37411.587596552075,1448.3350437610079,-1092.0432242710972,4743.6279603645789,42511.50737640656,61479.010830334781,58898.808580543402,767.99592054481991,3348.1981703361948,839.56033756705165,83.750184519259619,8
2025-03-27,q4_3_gru_mean,5908.6512065795159,5859.1030539581161,39467.237362378903,1796.8588111526562,-878.09448371991425,122.55072307647691,40508.552412888122,65420.582722004532,62932.106237232103,957.97796826150238,3446.4544530339253,33.946699769167665,396.90526409155757,2
2025-03-28,q4_3_gru_mean,5859.1030539581161,5783.981190338759,11184.173513025571,118.74931296666261,-25.328261485808579,365.91744567541457,11643.512010181839,28783.188058301486,28806.140745189703,94.639819060898674,71.687132172684414,87.544230708962601,14845.161330909896,2
2025-03-29,q4_3_gru_mean,5783.981190338759,5908.1363751785993,10562.67753151233,942.72389888797329,0,2007.5300254969934,13512.931455897296,27910.569334844957,28768.077261243729,857.50792639877488,0,452.52495156446804,18057.036743383567,10
2025-03-30,q4_3_gru_mean,5908.1363751785993,6156.4248550556349,38163.418442596318,2207.040796071261,-1016.4199577576237,0,39354.039280909958,65128.64659890515,62511.593433824557,1163.1826382445522,3780.2358033251435,0,2993.9367193888897,0
2025-03-31,q4_3_gru_mean,6156.4248550556349,6195.4752179777915,33645.049868072791,6107.0632711879789,0,682.65859807864831,40434.771737339412,55771.721370870859,60960.407073638788,5188.6857027679298,0,129.59792751291167,156.95776794527649,6
2025-04-01,q4_3_gru_mean,6195.4752179777915,6066.6128229049391,41813.779454119838,2056.6012674888625,-1204.4969674938463,929.79003114432135,43595.673785259176,68501.3657806673,65351.759456912143,1224.1973542902815,4373.8036780454404,160.0208450589077,1708.3687721225924,3
2025-04-02,q4_3_gru_mean,6066.6128229049391,6025.5599109705181,39569.35092429872,1365.5832797179053,-253.14688430688523,1173.8429202294328,41855.630239939179,65500.208235180995,65245.129123424835,771.38538413850176,1026.4644958946576,183.27796862641532,1029.5007003423275,7
2025-04-03,q4_3_gru_mean,6025.5599109705181,6057.4443197445489,40864.120897171568,816.46604960164404,-1346.2791035980913,844.425456992249,41178.733300167369,66654.779769587607,62508.879327207665,413.59845608155058,4559.4988984614993,121.84596365006503,2940.2085076991557,2
2025-04-04,q4_3_gru_mean,6057.4443197445489,5852.4793281413222,10024.990314814033,108.16015169717032,0,3009.9709792868393,13143.121445798044,26676.869546702972,26775.579479961427,98.70993325845626,0,825.37338206148672,18150.413413711707,6
