date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q3_no_refund_m6,9902.8112878703687,6322.5767936263146,20271.762314168624,0,0,0,20271.762314168624,38204.282127597791,38204.282127597791,0,0,0,4101.351482238746,0
2025-02-02,q3_no_refund_m6,6322.5767936263146,6606.9509767703139,55496.726980512532,335.19315407515114,0,0,55831.920134587686,88533.099235792033,88780.146561944319,247.04732615229216,0,0,5865.0359512354344,0
2025-02-03,q3_no_refund_m6,6606.9509767703139,6365.6900051503708,56970.734620880234,533.07495089539782,0,0,57503.809571775637,90522.691432250766,90798.588723297216,275.89729104644971,0,0,6592.001648362585,0
2025-02-04,q3_no_refund_m6,6365.6900051503708,6651.1050074931454,59497.012663822177,10.000503478888817,0,0,59507.013167301062,93867.363639853356,93872.539482038934,5.1758421855905681,0,0,8038.893535995574,0
2025-02-05,q3_no_refund_m6,6651.1050074931454,5880.2497625370897,51158.228883147705,1982.9077294304921,0,6669.3637362998625,59810.500348878064,82270.43064989199,83514.654202106758,1244.223552214761,0,1159.9235503805603,262.29305631915986,12
2025-02-06,q3_no_refund_m6,5880.2497625370897,5820.6556289625569,56433.545065893413,635.92655767334406,0,1131.2918743426324,58200.763497909385,89919.201708614084,90252.145516756806,332.94380814272358,0,211.72304203322818,5767.3368851525393,7
2025-02-07,q3_no_refund_m6,5820.6556289625569,5569.8309185588787,19936.732348251404,10.49069900803218,0,4370.5927150363077,24317.815762295744,39292.926189020764,39300.011387418781,7.0851983980226123,0,854.67761866164938,4666.6250261645437,7
2025-02-08,q3_no_refund_m6,5569.8309185588787,5608.0233773790433,15958.314132665226,2461.75927747684,0,11934.920109627052,30354.993519769119,32382.853815756469,33944.280896323413,1561.4270805669435,0,2204.1469846111977,988.88236666666683,13
2025-02-09,q3_no_refund_m6,5608.0233773790433,5668.4717913123968,50015.053670772948,3826.5153919693648,0,4915.1573986414987,58756.726461383812,81292.460571827207,83842.637567629165,2550.1769958019681,0,798.67063061341219,437.95208381790576,8
2025-02-10,q3_no_refund_m6,5668.4717913123968,5520.1280006685938,48384.070234910323,1417.3754571526206,0,4478.6480683952723,54280.093760458229,78555.488256735611,79332.336217743141,776.84796100752874,0,758.31167846303026,1590.8968762118768,10
2025-02-11,q3_no_refund_m6,5520.1280006685938,5782.7153278259293,48405.505400507689,496.17795155904196,0,12814.806128816883,61716.489480883625,78608.117309124849,78871.460435499641,263.34312637478013,0,2363.9056081979825,1231.5854146225229,18
2025-02-12,q3_no_refund_m6,5782.7153278259293,5867.9903377651071,50078.082375815386,705.70013141620041,0,2934.6966875975022,53718.479194829088,80958.147720917041,81328.982301242417,370.83458032536271,0,495.92225408711676,2064.3900913981633,9
2025-02-13,q3_no_refund_m6,5867.9903377651071,5978.3161324499479,46215.694820467586,1501.1262463405806,0,3136.9420873464414,50853.763154154607,75912.853771013775,76846.12156238695,933.26779137318613,0,511.58054890577029,1599.5150069517242,8
2025-02-14,q3_no_refund_m6,5978.3161324499479,5585.492130440869,16620.138878932841,1451.5521483030607,0,6091.1316915658554,24162.822718801759,33018.48806566486,34085.486653071057,1066.9985874062008,0,1147.0738122224911,2244.435297410836,13
2025-02-15,q3_no_refund_m6,5585.492130440869,5599.3714590516802,17091.911919823622,493.99243855364114,0,7920.3183016400744,25506.222660017338,33486.484811752329,33820.116958818573,333.63214706624871,0,1679.7407131388718,2785.2744857829962,13
2025-02-16,q3_no_refund_m6,5599.3714590516802,5928.8254419992372,50695.590380360227,1027.7081435626449,0,2312.8726742096578,54036.171198132535,82277.534655846859,82814.271784000826,536.73712815396755,0,392.60699331271837,3114.0146127028775,6
