date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q3_no_refund_m3,9902.8112878703687,6322.5767936263146,20271.762314168624,0,0,0,20271.762314168624,38204.282127597791,38204.282127597791,0,0,0,4101.351482238746,0
2025-02-02,q3_no_refund_m3,6322.5767936263146,6570.2244893788784,55496.726980512532,316.18102475125022,0,0,55812.90800526378,88533.099235792033,88772.748844125366,239.6496083333335,0,0,5896.7101744864613,0
2025-02-03,q3_no_refund_m3,6570.2244893788784,6265.2006188553778,56988.167460228709,4.7571866333334505,0,1272.3246200655299,58265.249266927567,90563.498640463484,90566.722640463471,3.2240000000000464,0,182.38598338095323,6592.001648362585,1
2025-02-04,q3_no_refund_m3,6265.2006188553778,6645.3540717313781,59544.738692035535,306.15031439312668,0,0,59850.889006428661,93979.018513514457,94201.493971847784,222.47545833333447,0,0,8285.2247017561695,0
2025-02-05,q3_no_refund_m3,6645.3540717313781,5880.2497625370897,51160.958660655961,2205.6848984821322,0,8236.5414100413782,61603.18496917947,82276.82057851617,84522.695218910347,2245.8746403941768,0,1235.5195686566876,1317.862708352498,8
2025-02-06,q3_no_refund_m3,5880.2497625370897,5820.6556289625569,56433.545065893413,0,0,3453.9078799462868,59887.452945839694,89919.201708614084,89919.201708614084,0,0,544.66685017595387,5767.3368851525393,7
2025-02-07,q3_no_refund_m3,5820.6556289625569,5569.8309185588787,19936.732348251404,176.71313343568681,0,4405.5617117297479,24519.007193416837,39292.926189020764,39491.914644011202,198.98845499043784,0,861.76281705967199,4893.5384317453863,7
2025-02-08,q3_no_refund_m3,5569.8309185588787,5608.0233773790433,15958.314132665226,1987.2885912567244,0,12544.535045167489,30490.137769089441,32382.853815756469,34070.79641126527,1687.9425955087991,0,2077.6314696693416,988.88236666666683,9
2025-02-09,q3_no_refund_m3,5608.0233773790433,5668.4717913123968,50015.053670772948,2028.2939864554185,0,11497.574952733572,63540.922609961941,81292.460571827207,83217.659430862754,1925.1988590355475,0,1768.1718305816871,766.03302467123819,10
2025-02-10,q3_no_refund_m3,5668.4717913123968,5520.1280006685938,48384.070234910323,115.64709769624992,0,9170.2323884738853,57669.949721080462,78555.488256735611,78648.346308124499,92.858051388888839,0,1442.3015880816697,1590.8968762118768,11
