date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q3_m3,9902.8112878703687,6221.70788044662,20271.762314168624,370.57956627875058,-601.70385512306041,0,20040.638025324311,38204.282127597791,36720.923374006517,301.5072500000004,1784.8660035912715,0,2698.9013172180489,0
2025-02-02,q3_m3,6221.70788044662,6570.2244893788784,55544.666985172589,316.18102475125022,-926.13835791947986,0,54934.709652004363,88645.17580599169,85878.619310356968,239.6496083333335,3006.2061039680407,0,2852.6411136108854,0
2025-02-03,q3_m3,6570.2244893788784,6265.2006188553778,56988.167460228709,88.400641786109759,-1597.6065138734971,1477.1865968948696,56956.148185036189,90563.498640463484,85882.875724057361,72.153524486110541,4752.7764408922285,211.75266583928749,1832.4854401804682,1
2025-02-04,q3_m3,6265.2006188553778,6312.4038847544789,59544.738692035535,313.82660342500162,-1843.6870627703954,0,58014.878232690135,93979.018513514457,88911.202002379156,227.77213333333441,5295.5886444686284,0,3227.9639524333979,0
2025-02-05,q3_m3,6312.4038847544789,5880.2497625370897,51318.999016074325,2205.6848984821345,-436.33728481372884,10789.950005916406,63878.296635659128,82646.765230712728,83702.363171566525,2245.8746403941786,1190.2766995403822,1614.6374260626776,530.05764806439561,9
2025-02-06,q3_m3,5880.2497625370897,5820.6556289625569,56433.545065893413,0,-2383.559487587896,11917.442534986316,65967.428113291826,89919.201708614084,83262.975035987067,0,6656.2266726270182,1797.7104403484927,429.54548812571835,10
2025-02-07,q3_m3,5820.6556289625569,5569.8309185588787,19936.732348251404,176.71313343568681,-638.9369854758362,6401.1448016923532,25875.653297903606,39292.926189020764,37417.275131501512,198.98845499043784,2074.6395125096933,1184.7897563768872,3141.7115965880266,8
2025-02-08,q3_m3,5569.8309185588787,5608.0233773790433,15958.314132665226,1987.2885912567244,-85.351209474165699,13903.752693270642,31764.00420771843,32382.853815756469,33869.254477931943,1687.9425955087991,201.54193333333131,2279.1734030026732,988.88236666666683,10
2025-02-09,q3_m3,5608.0233773790433,5668.4717913123968,50015.053670772948,2028.2939864554185,-225.59316386066405,13185.400353237847,65003.154846605546,81292.460571827207,82426.966978970449,1925.1988590355475,790.69245189228673,2020.0860694629218,268.73483835881984,10
2025-02-10,q3_m3,5668.4717913123968,5520.1280006685938,48384.070234910323,3323.2422870330283,-1649.795910818488,11808.538721924113,61866.055333048986,78555.488256735611,76808.953205752507,3348.9401631012697,5095.4752140843684,1846.6840603678256,34.257706184209269,13
2025-02-11,q3_m3,5520.1280006685938,5782.7153278259293,48405.505400507689,493.81726405435535,-1146.2701135350906,23678.73230598486,71431.784857011822,78608.117309124849,75882.006191944529,384.14655144073123,3110.2576686210564,3867.2525272066196,63.774519909332525,20
2025-02-12,q3_m3,5782.7153278259293,5867.9903377651071,50078.082375815386,568.39182125444745,-1501.417909379001,16676.228237478452,65821.284525169278,80958.147720917041,77349.752438686322,598.78049695767493,4207.1757791883947,2616.3183933323344,152.52370769136189,16
2025-02-13,q3_m3,5867.9903377651071,5978.3161324499479,46215.694820467586,2026.0990607232156,-866.4275143569007,7302.82206633654,54678.188433170435,75912.853771013775,75073.649608870881,2044.1330553351477,2883.337217478047,1148.2636273901985,358.83601235428523,12
2025-02-14,q3_m3,5978.3161324499479,5585.492130440869,16620.138878932841,1333.3020393918282,-11.674034817299404,6125.7947815016205,24067.561665008994,33018.48806566486,34103.057543889001,1112.5148562762724,27.945378052126273,1129.8728102934342,2244.8051862997249,11
2025-02-15,q3_m3,5585.492130440869,5599.3714590516802,17091.911919823622,1359.076995022449,-252.58376769991168,7616.4283733032917,25814.833520449451,33486.484811752329,34057.525319308843,1180.9659090405128,609.92540148400599,1382.5707110601998,2727.5458150756381,10
2025-02-16,q3_m3,5599.3714590516802,5928.8254419992372,50695.590380360227,495.32695997861492,-2132.9655079898957,20745.765748082838,69803.717580431781,82277.534655846859,76769.910743981891,569.40081736450372,6077.0247292294771,3321.3303644732546,107.47093155097048,15
2025-02-17,q3_m3,5928.8254419992372,5785.5907753703905,50114.271709505789,264.80588642307941,-2909.8288298560246,15567.430017945127,63036.678784017975,81849.847323916707,73117.972584696749,222.11832858333355,8953.9930678032906,2332.1571397561993,284.03723449132451,12
2025-02-18,q3_m3,5785.5907753703905,5938.9038638037864,44475.638799112327,1721.4771899997231,-159.80551169834146,16460.452669305756,62497.763146719466,72781.661691780886,74118.790151508467,1912.7814748139215,575.65301508635378,2451.4272113734828,261.59055593509675,11
2025-02-19,q3_m3,5938.9038638037864,5726.2277060896313,45333.904296868284,2168.1741907715032,-59.496506035416672,9429.6112169544704,56872.193198558838,73833.944899816925,75809.980466866211,2207.7342642715112,231.69869722222234,1529.06303713844,194.69243235621207,17
2025-02-20,q3_m3,5726.2277060896313,5930.3013245502352,46919.687005376611,1359.4961460713726,-1236.9474218486498,7959.3447153630168,55001.580444962354,77240.61171383578,74644.192500046163,1105.5338828197787,3701.9530966093903,1238.9108906375689,293.19697854572075,11
2025-02-21,q3_m3,5930.3013245502352,5527.4252166578999,16274.950135407291,1206.2942630566367,0,3792.8600881779489,21274.104486641882,32408.46686158645,33453.181147910815,1044.7142863243637,0,721.85868473940673,5600.9775650934043,6
2025-02-22,q3_m3,5527.4252166578999,5776.9463766764648,16982.624799998259,1175.4805634397126,-197.80412867077413,4250.2147884722217,22210.516023239419,33467.289301371376,33995.010766149615,1003.6306653612893,475.90920058304431,743.13634139381656,3218.4185083284497,5
2025-02-23,q3_m3,5776.9463766764648,5945.033992948167,46544.332668009985,755.86100614516545,-981.64206066856298,12718.848265420103,59037.39987890669,76577.84602701501,74316.614681184234,608.72757770696921,2869.9589235377462,1907.8001525544623,224.14228777185053,12
2025-02-24,q3_m3,5945.033992948167,5916.9556024100239,44953.210712029038,738.722988876915,-903.15382673704164,8522.2538191745443,53311.033693343459,72857.562552620569,71270.664086558521,1119.3984945157038,2706.2969605777389,1300.5584534298584,312.09338811306202,8
2025-02-25,q3_m3,5916.9556024100239,5817.3505455205686,45987.256024464979,584.68346943347808,-2295.0078396039207,11189.526718398287,55466.458372692825,75583.137641720663,69153.039184164227,505.01249439090452,6935.1109519473393,1730.3887654679872,1041.9648893271819,15
2025-02-26,q3_m3,5817.3505455205686,6124.9561963415244,42268.644288574629,2810.7269430246379,0,5797.7254109857249,50877.096642584991,69818.20322490402,72935.669385285306,3117.4661603812829,0,854.04716996339175,317.79032068577692,7
2025-02-27,q3_m3,6124.9561963415244,6099.5173231452445,42633.298798534561,980.39612583638382,-216.25242771537356,10913.569006510259,54311.011503165821,70029.948276616618,70181.274567294589,978.90701474197681,827.58072406400834,1646.4300253823683,591.38861918855412,10
2025-02-28,q3_m3,6099.5173231452445,5808.3792231080815,15898.449298334632,1352.0813944922734,-193.33594019585945,4015.4236136659047,21072.618366296949,31407.783882542113,32141.709791733832,1157.3828857970734,423.45697660534825,772.38632615485972,6675.8430117746602,7
2025-03-01,q3_m3,5808.3792231080815,5932.9857597842774,17825.51290363411,0,-295.21920785378677,4204.3793014706534,21734.672997250975,35366.129097056539,34445.397085560093,0,920.73201149644694,752.64988285408003,8234.1834835645532,8
2025-03-02,q3_m3,5932.9857597842774,5894.8577687197212,47875.244125499652,996.42145226970172,-918.80685863124597,8238.3568429968291,56191.215562134937,78394.506651288597,76411.162660671034,787.60346283506703,2770.9474534526239,1256.3996704261453,1021.475538579043,8
2025-03-03,q3_m3,5894.8577687197212,5838.1027217581304,49737.224688882154,1258.0914201135099,-2099.6890470022863,8838.4792408545782,57734.106302847955,81038.943786715652,75498.683551649374,979.67471998907524,6519.9349550553488,1355.1874633722668,596.77862256988817,9
2025-03-04,q3_m3,5838.1027217581304,5844.4058090600665,44201.444648048258,1213.9885842212652,-383.43273413211091,10797.464767069283,55829.465265206687,72519.221640248303,72291.794283527284,1282.678107237344,1510.1054639583663,1603.2516681103725,687.83856943130388,10
2025-03-05,q3_m3,5844.4058090600665,5893.8556565417512,46179.444255654191,267.61012361083357,-2268.9893741669975,14663.320417029669,58841.385422127685,75985.504298830725,69091.485088481117,189.7777000000001,7083.7969103496098,2170.7152326685641,1120.1748589172116,9
2025-03-06,q3_m3,5893.8556565417512,5760.5941863766111,42795.11834233642,828.99056145862971,-606.65101308118517,6818.9382474031499,49836.396138117008,70567.682646774163,69236.955879029047,738.33199472511888,2069.0587624702375,1010.3410472134523,322.35739091106365,5
2025-03-07,q3_m3,5760.5941863766111,5687.3842016403923,16354.501731704466,0,-427.89751475456569,3659.8364671245026,19586.440684074405,31813.590900174524,30793.168638786832,0,1020.4222613876939,709.04536450777971,7554.7490895223737,7
2025-03-08,q3_m3,5687.3842016403923,5762.0138047941846,14755.24208529038,1226.349997708224,-55.051079675139171,4381.3860468159128,20307.927050139377,29178.930685058585,30087.945686773801,1031.0864517152149,122.0714500000006,845.42141705693098,8767.3377673212999,13
2025-03-09,q3_m3,5762.0138047941846,6026.5584869692366,43586.047807302006,2892.7735400548777,-2572.3745036238179,8421.2675571632171,52327.714400896286,72535.674405527054,66710.276817070873,2816.0988226862892,8641.4964111424724,1238.630109980284,205.24481988556101,6
2025-03-10,q3_m3,6026.5584869692366,5835.4446871337213,41462.880287347522,3282.70449645602,-394.57268256182437,7562.4048298320467,51913.416931073771,69246.677581612894,71103.165885104536,2914.0641333056665,1057.5758298140302,1103.2492443579351,80.360467812986712,4
2025-03-11,q3_m3,5835.4446871337213,6091.6066382457211,36788.087056758624,6704.2297464066514,-568.22373013798961,11105.048070386005,54029.141143413275,60815.968355446195,67261.977045882406,7955.9000267885694,1509.8913363523698,1642.3946087750528,513.45567276641373,6
2025-03-12,q3_m3,6091.6066382457211,5766.175376234165,42107.228254648122,3084.2765091904707,-2463.920209273937,10034.260789260195,52761.84534382484,69879.160403906717,64742.078154325456,2925.5030158892341,8062.5852654705113,1474.6032181375804,87.723859804416293,5
2025-03-13,q3_m3,5766.175376234165,5934.1534117482224,42134.685723794297,1270.8971759414662,-127.8136148063508,6834.6120581677287,50112.381343097135,70372.115660953859,71187.86860373494,1276.0165322335545,460.26358945246716,995.94262240776766,289.46239927059901,6
