date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q4_3_gru42,9902.8112878703687,6400.918742389169,16672.321573020487,116.62749078636605,-373.05555093635633,0,16415.893512870498,38250.318512222439,37006.66605031638,91.504837618270017,1335.1572995243293,0,2775.7888787353841,0
2025-02-02,q4_3_gru42,6400.918742389169,6599.8449111653999,61402.996361677659,327.4737920259351,-837.53047726297871,0,60892.939676440612,88245.527574574939,86294.783885498604,211.88679976340302,2162.6304888397462,0,3644.3937154177847,0
2025-02-03,q4_3_gru42,6599.8449111653999,6473.3956452472166,64607.239976479534,543.55598918230112,-1443.3663107610462,0,63707.429654900785,90343.777503499063,87066.525427874265,304.56434649089545,3581.8164221156771,0,2841.5518928202932,0
2025-02-04,q4_3_gru42,6473.3956452472166,6715.5148774609888,67289.758164690749,734.63831827848219,-2093.2506119641344,0,65931.145871005108,93747.690706412424,89100.997303239856,382.98317082602557,5029.6765739985967,0,3323.8083588489289,0
2025-02-05,q4_3_gru42,6715.5148774609888,5939.5104361204512,57613.458121799806,2081.5573810583328,-30.612934203333317,6677.638503426655,66342.041072081454,82198.864127705499,83410.624069592857,1286.2268668873548,74.466924999999947,1177.2655726332932,185.57180825171235,12
2025-02-06,q4_3_gru42,5939.5104361204512,5777.9927328904141,63869.968738639102,2843.4336303726673,-2728.1976936652518,1128.5911475221758,65113.795822868698,89981.199874600279,85243.864657325117,1550.1418264645613,6287.4770437397219,211.72304203322818,789.74861946778469,7
2025-02-07,q4_3_gru42,5777.9927328904141,5561.262204354015,16078.001458821556,398.99885435371903,-470.49837466980813,3772.8016094234108,19779.303547928877,39340.329406878693,37717.310610395172,330.93837071645601,1953.9571671999815,854.67761866164938,3061.2573577412686,7
2025-02-08,q4_3_gru42,5561.262204354015,5621.8593967629104,12879.27147928239,1900.0740672528864,0,10384.848449029696,25164.193995564972,32781.950023137331,34343.377103704275,1561.4270805669435,0,2168.4749197860256,988.88236666666683,13
2025-02-09,q4_3_gru42,5621.8593967629104,5674.4000764305929,55850.332840946736,4036.7408755764345,-4.2131726977083481,4743.604654544095,64626.465198369566,81063.716557817592,83590.242149296071,2539.3140956451489,12.788504166666712,798.67063061340957,418.35065848103795,8
2025-02-10,q4_3_gru42,5674.4000764305929,5534.2946972738227,52404.702062416516,2115.3580489354972,-559.99665739061493,4089.9089638369815,58049.972417798388,78380.626656003849,78033.834400211606,1156.8319419804711,1503.6241977727104,710.28719405916775,475.48240934637533,9
2025-02-11,q4_3_gru42,5534.2946972738227,5765.2734192310845,52972.523034498299,3759.5614713181149,-1348.7146949524631,13633.298284545661,69016.668095409608,78386.865307056025,77257.668830880808,1978.5000329692407,3107.6965091444517,2368.7074125395866,76.679192215599642,18
2025-02-12,q4_3_gru42,5765.2734192310845,5878.0704799390232,54586.162529885274,3389.6995302348341,-1105.8725217546291,2817.5299918258875,59687.51953019137,80882.302992542202,79802.052315343841,1820.9775706865794,2901.2282478849402,497.49397591300095,793.64778428237048,9
2025-02-13,q4_3_gru42,5878.0704799390232,5964.2949941546076,49858.667949712908,1547.5357682870701,-91.053722857467449,2836.7987387120429,54151.948733854551,75901.653613042756,76510.280487017124,932.98023555379791,324.35336157943186,470.64024645147947,1214.771286411232,7
2025-02-14,q4_3_gru42,5964.2949941546076,5619.2151921234608,13345.182868465734,1178.1159591056048,0,5367.4070517256432,19890.705879296984,33286.056967320939,34353.055554727136,1066.9985874062008,0,1165.0576036424818,2252.3646834854817,13
