date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q4_3_ridge,9902.8112878703687,6359.6911013487406,16593.713379328055,152.71192529776457,-385.04826067750361,0,16361.377043948314,38455.443600446742,37231.929642375631,90.375455125176202,1313.8894131962886,0,2846.3700030518553,0
2025-02-02,q4_3_ridge,6359.6911013487406,6598.3048917363822,61522.026881665704,326.968068294555,-829.84822157973133,0,61019.14672838054,88449.669397953199,86551.870711938507,211.88679976340302,2109.6854857780863,0,3713.9096714575235,0
2025-02-03,q4_3_ridge,6598.3048917363822,6463.3220990012378,64547.217777281359,587.55030903290788,-1438.6342723328148,0,63696.133813981447,90405.631526732919,87111.537626249308,304.56434649089385,3598.6582469745122,0,2865.7978729278871,0
2025-02-04,q4_3_ridge,6463.3220990012378,6739.8599628896836,67320.175448174487,709.96635589473453,-2101.9801455729803,0,65928.161658496247,93758.883535574598,89203.944661792659,370.12113225666485,4925.060006038615,0,3296.7582639281572,0
2025-02-05,q4_3_ridge,6739.8599628896836,5960.2615167783588,57671.085995125541,2063.4358802665629,-42.098855428125162,6622.6320622350086,66315.055082198989,82045.523736494157,83217.306647331337,1274.24322750386,102.46031666666704,1163.1251489259303,132.10148939717828,10
2025-02-06,q4_3_ridge,5960.2615167783588,5793.0122335428177,63809.946240698642,2869.2835306978277,-2737.0602196454884,1128.5911475221878,65070.76069927316,90033.245721323648,85178.720372859971,1550.1418264645595,6404.6671749282386,211.72304203323,751.64061435386714,7
2025-02-07,q4_3_ridge,5793.0122335428177,5557.1066661637369,16144.228848549541,420.5564815064713,-403.7892273224158,3973.5043579470412,20134.50046068064,39323.641072820479,38153.301716618706,330.93837071645538,1501.2777269182266,854.67761866164938,3514.8016557127357,8
2025-02-08,q4_3_ridge,5557.1066661637369,5619.3039761593845,12822.341416144924,1900.0740672528864,0,10394.097277227977,25116.512760625788,32627.356674175247,34188.783754742188,1561.4270805669435,0,2170.8137308110045,988.88236666666683,13
2025-02-09,q4_3_ridge,5619.3039761593845,5666.6553941790153,55949.361549481946,3838.6284643396934,-4.2131726977083481,5782.4110515224193,65566.187892646354,81252.090110675868,83625.681527338675,2386.3799208294568,12.788504166666712,994.1912758721669,437.59029371114093,10
2025-02-10,q4_3_ridge,5666.6553941790153,5542.6615697969992,52691.487457758281,2146.9246606086658,-581.51469932052237,4286.7030272236179,58543.600446270037,78389.231858505605,78001.986575152521,1131.4192997801595,1518.6645831332467,749.01855863044068,475.48240934637533,10
2025-02-11,q4_3_ridge,5542.6615697969992,5783.1993720658638,52958.509708674377,3714.1735125022965,-1491.3042642371888,15131.876974226292,70313.255931165782,78600.286330566276,77138.087318160819,1984.3617872793686,3446.5607996848275,2628.5034672639172,50.007322120593926,20
2025-02-12,q4_3_ridge,5783.1993720658638,5880.1370826812308,54707.511612498609,3414.6668330231446,-1118.5357556891454,2861.8379082357419,59865.480598068338,80947.252915275269,79948.601331242025,1821.7337572460947,2820.3853412793424,507.01223190644595,804.45603212132005,10
2025-02-13,q4_3_ridge,5880.1370826812308,5964.2949941546076,49982.435222311433,1473.8190924274745,-105.16778158025811,2799.5983975547633,54150.684930713411,75898.920829533905,76429.950099655514,897.18196638786594,366.15269626625889,465.01150667885435,1146.649334151102,7
2025-02-14,q4_3_ridge,5964.2949941546076,5590.245546373284,13396.106090696103,1178.1159591056048,0,5288.8395934951195,19863.061643296827,33483.423609835401,34550.422197241598,1066.9985874062008,0,1141.629108568522,2273.62943391106,13
2025-02-15,q4_3_ridge,5590.245546373284,5589.2270384040503,14199.709017198693,875.05993397850693,-130.34895551159047,6922.4681030931524,21866.888098758762,33865.597637979517,34132.967734554004,655.87287499897059,388.50277842447804,1679.1169038389353,2751.7510789130965,14
2025-02-16,q4_3_ridge,5589.2270384040503,5928.8254419992372,55733.022640709387,4367.7677686573015,-1805.6366318907176,2030.4157963634721,60325.56957383945,82064.322466949583,79938.616346931085,2272.944834662705,4398.6509546812158,342.80780962454287,508.00109642921086,5
2025-02-17,q4_3_ridge,5928.8254419992372,5831.0129573316963,54879.952451646597,3539.4891560057949,-2467.0241449882269,3043.7359274608498,58996.153390125022,81849.847323916707,76617.327295922645,1817.3754399006712,7049.8954678947248,497.61835807351355,2164.729151662506,8
2025-02-18,q4_3_ridge,5831.0129573316963,5954.5855966919416,47435.818633128445,5583.1087647523045,0,1624.0598345886297,54642.987232469386,72572.859267379434,76049.694801489764,3476.8355341103397,0,266.77329883835705,99.464478860788176,8
2025-02-19,q4_3_ridge,5954.5855966919416,5775.7623422871402,48599.634957250411,3847.8169929880314,0,3195.1716932150521,55642.623643453495,73658.187418830086,76464.627476221765,2806.4400573916819,0,609.92610104274331,72.466619377802544,16
2025-02-20,q4_3_ridge,5775.7623422871402,5943.643186250205,50864.598204676389,2338.9356477974497,-637.8881876695034,930.30405148603018,53495.949716290372,77027.239895838546,76401.253736186016,1280.7888532683485,1906.7750129208848,173.07295591781451,1330.429146901301,7
2025-02-21,q4_3_ridge,5943.643186250205,5535.5869091974073,13426.910698167798,768.92624763824506,0,3480.4546811409518,17676.291626946993,32906.620543891986,33531.293985208104,624.67344131612322,0,831.43746607181879,5245.3223333333299,11
2025-02-22,q4_3_ridge,5535.5869091974073,5764.0969220535189,13959.452308037635,960.29027203459816,-36.757070620395048,2972.9460740676991,17855.931583519538,33927.748932393202,34465.877143145321,674.16751966849347,136.03930891637981,691.27722973694313,3239.0151410983963,8
2025-02-23,q4_3_ridge,5764.0969220535189,5994.2509845248424,50079.010418173799,3127.2324618761895,-1139.7547168931533,4702.2848925658172,56768.773055722646,76618.230870139931,75312.039150928002,1648.1647284945998,2954.3564477065179,858.31598342421114,153.38431810160864,15
2025-02-24,q4_3_ridge,5994.2509845248424,5923.7805913564553,48249.359282126999,2037.0497051251887,-745.3582531446707,915.36216555310648,50456.412899660616,72770.355383644637,72139.259422174451,1065.2235478616649,1696.3195093318511,184.41313437177743,139.93511805773346,5
2025-02-25,q4_3_ridge,5923.7805913564553,5913.2582746388016,48540.155381166202,2297.6639742541856,-1441.6999053581271,1901.969395369847,51298.08884543211,75505.130948973238,71726.269061336832,1195.2216496599076,4974.0835372963165,399.34006395073436,2415.2529195402026,14
2025-02-26,q4_3_ridge,5913.2582746388016,6154.0959307436724,44878.216277702304,5008.8129185453563,0,271.59759828398029,50158.626794531643,70077.23105297226,74015.795917488198,3938.5648645159363,0,53.432133172905878,348.38513180436541,3
2025-02-27,q4_3_ridge,6154.0959307436724,6108.0175403185985,44153.930171107902,3313.2990567759366,-27.675029847777719,1695.8573892734166,49135.411587309485,69997.570793947569,71904.256520209601,2033.3148151509167,126.62908888888865,285.40576009082463,959.60603555378464,7
2025-02-28,q4_3_ridge,6108.0175403185985,5852.114676052347,12658.037893238641,448.64901938681868,-64.841838850249076,4968.9671621449615,18010.812235920173,31742.182545310876,31910.490368304323,350.11043691663264,181.80261392318369,1219.068996731336,6503.1903500000026,12
2025-03-01,q4_3_ridge,5852.114676052347,5963.9061720251457,14131.611946168247,610.66439584725299,-220.40336301691025,1533.5180892138749,16055.391068212462,35429.557986327956,34976.042536197405,434.46350464074942,887.97895477129623,331.80424834614399,8244.2354010294221,7
2025-03-02,q4_3_ridge,5963.9061720251457,5928.0834868587572,51528.462778734378,1764.2805714719848,-855.12152446407003,2004.4089760089946,54442.030801751287,78095.597668981936,77230.49095998281,944.89937068584652,1810.0060796849593,364.11254590224019,999.17255288610124,7
2025-03-03,q4_3_ridge,5928.0834868587572,5842.1692310971657,53603.185029925691,3043.3324643951928,-1870.6617088465373,2383.6200574865697,57159.475842960906,80969.858421537239,77593.954880061166,1772.4383373252913,5148.341878801366,425.62060201941415,1897.6336420446826,8
2025-03-04,q4_3_ridge,5842.1692310971657,5880.1186946908574,46720.148303334085,2781.790870355107,-102.64535747340919,832.82060634217817,50232.114422557963,72356.369963204939,73560.80887723912,1464.2444668029157,259.80555276872803,151.85245815742519,508.15310851732397,8
