date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q3_m2,9902.8112878703687,6221.70788044662,20271.762314168624,0,-478.17733303014353,0,19793.58498113848,38204.282127597791,36720.923374006517,0,1483.3587535912709,0,2698.9013172180489,0
2025-02-02,q3_m2,6221.70788044662,6570.2244893788784,55544.666985172589,271.32817972312534,-696.40018432700322,0,55119.594980568712,88645.17580599169,86632.236908591265,213.99348750000024,2226.9323849004263,0,3636.3454549706958,0
2025-02-03,q3_m2,6570.2244893788784,6265.2006188553778,56988.167460228709,0,-1220.0190166884486,1493.7283182059903,57261.876761746244,90563.498640463484,86952.177331545725,0,3611.3213089177552,214.12389882539998,2969.4487672986825,1
2025-02-04,q3_m2,6265.2006188553778,6312.4038847544789,59544.738692035535,0,-1765.0916378266422,0,57779.647054208886,93979.018513514457,89006.452301473095,0,4972.5662120413681,0,3299.5703262640027,0
2025-02-05,q3_m2,6312.4038847544789,5880.2497625370897,51318.999016074325,245.17212861658015,-21.668678741666689,12880.850931416682,64423.353397365921,82646.765230712728,82915.105235832307,333.56685928625029,65.226854166666726,2075.0286347336059,202.55804341734756,14
2025-02-06,q3_m2,5880.2497625370897,5820.6556289625569,56433.545065893413,0,-2289.41354135847,11659.249719572526,65803.38124410747,89919.201708614084,83570.475269598683,0,6348.726439015396,1750.0034702472831,693.55300546899025,9
2025-02-07,q3_m2,5820.6556289625569,5569.8309185588787,19936.732348251404,0,-613.16179119901119,6401.1448016923532,25724.715358744746,39292.926189020764,37334.041583124897,0,1958.8846058958723,1184.7897563768872,3030.5530976210057,8
2025-02-08,q3_m2,5569.8309185588787,5608.0233773790433,15958.314132665226,546.52260061116726,0,18459.42795825535,34964.264691531745,32382.853815756469,32820.577221826999,437.72340607053366,0,3327.8506591076075,988.88236666666683,14
2025-02-09,q3_m2,5608.0233773790433,5668.4717913123968,50015.053670772948,1460.2071890167529,-2.8205045939583435,13336.874546579442,64809.314901775178,81292.460571827207,82596.18422442954,1316.5121567690128,12.788504166666712,2042.6941580213688,437.95208381790576,10
2025-02-10,q3_m2,5668.4717913123968,5520.1280006685938,48384.070234910323,115.31851314458322,-434.53361799748575,11665.06147535843,59729.916605415856,78555.488256735611,77111.127715502909,92.624216666666598,1536.9847578993654,1812.3304932202523,503.32549765746296,12
2025-02-11,q3_m2,5520.1280006685938,5782.7153278259293,48405.505400507689,0,-1212.5694465526826,26114.837242030506,73307.773195985515,78608.117309124849,75497.859640503797,0,3110.2576686210568,4337.654718442529,63.774519909332525,21
2025-02-12,q3_m2,5782.7153278259293,5867.9903377651071,50078.082375815386,0,-917.970651716612,15273.717731971445,64433.82945607022,80958.147720917041,78073.201375356555,0,2884.9463455604996,2313.6746880245091,820.39399940198018,11
2025-02-13,q3_m2,5867.9903377651071,5978.3161324499479,46215.694820467586,500.9084226358334,-105.17085541537386,6754.1208929832683,53365.553280671309,75912.853771013775,75900.317610700877,409.42574166666674,421.96190197955866,1034.3492241212493,1177.553104972164,9
2025-02-14,q3_m2,5978.3161324499479,5585.492130440869,16620.138878932841,808.58453065774279,0,8234.3570837169173,25663.080493307501,33018.48806566486,33652.885688340801,634.39762267593665,0,1579.6747769527553,2244.435297410836,13
2025-02-15,q3_m2,5585.492130440869,5599.3714590516802,17091.911919823622,0,-159.99404249797129,11654.683615104976,28586.601492430629,33486.484811752329,33097.982033327848,0,388.502778424479,2335.6135881378436,2727.5458150756381,14
2025-02-16,q3_m2,5599.3714590516802,5928.8254419992372,50695.590380360227,0,-1565.5000426714334,17744.377598161238,66874.467935850029,82277.534655846859,77807.249140752159,0,4470.2855150947125,2667.4773921517935,555.81132426877332,9
2025-02-17,q3_m2,5928.8254419992372,5785.5907753703905,50114.271709505789,0,-2042.1785137449251,15473.918898549406,63546.012094310267,81849.847323916707,74740.607804349027,0,7109.23951956768,2314.2494655073442,2249.9901653975908,11
2025-02-18,q3_m2,5785.5907753703905,5938.9038638037864,44475.638799112327,1045.0321022587591,0,16734.720411872528,62255.391313243606,72781.661691780886,74065.210087543703,1283.548395762828,0,2495.5007348571603,164.88688267634791,12
2025-02-19,q3_m2,5938.9038638037864,5726.2277060896313,45333.904296868284,1968.0874564515061,0,9429.6112169544704,56731.602970274253,73833.944899816925,75814.798166866211,1980.8532670492909,0,1529.06303713844,199.51013235621213,17
2025-02-20,q3_m2,5726.2277060896313,5930.3013245502352,46919.687005376611,269.76138452583331,-562.09693626919784,8089.1067711326396,54716.458224765884,77240.61171383578,75433.154245276237,201.06987499999991,2008.5273435595436,1220.1813885999447,1259.0200779113418,8
2025-02-21,q3_m2,5930.3013245502352,5527.4252166578999,16274.950135407291,178.22826966437401,0,6742.0804991398982,23195.258904211565,32408.46686158645,32541.434501864227,132.96764027777704,0,1349.4273763358551,5251.0550225016286,12
2025-02-22,q3_m2,5527.4252166578999,5776.9463766764648,16982.624799998259,54.804400973102084,-49.563560442164068,7010.5439986474257,23998.409639176625,33467.289301371376,33375.898633121666,44.648640666668342,136.03930891637981,1346.8881658231167,3218.4185083284497,10
2025-02-23,q3_m2,5776.9463766764648,5945.033992948167,46544.332668009985,0.48317021187503206,-801.06867602749901,13503.729045107628,59247.476207301988,76577.84602701501,74211.927745880064,0.32744999999999891,2366.2457311349563,2076.7367582302486,259.91768791018762,15
2025-02-24,q3_m2,5945.033992948167,5916.9556024100239,44953.210712029038,0,-657.44237376664478,8146.1897201972679,52441.958058459662,72857.562552620569,71196.017970648827,0,1661.5445819717352,1244.7998206213067,168.60945392119919,8
2025-02-25,q3_m2,5916.9556024100239,5817.3505455205686,45987.256024464979,0,-1449.4018300144644,9973.6727241394292,54511.526918589945,75583.137641720663,70231.213333108011,0,5351.9243086126553,1532.7327452951695,2175.8566058974197,13
2025-02-26,q3_m2,5817.3505455205686,6124.9561963415244,42268.644288574629,2903.9373699759226,0,5798.2467037357246,50970.82836228628,69818.20322490402,72878.407730964318,3060.204506060295,0,854.1648366300584,260.60493179688808,7
2025-02-27,q3_m2,6124.9561963415244,6099.5173231452445,42633.298798534561,769.62230358733473,-28.123940938055501,10634.701624286816,54009.498785470649,70029.948276616618,70634.538040575135,731.21885284740392,126.62908888888865,1585.3534989621517,967.68434974411014,9
2025-02-28,q3_m2,6099.5173231452445,5808.3792231080815,15898.449298334632,0,-86.503620078558896,7295.4780006019719,23107.423678858042,31407.783882542113,31225.981268618933,0,181.80261392318261,1577.2118457004717,6545.0598052077803,12
2025-03-01,q3_m2,5808.3792231080815,5932.9857597842774,17825.51290363411,0,-297.02057297870772,4213.8846679354929,21742.376998590891,35366.129097056539,34443.097669675735,0,923.03142738080498,754.94929873843887,8234.1834835645532,8
2025-03-02,q3_m2,5932.9857597842774,5894.8577687197212,47875.244125499652,0,-686.27628871715069,8580.7086499862362,55769.676486768738,78394.506651288597,76517.352071840534,0,1877.1545794480539,1307.1598167660381,1060.9416228766463,8
2025-03-03,q3_m2,5894.8577687197212,5838.1027217581304,49737.224688882154,1002.2300018968751,-1596.8200779499316,9375.4201378362868,58518.054750665382,81038.943786715652,76490.202088591846,761.38457500000004,5310.1262731238094,1434.799131691891,1879.443396739769,9
2025-03-04,q3_m2,5838.1027217581304,5844.4058090600665,44201.444648048258,0,-68.367786568304993,10797.464767069283,54930.541628549225,72519.221640248303,72338.016115832113,0,181.20552441619702,1603.2516681103725,629.89806076704633,10
2025-03-05,q3_m2,5844.4058090600665,5893.8556565417512,46179.444255654191,4.6069014414582377,-1851.8326140954669,14663.320417029678,58995.538960029851,75985.504298830725,69571.694298172515,3.1221499999999196,6416.9321506582055,2170.7152326685659,1810.1725700283228,9
2025-03-06,q3_m2,5893.8556565417512,5760.5941863766111,42795.11834233642,0,-373.69449376019111,6818.9382474031499,49240.362095979384,70567.682646774163,69316.085151510735,0,1251.5974952634256,1010.3410472134523,374.3624752188889,5
2025-03-07,q3_m2,5760.5941863766111,5687.3842016403923,16354.501731704466,0,-427.91388107623231,3659.6242276557532,19586.212078283988,31813.590900174524,30793.168638786832,0,1020.4222613876939,709.04536450777971,7554.7490895223737,7
2025-03-08,q3_m2,5687.3842016403923,5762.0138047941846,14755.24208529038,0,-2.6368118151163658,7964.5504232399771,22717.155696715239,29178.930685058585,29173.565135294855,0,5.3655497637288931,1761.8233254942068,8767.3377673212999,13
2025-03-09,q3_m2,5762.0138047941846,6026.5584869692366,43586.047807302006,7.7316087224998338,-1329.6620133901069,8176.4696253343163,50440.587027968722,72535.674405527054,67863.091388947854,5.2397999999998319,4677.822816579197,1202.3341752439951,1350.0527986107547,6
2025-03-10,q3_m2,6026.5584869692366,5835.4446871337213,41462.880287347522,386.74012061494739,-13.285499480834549,14325.899385267519,56162.234293749163,69246.677581612894,69566.57629881319,372.97893274154035,53.080215541249345,2481.0676282535201,80.360467812986712,11
2025-03-11,q3_m2,5835.4446871337213,6091.6066382457211,36788.087056758624,5470.5164163210429,0,14891.528700047347,57150.132173127,60815.968355446195,66521.683143966133,5705.7147885199465,0,2383.4823555478661,575.59520471894348,11
2025-03-12,q3_m2,6091.6066382457211,5766.175376234165,42107.228254648122,0,-1313.2368505545428,9936.2154324206676,50730.20683651424,69879.160403906717,65567.12250161625,0,4312.0379022904763,1465.1050573819984,861.15093999423152,5
2025-03-13,q3_m2,5766.175376234165,5934.1534117482224,42134.685723794297,1040.5803879110329,-10.704423544999958,7028.3459099133834,50192.907598073711,70372.115660953859,71417.879204929777,1093.9756106425934,48.212066666666487,1024.6673391022082,520.7431739434478,6
