date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q3_no_refund_m7,9902.8112878703687,6322.5767936263146,20271.762314168624,0,0,0,20271.762314168624,38204.282127597791,38204.282127597791,0,0,0,4101.351482238746,0
2025-02-02,q3_no_refund_m7,6322.5767936263146,6606.9509767703139,55496.726980512532,380.04599910327602,0,0,55876.772979615809,88533.099235792033,88805.802682777663,272.70344698562542,0,0,5896.7101744864613,0
2025-02-03,q3_no_refund_m7,6606.9509767703139,6365.6900051503708,56970.734620880234,531.89877537972632,0,0,57502.63339625996,90522.691432250766,90798.741863297211,276.05043104644722,0,0,6592.001648362585,0
2025-02-04,q3_no_refund_m7,6365.6900051503708,6651.1050074931454,59497.012663822177,316.15081787201552,0,0,59813.163481694188,93867.363639853356,94095.014940372261,227.65130051892504,0,0,8285.2247017561695,0
2025-02-05,q3_no_refund_m7,6651.1050074931454,5880.2497625370897,51158.228883147705,3322.1306407841003,0,4222.5867524016148,58702.946276333416,82270.43064989199,85105.408346844866,2834.9776969528693,0,646.41651209799454,1317.862708352498,7
2025-02-06,q3_no_refund_m7,5880.2497625370897,5820.6556289625569,56433.545065893413,635.92655767334406,0,1131.2918743426324,58200.763497909385,89919.201708614084,90252.145516756806,332.94380814272358,0,211.72304203322818,5767.3368851525393,7
2025-02-07,q3_no_refund_m7,5820.6556289625569,5569.8309185588787,19936.732348251404,187.20383244371899,0,4370.5927150363077,24494.528895731433,39292.926189020764,39498.999842409226,206.07365338846046,0,854.67761866164938,4893.5384317453863,7
2025-02-08,q3_no_refund_m7,5569.8309185588787,5608.0233773790433,15958.314132665226,3526.2364014923942,0,7379.2448446423678,26863.795378799987,32382.853815756469,34992.958152428342,2610.1043366718736,0,1155.4697285062668,988.88236666666683,9
2025-02-09,q3_no_refund_m7,5608.0233773790433,5668.4717913123968,50015.053670772948,3879.1123565716871,0,4915.157398641496,58809.323425986135,81292.460571827207,84187.160630831015,2894.7000590038228,0,798.67063061341173,766.03302467123819,8
2025-02-10,q3_no_refund_m7,5668.4717913123968,5520.1280006685938,48384.070234910323,1417.7040417042872,0,4477.5527865563827,54279.327063171004,78555.488256735611,79332.570052465366,777.08179572975098,0,758.07784374080802,1590.8968762118768,10
2025-02-11,q3_no_refund_m7,5520.1280006685938,5782.7153278259293,48405.505400507689,989.99521561339725,0,11017.907360188106,60413.407976309201,78608.117309124849,79255.606986940358,647.48967781551141,0,1988.1095247718667,1231.5854146225229,17
2025-02-12,q3_no_refund_m7,5782.7153278259293,5867.9903377651071,50078.082375815386,705.70013141620041,0,2934.6966875975022,53718.479194829088,80958.147720917041,81328.982301242417,370.83458032536271,0,495.92225408711676,2064.3900913981633,9
2025-02-13,q3_no_refund_m7,5867.9903377651071,5978.3161324499479,46215.694820467586,1501.1262463405806,0,3136.9420873464414,50853.763154154607,75912.853771013775,76846.12156238695,933.26779137318613,0,511.58054890577029,1599.5150069517242,8
2025-02-14,q3_no_refund_m7,5978.3161324499479,5585.492130440869,16620.138878932841,1942.0626733834811,0,3966.6692473708827,22528.870799687204,33018.48806566486,34542.147104557989,1523.6590388931318,0,697.47500084437638,2250.6679231863191,11
2025-02-15,q3_no_refund_m7,5585.492130440869,5599.3714590516802,17091.911919823622,1575.3002579702693,0,3882.0630598383891,22549.275237632282,33486.484811752329,34779.660244799568,1293.1754330472347,0,726.6978360612278,2785.2744857829962,9
2025-02-16,q3_no_refund_m7,5599.3714590516802,5928.8254419992372,50695.590380360227,1027.7081435626449,0,2312.8726742096578,54036.171198132535,82277.534655846859,82814.271784000826,536.73712815396755,0,392.60699331271837,3114.0146127028775,6
2025-02-17,q3_no_refund_m7,5928.8254419992372,5785.5907753703905,50114.271709505789,1423.8711765383391,0,3197.9331929300333,54736.076078974162,81849.847323916707,82676.984901864605,827.13757794789888,0,501.06147767709092,8200.0614180480698,8
2025-02-18,q3_no_refund_m7,5785.5907753703905,5938.9038638037864,44475.638799112327,5491.9991438284487,0,1765.5134925243319,51733.151435465101,72781.661691780886,76603.311004433155,3821.6493126522682,0,286.91457283747093,521.6327059626044,8
2025-02-19,q3_no_refund_m7,5938.9038638037864,5726.2277060896313,45333.904296868284,3553.5291471584515,0,3709.1343964744851,52596.567840501215,73833.944899816925,76644.232656544074,2810.2877567271644,0,699.628547460562,199.51013235621213,16
2025-02-20,q3_no_refund_m7,5726.2277060896313,5930.3013245502352,46919.687005376611,2232.1874678460113,0,846.24732309119497,49998.121796313819,77240.61171383578,78798.485551311984,1557.8738374761992,0,169.88869475914976,3547.5851676211305,7
2025-02-21,q3_no_refund_m7,5930.3013245502352,5527.4252166578999,16274.950135407291,1997.5204906591673,0,1170.9200355930054,19443.390661659465,32408.46686158645,33944.886948949163,1536.4200873627096,0,231.36031966514122,5600.9775650934043,5
2025-02-22,q3_no_refund_m7,5527.4252166578999,5776.9463766764648,16982.624799998259,1850.6314737382172,0,610.50185685199824,19443.758130588478,33467.289301371376,34879.959813448339,1412.6705120769616,0,103.67933565892235,3462.1067784633101,3
