date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-02-01,q3_no_refund_m0,9902.8112878703687,6322.5767936263146,20271.762314168624,0,0,0,20271.762314168624,38204.282127597791,38204.282127597791,0,0,0,4101.351482238746,0
2025-02-02,q3_no_refund_m0,6322.5767936263146,6406.3603696909149,55496.726980512532,0,0,0,55496.726980512532,88533.099235792033,88533.099235792033,0,0,0,5803.6235810458238,0
2025-02-03,q3_no_refund_m0,6406.3603696909149,6265.2006188553778,57065.948295707261,0,0,1293.7469394255475,58359.695235132807,90745.569884561206,90745.569884561206,0,0,185.45684338095577,6592.0016483625832,1
2025-02-04,q3_no_refund_m0,6265.2006188553778,6645.3540717313781,59544.738692035535,0,0,0,59544.738692035535,93979.018513514457,93979.018513514457,0,0,0,8038.893535995574,0
2025-02-05,q3_no_refund_m0,6645.3540717313781,5880.2497625370897,51160.958660655961,0,0,14302.642512052296,65463.601172708251,82276.82057851617,82276.82057851617,0,0,2287.2363333359363,196.20285138706276,14
2025-02-06,q3_no_refund_m0,5880.2497625370897,5820.6556289625569,56433.545065893413,0,0,3453.9078799462868,59887.452945839694,89919.201708614084,89919.201708614084,0,0,544.66685017595387,5767.3368851525393,7
2025-02-07,q3_no_refund_m0,5820.6556289625569,5569.8309185588787,19936.732348251404,0,0,4405.5617117297479,24342.294059981155,39292.926189020764,39292.926189020764,0,0,861.76281705967199,4666.6250261645437,7
2025-02-08,q3_no_refund_m0,5569.8309185588787,5608.0233773790433,15958.314132665226,0,0,21392.174778927896,37350.488911593122,32382.853815756469,32382.853815756469,0,0,3765.5740651781371,988.88236666666683,14
2025-02-09,q3_no_refund_m0,5608.0233773790433,5668.4717913123968,50015.053670772948,0,0,20794.788616679278,70809.842287452222,81292.460571827207,81292.460571827207,0,0,3149.5501766809398,400.05931074836417,12
2025-02-10,q3_no_refund_m0,5668.4717913123968,5520.1280006685938,48384.070234910323,0,0,9796.0316996211186,58180.101934531449,78555.488256735611,78555.488256735611,0,0,1535.1596394705598,1590.8968762118768,11
2025-02-11,q3_no_refund_m0,5520.1280006685938,5782.7153278259293,48405.505400507689,0,0,14606.109787975754,63011.615188483447,78608.117309124849,78608.117309124849,0,0,2627.2487345727623,1231.5854146225229,19
2025-02-12,q3_no_refund_m0,5782.7153278259293,5867.9903377651071,50078.082375815386,0,0,5518.9018045591447,55596.984180374529,80958.147720917041,80958.147720917041,0,0,866.36450135799441,2064.3900913981633,9
2025-02-13,q3_no_refund_m0,5867.9903377651071,5978.3161324499479,46215.694820467586,0,0,9506.9005251842664,55722.595345651855,75912.853771013775,75912.853771013775,0,0,1442.5009970030051,1599.5150069517242,9
2025-02-14,q3_no_refund_m0,5978.3161324499479,5585.492130440869,16620.138878932841,0,0,11894.77222394089,28514.911102873735,33018.48806566486,33018.48806566486,0,0,2125.6901320400793,2161.8984004255785,14
2025-02-15,q3_no_refund_m0,5585.492130440869,5599.3714590516802,17091.911919823622,0,0,9566.9597634855454,26658.871683309168,33486.484811752329,33486.484811752329,0,0,2013.3728602051206,2785.2744857829962,13
2025-02-16,q3_no_refund_m0,5599.3714590516802,5928.8254419992372,50695.590380360227,0,0,6012.0641400277273,56707.654520387958,82277.534655846859,82277.534655846859,0,0,923.92746637786956,3114.0146127028775,7
2025-02-17,q3_no_refund_m0,5928.8254419992372,5785.5907753703905,50114.271709505789,0,0,8663.2737190305288,58777.545428536316,81849.847323916707,81849.847323916707,0,0,1299.6588946933707,8171.6952764160596,9
2025-02-18,q3_no_refund_m0,5785.5907753703905,5938.9038638037864,44475.638799112327,0,0,23673.589430673415,68149.228229785745,72781.661691780886,72781.661691780886,0,0,3523.6022430247108,122.7533025867624,13
2025-02-19,q3_no_refund_m0,5938.9038638037864,5726.2277060896313,45333.904296868284,0,0,20371.314269531485,65705.218566399766,73833.944899816925,73833.944899816925,0,0,3155.3058119259608,146.38931246838183,19
2025-02-20,q3_no_refund_m0,5726.2277060896313,5930.3013245502352,46919.687005376611,0,0,8113.4762146820194,55033.163220058632,77240.61171383578,77240.61171383578,0,0,1223.7946206481886,3044.6636231881043,8
