date,strategy,soc_start_kwh,soc_end_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,original_plan_kwh,increase_kwh,decrease_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_intervals
2025-02-01,q4_adaptive,9902.8112878703687,6290.0101411206797,36791.602249591851,15585.175021946809,15875.512799851638,0,2703.7640941633454,39992.170686951249,182.81732552654893,3383.3857628859487,17569.36204103678,233.00982224986294,-924.64171602777947,0,16877.730147258866,0
2025-02-02,q4_adaptive,6290.0101411206797,6438.4950241078086,84559.738576342017,22908.168218988245,18421.979862692056,410.32236877542806,2127.5946388212624,90342.265226129559,0,5782.5266497875564,63147.033450624411,0,-2472.5885857224789,2137.9019313097901,62812.346796211728,4
2025-02-03,q4_adaptive,6438.4950241078086,6358.5931399389301,86197.042448198801,23573.609534776198,19166.535418920714,0,1573.051832343313,91952.972246741876,163.36536760735402,5919.2951661504385,65915.667977673438,321.33150981528496,-2676.3500151537,0,63560.649472335019,0
2025-02-04,q4_adaptive,6358.5931399389301,6541.5392095757397,88228.936641259323,24098.677239000426,19355.277100917217,27.985520978571003,2318.6580741546841,94897.323200500934,961.60303674055228,7629.9895959821679,68284.978272546854,1826.4235345470238,-3492.0127078034184,149.20730195022335,66768.596401240677,2
2025-02-05,q4_adaptive,6541.5392095757397,6039.7628415719464,84962.379830657155,23143.283448735376,19197.658324679069,389.49630224792713,657.82402551544772,83078.699428745196,3057.5663675369469,1173.8859656249886,58227.368656640952,4531.4217461600801,-530.65511867396788,2422.0848463743173,64650.22013050138,4
2025-02-06,q4_adaptive,6039.7628415719464,5901.1506327077295,85127.27139301649,24358.858777556467,19855.426597798541,79.085417116717664,431.86741370861478,90672.754765957608,1233.2198872881231,6778.7032602292456,64575.76641546614,2243.145054483783,-2948.5176069355712,504.42539270869247,64374.819255723043,5
2025-02-07,q4_adaptive,5901.1506327077295,5535.9909437868882,38760.498737645357,19684.560782804128,16273.137954100102,920.92316714380115,4464.3194094184655,39605.584408663184,794.96317107435243,1640.0488420921756,16463.598236512968,504.8046845447135,-441.46571850149928,4496.1569050050894,21023.094107561268,8
2025-02-08,q4_adaptive,5535.9909437868882,5733.9810582770879,36567.550490568916,19860.357374459607,15908.698370271097,430.99475304571433,1469.7235227594538,33090.309417086013,3477.2410734829023,0,13116.622463295735,3907.8747339914758,0,2029.4385394545038,19053.935736741714,3
2025-02-09,q4_adaptive,5733.9810582770879,5816.7110207585392,85231.445558793552,23198.726997599839,18716.51190182256,338.89089137264602,1532.7053877222647,81668.019821577502,3700.3836820968045,136.95794488075012,56385.939611562724,5173.6707266677713,-51.968315049865453,1930.7495812646016,63438.391604445234,8
2025-02-10,q4_adaptive,5816.7110207585392,5586.9294557452049,77782.404417657381,21825.963483658677,17885.833830275526,521.80236637580697,37.439547316706467,78886.682884947018,688.07748798420653,1792.3559552738643,53034.252364222135,1104.9296678309986,-624.14132839244826,2956.3430756223242,56471.383779283016,8
2025-02-11,q4_adaptive,5586.9294557452049,5844.0627848926515,78567.559840939954,22521.239099026054,18010.783673978411,1282.3892491108359,118.89653166981236,79152.174299322418,1721.7999808010916,2306.4144391835571,53699.225393199609,2845.6961908762114,-1007.1088265730796,7291.4577695998714,62829.270527102606,16
