date,strategy,soc_start_kwh,soc_end_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,original_plan_kwh,increase_kwh,decrease_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_intervals
2025-02-01,q3_online,9902.8112878703687,6454.1554940443566,37342.373934719624,15551.608060562086,15700.592743498701,0,3113.1826843229064,39992.170686951256,0,2649.7967522316244,21375.839322582422,0,-787.4894282641784,0,20588.349894318242,0
2025-02-02,q3_online,6454.1554940443566,6715.9157992619866,86621.779439014441,22578.78301176531,18053.229964834034,0,3739.9484420831786,90295.845297877138,154.66043155217221,3828.7262904148665,56892.677772834184,212.93435413355454,-1224.7684227979673,0,55880.843704169762,0
2025-02-03,q3_online,6715.9157992619866,6419.521373447129,86511.742118701281,22583.061588364046,18559.034869808253,0,2270.7989001454807,91840.175764281274,101.71398932417964,5430.1476349041804,58045.119443159994,196.5266844727137,-1851.3986761788208,0,56390.247451453892,0
2025-02-04,q3_online,6419.521373447129,6729.1038464671738,89372.615365875477,23289.369238887226,18585.76485778061,0,3474.1470347688633,94829.625163269608,325.45795219124545,5782.4677495853739,60287.773593390644,505.1279399006894,-2032.2695087814479,0,58760.63202450989,0
2025-02-05,q3_online,6729.1038464671738,5880.2497625370897,84211.315341473077,22954.708099937321,19357.282236486313,646.41651209799454,511.87900678672702,82849.286012727986,2208.1843167301349,846.1549879850503,51647.685518807819,2877.8210058299437,-327.13509365830873,4222.5867524016148,58420.958183381066,7
2025-02-06,q3_online,5880.2497625370897,5820.6556289625569,84837.055630613962,23409.83059670377,19015.597503547146,257.78016733504722,429.54548812571835,90691.658187107445,1104.2375927657974,6958.8401492592866,57059.765161532225,2146.0079749339211,-2502.2156593027998,1380.8019485704494,58084.359425733783,8
2025-02-07,q3_online,5820.6556289625569,5569.8309185588787,37811.132104255244,20474.356054022937,16809.970643121887,854.26100952306706,3195.3280362105925,39808.488096448804,161.15804709793511,2158.5140392914955,20313.884859544814,179.13232502586447,-656.70126798613626,4392.3443708367286,24228.660287421269,7
2025-02-08,q3_online,5569.8309185588787,5616.261372648255,35067.075695730644,18704.303302079803,15108.698266004194,1094.5744236782948,988.88236666666683,32730.163344243731,2336.9123514869125,0,16258.991152596191,3081.4723969452948,0,6951.2923182348359,26291.755867776323,9
2025-02-09,q3_online,5616.261372648255,5687.3016393072694,83777.1375099078,24307.982124053378,19625.529280490122,731.08083755970642,270.34953723760248,81990.633618772379,2052.4545091909895,265.95061805555611,50604.968788048936,2798.6628899422913,-67.779856796180695,4484.9154530090163,57820.76727420406,8
2025-02-10,q3_online,5687.3016393072694,5538.7049605956454,77976.977643990787,23467.163333851939,19142.139311260529,718.64794803444022,43.963986100487887,79225.755361134041,1017.398488618241,2266.1762057614978,48957.302832332469,1555.6472832014138,-726.84975984569917,4170.7680261999258,53956.868381888104,11
2025-02-11,q3_online,5538.7049605956454,5802.1781582649655,78022.906871959945,22930.508832789157,18336.586276656832,1866.8319175602971,75.219100054593014,79407.418409257632,1788.0252792584051,3172.5368165560762,49087.274941477968,3214.7028456987782,-1232.9701735095223,10286.084924014405,61355.09253768163,17
2025-02-12,q3_online,5802.1781582649655,5892.7774407186371,79394.475791681834,23810.651937529496,19205.088715190584,634.37248157890156,156.54891758850101,81815.314762897397,1200.1593222704969,3620.9982934860577,50814.174639378056,2336.3295777197391,-1315.5851489291285,3361.7459970314999,55196.66506520017,14
2025-02-13,q3_online,5892.7774407186371,6009.0672647530728,76084.409744229284,23393.056988198419,18843.715318809729,426.789691251303,632.37874942524695,76714.697121402627,1229.3433887562251,1859.6307659295412,46908.859349821345,1488.6312459338981,-566.43042135572068,2510.2555083340599,50341.315682733577,11
2025-02-14,q3_online,6009.0672647530728,5624.4729651877051,34994.399705184631,18660.10276532346,15460.818109520833,479.54621432589909,2472.8594470412381,33647.991953603472,1346.4077515811587,0,17145.283389999291,1685.8458354440445,0,2692.341276246676,21523.470501690012,11
2025-02-15,q3_online,5624.4729651877051,5642.0985620240108,34989.392891483454,18139.715464991918,14677.306489490777,486.51919986693412,2733.4120158492487,34239.805968463304,1132.7682925672427,383.18136954709331,17709.44570482058,1362.718389955472,-156.8536378592116,2525.506305478807,21440.816762395647,8
2025-02-16,q3_online,5642.0985620240108,5976.9829827863523,79360.780833741621,23149.588310125466,18449.770552515518,834.53878787427539,118.12276400595772,83288.437454268555,1639.5035252544883,5567.1601457814158,51565.595872184786,3226.4474169139635,-2009.2093233766673,4131.7311173751259,56914.565083097201,11
2025-02-17,q3_online,5976.9829827863523,5845.0532325847171,75213.342497592646,21789.749181783722,17768.433612426288,290.78540579437964,298.9491673629326,82772.484312857414,1159.5838518322048,8718.7256670969546,50930.487199629177,2258.7818466993845,-2825.6378286988152,1903.5537634760387,52267.184981105791,7
2025-02-18,q3_online,5845.0532325847171,6039.5810544033384,76590.54151327243,21706.386892627896,17407.098343391837,84.60854792888415,284.47372863192743,73776.539909806466,2851.1925748741974,37.190971408236408,45339.756231805521,4207.1440842936454,-10.565954977079963,474.36796720555486,50010.702328327636,4
2025-02-19,q3_online,6039.5810544033384,5819.5001284953496,77326.66106231985,23788.035020616582,19466.381200016622,203.21812200324223,328.89798038980439,74948.357030267667,2481.4224431632974,103.1184111111113,46298.884960114396,2652.6926203425,-24.283572342222271,929.49820631043599,49856.792214425106,11
2025-02-20,q3_online,5819.5001284953496,6185.8579080876489,76448.471122961011,23248.053319569583,18501.201187218299,65.400482036200856,773.88573931260532,78511.515369194938,611.47072435163193,2674.514970585552,48000.584454078402,1030.3626856579531,-860.11709035255819,297.63993906081691,48468.469988444609,3
2025-02-21,q3_online,6185.8579080876489,5672.1466523785657,34251.313333896942,17685.623706055303,14787.695332042971,0,5793.1229265512738,33323.065069275195,928.24826462173735,0,17041.74662495713,1087.3740231379134,0,0,18129.120648095042,0
2025-02-22,q3_online,5672.1466523785657,6085.9690066665225,35173.366199652432,18138.636814323385,14319.855700742786,0,3509.8222027384954,34697.635763959472,696.130925463018,220.4004897700612,17943.173207285185,921.08731926141104,-79.217533449505225,0,18785.042993097089,0
2025-02-23,q3_online,6085.9690066665225,6103.8992807680052,76232.757250909024,22813.404029470097,18462.720017179447,14.436875361764464,364.65643064680717,77666.490303506842,1098.6114886642499,2532.3445412620749,47577.710475622895,1923.8478944184367,-853.05901279490399,64.551248694504736,48713.050605940938,2
2025-02-24,q3_online,6103.8992807680052,6168.0981928893689,73002.930469031067,21511.365281441256,17366.426857058184,43.262046544133796,698.22047452546394,74122.459676836588,536.35246397801006,1655.8816717835264,46060.234637176167,755.80830524753515,-648.19585903072186,194.65033226272271,46362.4974156557,2
2025-02-25,q3_online,6168.0981928893689,5953.4457425676237,70880.984924898454,21640.158466457833,17721.715563120415,61.322711515832907,1202.5414997435387,76633.998620303464,452.01101860557173,6205.0247140105839,46973.885820128366,865.01002881473948,-2030.8680928008241,271.68416435794848,46079.711920500224,3
2025-02-26,q3_online,5953.4457425676237,6579.7701932575583,74610.550493165647,23030.100832547592,18090.689668742605,2.8866371269637057,859.17793315430492,70970.987991392714,3639.5625017729426,0,43287.412304539059,3548.8773991586399,0,12.642027297537549,46848.931730995231,1
2025-02-27,q3_online,6579.7701932575583,6213.704890505137,71795.886475531122,22567.186231969852,18608.879620372762,14.391737239270014,895.38740117329917,70858.891920629161,1664.1711658599866,727.17661095803589,43536.564664302088,2105.9013581779286,-190.86028209944908,63.021417370763402,45514.627157751325,1
2025-02-28,q3_online,6213.704890505137,5912.8102055904055,33204.510689053554,16873.634762965135,13938.449374425025,118.88049041874577,7095.6122409321788,32593.81085362372,728.26082544805399,117.56099001822503,16822.759831207659,814.30975448422134,-57.810836203142699,552.38703458374005,18131.645784072476,2
2025-03-01,q3_online,5912.8102055904055,5997.9299645105903,35361.10443269075,16699.024661643296,13449.602192902905,209.44653499042516,8662.362565607451,36646.056166037051,69.938172239218773,1354.8899055855186,18814.293492343888,128.2596140695033,-481.09540884170059,1122.3437822810185,19583.801479852707,4
2025-03-02,q3_online,5997.9299645105903,6128.9340798529629,78285.293940128118,23057.319107902927,18558.524773593235,0,1428.1925391517709,79728.981369982197,1199.0008655086881,2642.6882953627496,49017.301868527175,2081.8297353971229,-949.86621913144086,0,50149.265384792852,0
2025-03-03,q3_online,6128.9340798529629,5953.8186829946944,76887.743189045024,22829.804849487969,18649.745785257699,124.83864224466927,815.37613372610804,82218.09951762695,1206.1537118959714,6536.5100404778859,50821.942335326683,2043.6049238503906,-2176.3955303501766,586.83283037160652,51275.984559198499,6
2025-03-04,q3_online,5953.8186829946944,6139.0857133177969,74426.874117706131,21541.837189295686,17282.147796038713,0,967.72679111583273,73932.011032263254,1374.0878799946559,879.22479455176654,45426.475572319774,2341.759275072081,-254.88270978198594,0,47513.352137609872,0
2025-03-05,q3_online,6139.0857133177969,6119.8346845711567,71430.891591483349,21108.417862570986,17115.144394554474,0.71876446040505471,1307.8648712605791,77278.307053562457,1327.7276135977972,7175.1430756768914,47378.906507737767,2621.310038334866,-2351.7081393766321,3.3666927325372762,47651.875099428544,1
2025-03-06,q3_online,6119.8346845711567,6292.898981344928,70775.622982871122,21649.093001144392,17380.007463830574,0,565.88331222398267,71862.759864291351,513.25897860423697,1600.3958600244691,43972.429278488125,939.34040599662001,-481.02363466752206,0,44430.74604981723,0
2025-03-07,q3_online,6292.898981344928,5777.2174038162493,31288.651289845409,15724.32126710947,13200.813646134477,113.65045003407135,7956.5085855711523,32776.925580772499,0,1488.2742909270928,17279.171747917455,0,-619.88437441977692,539.31073314528226,17198.598106642959,2
2025-03-08,q3_online,5777.2174038162493,6024.6877104223822,31553.656704784415,16017.442411043341,12751.405076999588,0,9224.4798540739921,30478.955657420811,1080.1308020424772,5.4297546788793625,15770.452472639428,1279.963241606391,-1.1422726866377766,0,17049.27344155918,0
2025-03-09,q3_online,6024.6877104223822,6411.6114980267721,68380.366976434976,22480.502631200619,17860.975722428557,0,427.31501766291109,73671.146965012915,180.22758831138651,5471.0075768893166,44653.071830007488,264.94785658471966,-1533.3988776524302,0,43384.620808939784,0
2025-03-10,q3_online,6411.6114980267721,6016.7782425157593,72371.436947422975,22177.208077693263,18318.888472891456,103.42599486414008,574.47188748529447,70128.788372006966,2338.179430362693,95.530854946686418,42381.475650242108,2620.3032251893796,-27.826542053567884,721.49974017224122,45695.452073550157,1
2025-03-11,q3_online,6016.7782425157593,6418.1105129246889,69552.40835246694,22511.477965842976,17873.098108964779,0,975.10969558874399,61845.357554479961,7710.9007456656354,3.8499476786566902,37742.979995696674,6702.6042848078787,-0.80971646684217813,0,44444.774564037711,0
2025-03-12,q3_online,6418.1105129246889,5928.6408609194268,66105.739228967417,21160.991379894916,17580.925704519617,20.092308679410735,110.23117893819665,70712.581269781862,432.93875852614866,5039.7807993405922,42970.343430546549,663.60111395661329,-1446.6232246283992,140.1639453475693,42327.485265222327,1
2025-03-13,q3_online,5928.6408609194268,6072.4946635060614,72673.26724024181,22244.986152574573,17888.970361257438,245.56189294366874,1017.1953252016754,71389.837713587243,1629.7049932264022,346.275466571827,43064.906957132727,1637.2099391735151,-109.42628304504392,1705.7981896667827,46298.488802927983,2
2025-03-14,q3_online,6072.4946635060614,5806.8052389407303,30320.639834918766,15869.661748301638,13093.546498233125,125.14022571853522,11640.238827235455,29027.380305364837,1487.0433355096475,193.7838059557215,14954.714784601098,1828.5635250188311,-74.631811124756581,617.62958403383061,17326.276082529002,1
2025-03-15,q3_online,5806.8052389407303,5718.3355831283925,30480.606928630776,15949.566233075861,12998.771339022553,392.36511057770758,6998.0519951551742,29608.714568808358,998.99847106214997,127.10611123973479,14980.729251733683,1244.1152525653783,-51.187245113075946,2013.0302074943463,18186.687466680331,7
2025-03-16,q3_online,5718.3355831283925,6431.4713070611633,69484.123039284968,22479.309298037428,17566.418379870818,1.6400000000001,1221.8251877850334,68853.731145033671,1417.6931371071319,787.30124285583031,41882.777564824486,1216.9010859959897,-278.03391918703613,7.4611800000004553,42829.105911633436,1
2025-03-17,q3_online,6431.4713070611633,6115.34077853706,62086.96303977917,21311.7074989678,17547.000549835619,8.3437045704371933,472.46836188409782,63925.387512086068,2999.6938371009346,4838.1183094078297,38082.48077787002,3173.336085984814,-1156.4716396514011,37.830356522362237,40137.175580725794,1
2025-03-18,q3_online,6115.34077853706,5966.8671370678776,65591.413864615562,21732.521737341121,17736.968884568574,0,469.90264517635711,72077.980582008284,152.58670752418595,6639.1534249169017,43728.807839059373,294.19899994446337,-2062.0830321641056,0,41960.923806839724,0
